Référence,Trajet,ID Trajet,Mode de transport Choisi,Plus rapide,Modes proposés au LLM,P(Marche) %,P(Vélo) %,P(Voiture Privée) %,P(Transports_collectifs) %,P(Train) %,P(Deux-roues motorisé) %,P(Autres modes) %,Lieu de résidence,Genre,Âge,Occupation principale,Type de logement,Motifs de déplacement,Distance parcourue,Méthode de sélection,Contrainte de chaîne,Anticipation,Fournisseur & Modèle,Température,Mémoire à court terme,Mémoire à long terme,Filtre de perception,Traits de personnalité,Météo Température (°C),Météo Condition,Météo Précipitations (mm),Raisonnement,Retard planification (s),Heure de calcul,Temps simulé,Heure de départ,ID Personne,ID Activité,Source des propositions,Écartées (motifs),Identifiant lot,Index retenu,Options présentées,Origine de la décision,Options (descriptif),Choc,Jour relatif au choc,Rôle,Raison d'exposition
2026-09-25_00_09,70,bb424393-d32a-4eea-ba06-8928ca28c071,Transports_collectifs,Transports_collectifs,Transports_collectifs | Transports_collectifs | Marche | Marche,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,other,11.25,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,8.0,Overcast,0.5,"Given the persona's history of using the L2 bus for reliable connections and the significant distance involved, public transport is preferred over walking, with a slight preference for the simpler single-transfer route over the more complex two-transfer option. [Répartition estimée : public_transport 100% — mode tiré au sort.]",0,2026-09-24T23:11:51+00:00,1774872548,2026-03-30 12:10:29,861500,a59bd018-464a-59ba-8231-1278035e513a,en_vol:4,,,1,4,direct,"0:foot,bus,foot,bus,foot:2848s:10.56km | 1:foot,bus,foot:3028s:11.25km | 2:foot:5238s:7.16km | 3:foot:5840s:7.51km",c1_bouchon_rocade,3,,
2026-09-25_00_09,71,677a19e4-0402-4fae-8ad2-e858a97ee6f3,Transports_collectifs,Train,Train | Transports_collectifs | Transports_collectifs | Marche | Marche,0.0,0.0,0.0,95.0,5.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,home,9.18,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,8.0,Overcast,0.5,"Given the tight schedule of multiple evening trips and the cold, drizzly weather, the persona strongly prefers the most efficient multi-modal transit option to minimize exposure and travel time, despite a historical preference for car use. [Répartition estimée : public_transport 95% · train 5% — mode tiré au sort.]",0,2026-09-24T23:12:13+00:00,1774875548,2026-03-30 13:17:51,861500,c09c4103-af00-570f-96ff-2178d371538b,en_vol:5,,,1,5,direct,"0:foot,rail,rail,foot:2748s:14.65km | 1:foot,bus,foot,rail,foot:2896s:9.18km | 2:foot,bus,foot:3248s:9.23km | 3:foot:4668s:6.37km | 4:foot:5041s:6.46km",c1_bouchon_rocade,3,,
2026-09-25_00_09,72,e9d138c3-19d5-4c74-b2d0-3e706b59f85d,Voiture Privée,Voiture Privée,Voiture Privée | Marche | Marche | Transports_collectifs | Transports_collectifs | Transports_collectifs,15.0,0.0,75.0,10.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,Travail,1.48,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,8.0,Overcast,0.5,"Given the short distance and the user's strong historical preference for car travel for work and errands, especially with a busy evening schedule ahead, the car is the most efficient and reliable choice. [Répartition estimée : car 75% · walking 15% · public_transport 10% — mode tiré au sort.]",0,2026-09-24T23:13:38+00:00,1774880086,2026-03-30 14:14:46,861500,7b9a2ab2-029f-5e12-a426-13ffec608cc7,en_vol:6,plafond:2,,0,6,direct,"0:car:231s:1.48km | 1:foot:1232s:1.66km | 2:foot:1314s:1.7km | 3:foot,bus,foot:1441s:3.27km | 4:foot,bus,foot:1476s:3.65km | 5:foot,bus,foot:1707s:2.58km",c1_bouchon_rocade,3,,
2026-09-25_00_09,73,a6c4af27-6c6b-4143-bbda-39d91576b6f9,Transports_collectifs,Transports_collectifs,Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs | Transports_collectifs,10.0,0.0,0.0,90.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,home,2.07,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,8.0,Light drizzle,0.5,"Given the light drizzle and the recent positive experience with the efficient Bus 35 route, Capucine prefers the fastest public transport option to minimize exposure to the elements while maintaining her tight evening schedule. [Répartition estimée : public_transport 90% · walking 10% — mode tiré au sort.]",0,2026-09-24T23:13:58+00:00,1774897406,2026-03-30 19:12:29,861500,b0c43b32-4de6-5975-8e24-f63242600c51,en_vol:6,plafond:1,,0,6,direct,"0:foot,bus,foot:828s:2.07km | 1:foot:1232s:1.66km | 2:foot:1314s:1.7km | 3:foot,bus,foot:1361s:2.12km | 4:foot,bus,foot:1369s:3.38km | 5:foot,bus,foot:1397s:3.62km",c1_bouchon_rocade,3,,
2026-09-25_00_09,74,f1c267c6-f0b3-429e-b1e4-a61a539a4b5e,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche | Transports_collectifs,0.0,0.0,90.0,10.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,other,5.05,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,8.0,Light drizzle,0.5,"Given the evening hour, light drizzle, and the need for efficiency across multiple planned trips, the car is the only mode that provides the necessary speed and comfort to avoid the friction of public transport transfers. [Répartition estimée : car 90% · public_transport 10% — mode tiré au sort.]",0,2026-09-24T23:14:06+00:00,1774899506,2026-03-30 19:38:26,861500,32506179-261f-5059-bdd0-1fa94db5fad5,en_vol:6,plafond:2,,0,6,direct,"0:car:670s:5.05km | 1:foot,rail,foot,tram,foot:2852s:10.71km | 2:foot,bus,foot,tram,foot:2904s:8.62km | 3:foot,bus,foot:3353s:7.11km | 4:foot:3380s:4.54km | 5:foot,bus,foot:3406s:6.71km",c1_bouchon_rocade,3,,
2026-09-25_00_09,75,848113b0-6479-4437-9f1b-6b78bd1fe6a9,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Femme,58,Full-time worker,Terraced house,home,4.98,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,8.0,Light drizzle,0.5,"Un seul itinéraire disponible, sélection automatique",0,2026-09-24T23:15:34+00:00,1774902946,2026-03-30 20:35:46,861500,426f9e8c-ec0a-57b3-a964-3a34bd0a0e71,en_vol:1,"retour_force:foot,foot,bus,foot,foot,tram,foot,bus,foot",,0,1,,0:car:641s:4.98km,c1_bouchon_rocade,3,,
2026-09-25_00_09,76,8aae715b-4d51-47b7-8d30-25b51d2e4c59,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Train | Transports_collectifs | Marche | Marche,0.0,0.0,90.0,5.0,5.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,other,4.86,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,9.0,Patchy rain nearby,0.5,"Given the late hour, cold weather, and risk of black ice, Capucine strongly prefers the speed, comfort, and safety of her car, which aligns with her consistent historical preference for driving in the evening. [Répartition estimée : car 90% · public_transport 5% · train 5% — mode tiré au sort.]",0,2026-09-24T23:15:48+00:00,1774906328,2026-03-30 21:32:08,861500,77f5bd6b-782a-5308-9139-2015b61b767f,en_vol:6,plafond:1,,0,6,direct,"0:car:582s:4.86km | 1:foot,rail,foot,bus,foot:1330s:4.34km | 2:foot,rail,foot:1341s:4.3km | 3:foot,bus,foot:1509s:3.73km | 4:foot:2354s:3.2km | 5:foot:2578s:3.28km",c1_bouchon_rocade,3,,
2026-09-25_00_09,77,d34151ed-9298-4b8e-a415-fc0796680674,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Femme,58,Full-time worker,Terraced house,home,3.58,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,9.0,Patchy rain nearby,0.5,"Un seul itinéraire disponible, sélection automatique",0,2026-09-24T23:15:55+00:00,1774910539,2026-03-30 22:42:19,861500,e4aeec1c-88a8-55d1-9ea4-e7ae001f3167,en_vol:1,"retour_force:foot,foot,bus,foot,foot,rail,foot",,0,1,,0:car:467s:3.58km,c1_bouchon_rocade,3,,
2026-09-25_00_09,78,76f1e2c6-923c-4cd6-b7a2-95ffc691dd34,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,10.0,0.0,85.0,5.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,Achats,1.38,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,8.0,Cloudy,0.2,"Given the early morning hour, the short distance, and the forecast of patchy rain, the user strongly prefers the efficiency, comfort, and schedule control of her car over walking or public transport. [Répartition estimée : car 85% · walking 10% · public_transport 5% — mode tiré au sort.]",0,2026-09-24T23:16:10+00:00,1774935736,2026-03-31 05:42:16,861500,aed95072-8296-5c1c-9b3d-d9af429efc62,en_vol:6,plafond:2,,0,6,direct,"0:car:172s:1.38km | 1:foot,bus,foot:606s:1.57km | 2:foot:1045s:1.4km | 3:foot:1140s:1.47km | 4:foot,bus,foot:1266s:3.05km | 5:foot,bus,foot:1533s:2.35km",c1_bouchon_rocade,4,,
2026-09-25_00_09,79,679c8cc0-c368-41a6-8732-66af05ac8887,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Femme,58,Full-time worker,Terraced house,home,1.32,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,7.0,Patchy rain nearby,0.2,"Un seul itinéraire disponible, sélection automatique",0,2026-09-24T23:16:15+00:00,1774940754,2026-03-31 07:05:54,861500,ae774a46-7355-5cab-9934-cdf320ba3480,en_vol:1,"retour_force:foot,foot,bus,foot",,0,1,,0:car:298s:1.32km,c1_bouchon_rocade,4,,
2026-09-25_00_09,80,30d38080-4cba-4fc0-bb36-b7a9b10d73d7,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,8.0,0.0,85.0,7.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,Travail,1.48,LLM,,agenda,google_gemini31_key2,0,True,True,False,False,7.0,Patchy rain nearby,0.2,"Given the rainy weather and the short distance to work, the user strongly prefers the efficiency and comfort of her car to maintain her tight schedule. [Répartition estimée : car 85% · walking 8% · public_transport 7% — mode tiré au sort.]",0,2026-09-24T23:16:44+00:00,1774943298,2026-03-31 07:48:18,861500,00c17976-c72c-5da2-a1fb-20a399c7020a,en_vol:6,plafond:1,,0,6,direct,"0:car:271s:1.48km | 1:foot,bus,foot:781s:1.8km | 2:foot:1232s:1.66km | 3:foot:1314s:1.7km | 4:foot,bus,foot:1445s:2.26km | 5:foot,bus,foot:1445s:2.26km",c1_bouchon_rocade,4,,
2026-09-25_00_09,81,46240c86-18b7-4637-a617-9cd98334c7c5,Transports_collectifs,Transports_collectifs,Transports_collectifs | Transports_collectifs | Marche | Marche,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,other,11.25,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,10.0,Patchy rain nearby,0.2,"Given the rainy weather and the persona's history of using the L2 bus for this specific route, she prefers public transport over walking long distances, favoring the simpler single-transfer option over the more complex two-transfer route. [Répartition estimée : public_transport 100% — mode tiré au sort.]",0,2026-09-24T23:17:05+00:00,1774958948,2026-03-31 12:10:29,861500,a59bd018-464a-59ba-8231-1278035e513a,en_vol:4,,,1,4,direct,"0:foot,bus,foot,bus,foot:2848s:10.56km | 1:foot,bus,foot:3028s:11.25km | 2:foot:5238s:7.16km | 3:foot:5840s:7.51km",c1_bouchon_rocade,4,,
2026-09-25_00_09,82,11bb6a00-347d-49d5-be02-9176188e9fb8,Transports_collectifs,Train,Train | Transports_collectifs | Transports_collectifs | Marche | Marche,5.0,0.0,0.0,65.0,30.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,home,9.23,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,10.0,Patchy rain nearby,0.2,"Given the rainy weather and the need to manage a busy schedule of multiple trips, Capucine prefers public transport options over walking long distances, favoring the most efficient multi-modal connections despite the lack of a pass. [Répartition estimée : public_transport 65% · train 30% · walking 5% — mode tiré au sort.]",0,2026-09-24T23:17:27+00:00,1774961948,2026-03-31 13:05:51,861500,c09c4103-af00-570f-96ff-2178d371538b,en_vol:5,,,2,5,direct,"0:foot,rail,rail,foot:2748s:14.65km | 1:foot,bus,foot,rail,foot:2896s:9.18km | 2:foot,bus,foot:3248s:9.23km | 3:foot:4668s:6.37km | 4:foot:5041s:6.46km",c1_bouchon_rocade,4,,
2026-09-25_00_09,83,b0631ff2-98ad-4911-bb5b-5a27041aa31f,Voiture Privée,Voiture Privée,Voiture Privée | Marche | Marche | Transports_collectifs | Transports_collectifs | Transports_collectifs,20.0,0.0,70.0,10.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,Travail,1.48,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,10.0,Patchy rain nearby,0.2,"Given the short distance and the patchy rain, the user strongly prefers the efficiency and comfort of her car, which aligns with her established habit of driving for short work commutes. [Répartition estimée : car 70% · walking 20% · public_transport 10% — mode tiré au sort.]",0,2026-09-24T23:18:52+00:00,1774966486,2026-03-31 14:14:46,861500,7b9a2ab2-029f-5e12-a426-13ffec608cc7,en_vol:6,plafond:2,,0,6,direct,"0:car:236s:1.48km | 1:foot:1232s:1.66km | 2:foot:1314s:1.7km | 3:foot,bus,foot:1441s:3.27km | 4:foot,bus,foot:1476s:3.65km | 5:foot,bus,foot:1707s:2.58km",c1_bouchon_rocade,4,,
2026-09-25_00_09,84,b49a71c2-190e-4cab-acae-35b21df4caf0,Transports_collectifs,Transports_collectifs,Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs | Transports_collectifs,10.0,0.0,0.0,90.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,home,2.07,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,11.0,Overcast,0.2,"Capucine has a strong recent positive experience with the Bus 35 route for this specific trip, making it her most efficient and preferred choice despite her usual preference for driving. [Répartition estimée : public_transport 90% · walking 10% — mode tiré au sort.]",0,2026-09-24T23:19:11+00:00,1774983806,2026-03-31 19:12:29,861500,b0c43b32-4de6-5975-8e24-f63242600c51,en_vol:6,plafond:1,,0,6,direct,"0:foot,bus,foot:828s:2.07km | 1:foot:1232s:1.66km | 2:foot:1314s:1.7km | 3:foot,bus,foot:1361s:2.12km | 4:foot,bus,foot:1369s:3.38km | 5:foot,bus,foot:1397s:3.62km",c1_bouchon_rocade,4,,
2026-09-25_00_09,85,626e0b1f-2c3e-430d-836e-66f159732c80,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche | Transports_collectifs,0.0,0.0,90.0,10.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,other,5.05,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,11.0,Overcast,0.2,"Given the tight evening schedule and the persona's strong historical preference for car travel for efficiency, the car is the only logical choice compared to the significantly longer and more complex public transport options. [Répartition estimée : car 90% · public_transport 10% — mode tiré au sort.]",0,2026-09-24T23:19:20+00:00,1774985906,2026-03-31 19:38:26,861500,32506179-261f-5059-bdd0-1fa94db5fad5,en_vol:6,plafond:2,,0,6,direct,"0:car:703s:5.05km | 1:foot,rail,foot,tram,foot:2852s:10.71km | 2:foot,bus,foot,tram,foot:2904s:8.62km | 3:foot,bus,foot:3353s:7.11km | 4:foot:3380s:4.54km | 5:foot,bus,foot:3406s:6.71km",c1_bouchon_rocade,4,,
2026-09-25_00_09,86,b9b3602d-794f-475c-a726-f899b8880f49,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Femme,58,Full-time worker,Terraced house,home,4.98,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,11.0,Overcast,0.2,"Un seul itinéraire disponible, sélection automatique",0,2026-09-24T23:20:49+00:00,1774989346,2026-03-31 20:35:46,861500,426f9e8c-ec0a-57b3-a964-3a34bd0a0e71,en_vol:1,"retour_force:foot,foot,bus,foot,foot,tram,foot,bus,foot",,0,1,,0:car:641s:4.98km,c1_bouchon_rocade,4,,
2026-09-25_00_09,87,699d3c85-ad12-4082-9b56-a776811e443d,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Train | Transports_collectifs | Marche | Marche,0.0,0.0,90.0,8.0,2.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,other,4.86,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,10.0,Overcast,0.2,"Given the late hour and the persona's strong historical preference for using her car for evening trips to ensure efficiency and comfort, the car is the overwhelmingly preferred option. [Répartition estimée : car 90% · public_transport 8% · train 2% — mode tiré au sort.]",0,2026-09-24T23:21:02+00:00,1774992728,2026-03-31 21:32:08,861500,77f5bd6b-782a-5308-9139-2015b61b767f,en_vol:6,plafond:1,,0,6,direct,"0:car:582s:4.86km | 1:foot,rail,foot,bus,foot:1330s:4.34km | 2:foot,rail,foot:1341s:4.3km | 3:foot,bus,foot:1509s:3.73km | 4:foot:2354s:3.2km | 5:foot:2578s:3.28km",c1_bouchon_rocade,4,,
2026-09-25_00_09,88,a614f904-9b27-4a4d-957e-ca3d3d0780f9,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Femme,58,Full-time worker,Terraced house,home,3.58,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,10.0,Overcast,0.2,"Un seul itinéraire disponible, sélection automatique",0,2026-09-24T23:21:10+00:00,1774996939,2026-03-31 22:42:19,861500,e4aeec1c-88a8-55d1-9ea4-e7ae001f3167,en_vol:1,"retour_force:foot,foot,bus,foot,foot,rail,foot",,0,1,,0:car:467s:3.58km,c1_bouchon_rocade,4,,
2026-09-25_00_09,89,f9f94278-3a77-4e1b-a237-be9365cd60ed,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,10.0,0.0,70.0,20.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,Achats,1.38,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,8.0,Overcast,0.6,"Given the very early hour and the busy schedule ahead, Capucine prioritizes the speed, autonomy, and efficiency of her car for this short 1.4 km trip. [Répartition estimée : car 70% · public_transport 20% · walking 10% — mode tiré au sort.]",0,2026-09-24T23:21:24+00:00,1775022136,2026-04-01 05:42:16,861500,aed95072-8296-5c1c-9b3d-d9af429efc62,en_vol:6,plafond:2,,0,6,direct,"0:car:175s:1.38km | 1:foot,bus,foot:606s:1.57km | 2:foot:1045s:1.4km | 3:foot:1140s:1.47km | 4:foot,bus,foot:1266s:3.05km | 5:foot,bus,foot:1533s:2.35km",c1_bouchon_rocade,5,,
2026-09-25_00_09,90,430f2a24-e6a0-4aa2-af74-89665159f750,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Femme,58,Full-time worker,Terraced house,home,1.32,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,8.0,Overcast,0.6,"Un seul itinéraire disponible, sélection automatique",0,2026-09-24T23:21:30+00:00,1775027154,2026-04-01 07:05:54,861500,ae774a46-7355-5cab-9934-cdf320ba3480,en_vol:1,"retour_force:foot,foot,bus,foot",,0,1,,0:car:287s:1.32km,c1_bouchon_rocade,5,,
2026-09-25_00_09,91,396ae6c8-63f2-4dd1-9841-e84b7101621b,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,12.0,0.0,80.0,8.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,Travail,1.48,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,8.0,Overcast,0.6,"Given the very short distance and the persona's strong preference for car travel to maintain efficiency and schedule control during a busy workday, the car is the overwhelmingly preferred option. [Répartition estimée : car 80% · walking 12% · public_transport 8% — mode tiré au sort.]",0,2026-09-24T23:21:58+00:00,1775029698,2026-04-01 07:48:18,861500,00c17976-c72c-5da2-a1fb-20a399c7020a,en_vol:6,plafond:1,,0,6,direct,"0:car:259s:1.48km | 1:foot,bus,foot:781s:1.8km | 2:foot:1232s:1.66km | 3:foot:1314s:1.7km | 4:foot,bus,foot:1445s:2.26km | 5:foot,bus,foot:1445s:2.26km",c1_bouchon_rocade,5,,
2026-09-25_00_09,92,196912bd-5e9c-4dfe-bc65-35b325dcd3c9,Transports_collectifs,Transports_collectifs,Transports_collectifs | Transports_collectifs | Marche | Marche,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,other,11.25,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,11.0,Overcast,0.6,"Given the user's history of using the L2 bus for this specific route and the upcoming schedule of multiple short trips, the user prefers the efficiency of public transport over long walks, with a slight preference for the simpler single-transfer option. [Répartition estimée : public_transport 100% — mode tiré au sort.]",0,2026-09-24T23:22:20+00:00,1775045348,2026-04-01 12:10:29,861500,a59bd018-464a-59ba-8231-1278035e513a,en_vol:4,,,1,4,direct,"0:foot,bus,foot,bus,foot:2848s:10.56km | 1:foot,bus,foot:3028s:11.25km | 2:foot:5238s:7.16km | 3:foot:5840s:7.51km",c1_bouchon_rocade,5,,
2026-09-25_00_09,93,212f7195-2d26-45be-ae30-69815688762b,Transports_collectifs,Train,Train | Transports_collectifs | Transports_collectifs | Marche | Marche,0.0,0.0,0.0,95.0,5.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,home,9.18,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,11.0,Overcast,0.6,"Given the upcoming busy schedule and the efficiency of the rail-bus combination experienced in recent successful trips, Capucine prioritizes the most reliable multi-modal route over walking or driving to manage her time effectively. [Répartition estimée : public_transport 95% · train 5% — mode tiré au sort.]",0,2026-09-24T23:22:40+00:00,1775048348,2026-04-01 13:17:51,861500,c09c4103-af00-570f-96ff-2178d371538b,en_vol:5,,,1,5,direct,"0:foot,rail,rail,foot:2748s:14.65km | 1:foot,bus,foot,rail,foot:2896s:9.18km | 2:foot,bus,foot:3248s:9.23km | 3:foot:4668s:6.37km | 4:foot:5041s:6.46km",c1_bouchon_rocade,5,,
2026-09-25_00_09,94,ffe8211a-8efe-42a6-878d-2da59164c106,Voiture Privée,Voiture Privée,Voiture Privée | Marche | Marche | Transports_collectifs | Transports_collectifs | Transports_collectifs,10.0,0.0,80.0,10.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,Travail,1.48,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,11.0,Overcast,0.6,"Given the short distance and the user's strong historical preference for driving to work for efficiency, the car remains the most logical choice despite the availability of walking or bus options. [Répartition estimée : car 80% · walking 10% · public_transport 10% — mode tiré au sort.]",0,2026-09-24T23:24:04+00:00,1775052886,2026-04-01 14:14:46,861500,7b9a2ab2-029f-5e12-a426-13ffec608cc7,en_vol:6,plafond:2,,0,6,direct,"0:car:241s:1.48km | 1:foot:1232s:1.66km | 2:foot:1314s:1.7km | 3:foot,bus,foot:1441s:3.27km | 4:foot,bus,foot:1476s:3.65km | 5:foot,bus,foot:1707s:2.58km",c1_bouchon_rocade,5,,
2026-09-25_00_09,95,0f33a836-6f38-4f97-b4c1-eedd9789cd23,Transports_collectifs,Transports_collectifs,Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs | Transports_collectifs,15.0,0.0,0.0,85.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,home,2.07,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,12.0,Patchy rain nearby,0.6,"Capucine has recently experienced and validated the efficiency of the Bus 35 route for this specific trip, making it her preferred choice over walking in patchy rain or using her car for such a short distance. [Répartition estimée : public_transport 85% · walking 15% — mode tiré au sort.]",0,2026-09-24T23:24:25+00:00,1775070206,2026-04-01 19:12:29,861500,b0c43b32-4de6-5975-8e24-f63242600c51,en_vol:6,plafond:1,,0,6,direct,"0:foot,bus,foot:828s:2.07km | 1:foot:1232s:1.66km | 2:foot:1314s:1.7km | 3:foot,bus,foot:1361s:2.12km | 4:foot,bus,foot:1369s:3.38km | 5:foot,bus,foot:1397s:3.62km",c1_bouchon_rocade,5,,
2026-09-25_00_09,96,1764518d-dc1a-4565-bf00-0421358be40a,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche | Transports_collectifs,0.0,0.0,90.0,10.0,0.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,other,5.05,LLM,,agenda,google_gemini31_key2,0,True,True,False,False,12.0,Patchy rain nearby,0.6,"Given the evening timing, upcoming multiple trips, and rainy weather, Capucine strongly prefers the efficiency, comfort, and schedule control of her car over complex public transport transfers. [Répartition estimée : car 90% · public_transport 10% — mode tiré au sort.]",0,2026-09-24T23:24:35+00:00,1775072306,2026-04-01 19:38:26,861500,32506179-261f-5059-bdd0-1fa94db5fad5,en_vol:6,plafond:2,,0,6,direct,"0:car:717s:5.05km | 1:foot,rail,foot,tram,foot:2852s:10.71km | 2:foot,bus,foot,tram,foot:2904s:8.62km | 3:foot,bus,foot:3353s:7.11km | 4:foot:3380s:4.54km | 5:foot,bus,foot:3406s:6.71km",c1_bouchon_rocade,5,,
2026-09-25_00_09,97,01d2bd08-5e43-43cc-b95a-396759d9bc84,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Femme,58,Full-time worker,Terraced house,home,4.98,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,12.0,Patchy rain nearby,0.6,"Un seul itinéraire disponible, sélection automatique",0,2026-09-24T23:26:03+00:00,1775075746,2026-04-01 20:35:46,861500,426f9e8c-ec0a-57b3-a964-3a34bd0a0e71,en_vol:1,"retour_force:foot,foot,bus,foot,foot,tram,foot,bus,foot",,0,1,,0:car:655s:4.98km,c1_bouchon_rocade,5,,
2026-09-25_00_09,98,9de6ec2d-acb8-4522-8eda-0f70835976b1,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Train | Transports_collectifs | Marche | Marche,2.0,0.0,85.0,8.0,5.0,0.0,0.0,Toulouse,Femme,58,Full-time worker,Terraced house,other,4.86,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,9.0,Moderate rain at times,0.6,"Given the late hour, moderate rain, and her strong historical preference for driving to ensure comfort and efficiency, the car is the overwhelmingly preferred choice over walking or multi-modal public transport. [Répartition estimée : car 85% · public_transport 8% · train 5% · walking 2% — mode tiré au sort.]",0,2026-09-24T23:26:16+00:00,1775079128,2026-04-01 21:32:08,861500,77f5bd6b-782a-5308-9139-2015b61b767f,en_vol:6,plafond:1,,0,6,direct,"0:car:593s:4.86km | 1:foot,rail,foot,bus,foot:1330s:4.34km | 2:foot,rail,foot:1341s:4.3km | 3:foot,bus,foot:1509s:3.73km | 4:foot:2354s:3.2km | 5:foot:2578s:3.28km",c1_bouchon_rocade,5,,
2026-09-25_00_09,99,fa74ea28-ebd9-47ee-9479-5696c26861af,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Femme,58,Full-time worker,Terraced house,home,3.58,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,9.0,Moderate rain at times,0.6,"Un seul itinéraire disponible, sélection automatique",0,2026-09-24T23:26:24+00:00,1775083339,2026-04-01 22:42:19,861500,e4aeec1c-88a8-55d1-9ea4-e7ae001f3167,en_vol:1,"retour_force:foot,foot,bus,foot,foot,rail,foot",,0,1,,0:car:467s:3.58km,c1_bouchon_rocade,5,,
