Référence,Trajet,ID Trajet,Mode de transport Choisi,Plus rapide,Modes proposés au LLM,P(Marche) %,P(Vélo) %,P(Voiture Privée) %,P(Transports_collectifs) %,P(Train) %,P(Deux-roues motorisé) %,P(Autres modes) %,Lieu de résidence,Genre,Âge,Occupation principale,Type de logement,Motifs de déplacement,Distance parcourue,Méthode de sélection,Contrainte de chaîne,Anticipation,Fournisseur & Modèle,Température,Mémoire à court terme,Mémoire à long terme,Filtre de perception,Traits de personnalité,Météo Température (°C),Météo Condition,Météo Précipitations (mm),Raisonnement,Retard planification (s),Heure de calcul,Temps simulé,Heure de départ,ID Personne,ID Activité,Source des propositions,Écartées (motifs),Identifiant lot,Index retenu,Options présentées,Origine de la décision,Options (descriptif),Choc,Jour relatif au choc,Rôle,Raison d'exposition
2026-09-25_14_09,27,07089f24-1614-4558-8b6c-ef06a2bf632c,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs,0.0,0.0,90.0,10.0,0.0,0.0,0.0,1st ring,Femme,42,Full-time worker,Detached house,other,22.04,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,19.0,Clear/Sunny,0.0,"As a full-time worker with a busy schedule, Adrienne prioritizes the efficiency, reliability, and time savings of her car over public transport options that take nearly double the time and involve multiple complex interchanges. [Répartition estimée : car 90% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T12:17:48+00:00,1773766897,2026-03-17 17:01:37,286921,152926ea-4ca5-57f0-b8d2-c237d9baf41c,en_vol:6,plafond:1,,0,6,direct,"0:car:2375s:22.04km | 1:foot,metro,foot,rail,foot,bus,foot:4275s:22.72km | 2:foot,rail,foot,bus,foot:4328s:30.55km | 3:foot,rail,foot,bus,foot:4329s:22.87km | 4:foot,metro,foot,bus,foot:4608s:23.78km | 5:foot,bus,foot:4685s:27.48km",,,,
2026-09-25_14_09,28,fc5712c2-c784-4b6a-b37a-728c665ae5f1,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,1st ring,Femme,42,Full-time worker,Detached house,home,2.36,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,16.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T12:17:49+00:00,1773774432,2026-03-17 19:07:12,286921,eff43ddf-2676-5354-b5f3-20d26379eec2,en_vol:1,"retour_force:foot,foot,bus,foot",,0,1,,0:car:371s:2.36km,,,,
2026-09-25_14_09,29,0f6daf06-0c26-4323-ab42-89a23ebfdd3f,Marche,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Marche | Marche | Transports_collectifs,35.0,60.0,5.0,0.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,Etude,1.15,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,8.0,Clear/Sunny,0.0,"Denis prefers the speed and autonomy of cycling for his short commute, with walking as a reliable and pleasant alternative given the clear weather. [Répartition estimée : cycling 60% · walking 35% · car 5% — mode tiré au sort.]",0,2026-09-25T12:17:58+00:00,1773823414,2026-03-18 08:43:34,286923,fe705413-82ad-5bdf-90d1-c1da093454c2,en_vol:6,plafond:3,,4,6,direct,"0:car:260s:1.18km | 1:bicycle:290s:1.21km | 2:foot,bus,foot:596s:1.24km | 3:foot:880s:1.19km | 4:foot:892s:1.15km | 5:foot,bus,foot:1201s:1.83km",,,,
2026-09-25_14_09,30,b281ecdc-1efa-46f5-a353-f46c31201c0f,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Vélo | Transports_collectifs,0.0,5.0,90.0,5.0,0.0,0.0,0.0,1st ring,Femme,42,Full-time worker,Detached house,Travail,22.03,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,8.0,Clear/Sunny,0.0,"Adrienne prioritizes efficiency and schedule control for her busy work day, consistently choosing the car to save significant time compared to complex public transport alternatives. [Répartition estimée : car 90% · cycling 5% · public_transport 5% — mode tiré au sort.]",0,2026-09-25T12:18:54+00:00,1773816995,2026-03-18 06:56:35,286921,fdc4a9c5-51d6-5dff-9828-90d83e0afa75,en_vol:6,,,0,6,direct,"0:car:1472s:22.03km | 1:foot,bus,foot,rail,foot,metro,foot:3673s:22.49km | 2:foot,bus,foot,rail,foot:3848s:22.63km | 3:foot,bus,foot,metro,foot:4296s:23.15km | 4:bicycle:4634s:20.12km | 5:foot,bus,foot:5022s:24.4km",,,,
2026-09-25_14_09,31,41217788-c191-4790-8b23-8d0606eaacb7,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,75.0,0.0,20.0,5.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,home,1.18,LLM,passager,agenda,google_gemini31_key1,0,True,True,False,False,17.0,Clear/Sunny,0.0,"Denis prefers walking home as it is a reliable, pleasant, and habitual activity for him in good weather conditions. [Répartition estimée : walking 75% · car 20% · public_transport 5% — mode tiré au sort.]",0,2026-09-25T12:18:54+00:00,1773837617,2026-03-18 12:40:17,286923,a120b685-6647-50e1-89d9-b699f76304fd,en_vol:6,,,0,6,direct,"0:car:219s:1.18km | 1:foot,bus,foot:633s:1.45km | 2:foot:880s:1.19km | 3:foot:892s:1.15km | 4:foot,bus,foot:1510s:2.17km | 5:foot,bus,foot:1537s:2.18km",,,,
2026-09-25_14_09,32,c2a2e29c-d417-48e0-9605-3ed2f026db4a,Marche,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1st ring,Femme,6,Pupil (up to Baccalaureate),Detached house,home,1.19,LLM,sortie_bloquee,meteo,google_gemini31_key1,0,True,True,False,False,19.0,Clear/Sunny,0.0,"Josette values the speed and convenience of car trips for her commute, though she is also comfortable walking short distances. [Répartition estimée : walking 50% · car 50% — mode tiré au sort.]",0,2026-09-25T12:18:54+00:00,1773856299,2026-03-18 17:51:39,286922,504aff56-3c74-5a35-98d7-f5edd716f6f2,en_vol:6,plafond:2,,2,6,direct,"0:car:267s:1.21km | 1:foot,bus,foot:768s:1.42km | 2:foot:880s:1.19km | 3:foot:952s:1.21km | 4:foot,bus,foot:1272s:1.9km | 5:foot,bus,foot:1334s:1.94km",,,,
2026-09-25_14_09,33,26ced1a9-5d6d-41a3-8f2a-eed4141cc790,Marche,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,90.0,0.0,10.0,0.0,0.0,0.0,0.0,1st ring,Femme,42,Full-time worker,Detached house,Achats,0.8,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,17.0,Clear/Sunny,0.0,"Given the very short distance and the need to maintain a tight schedule for subsequent trips, walking is the most reliable and efficient choice, avoiding the friction of public transport or the hassle of parking for such a brief errand. [Répartition estimée : walking 90% · car 10% — mode tiré au sort.]",0,2026-09-25T12:19:24+00:00,1773841089,2026-03-18 13:38:09,286921,006b2835-991a-52f6-86b5-46c8b1ff4348,en_vol:6,,,3,6,direct,"0:car:304s:1.48km | 1:foot,bus,foot:489s:0.89km | 2:foot:604s:0.75km | 3:foot:638s:0.8km | 4:foot,bus,foot:840s:1.64km | 5:foot,bus,foot:846s:1.84km",,,,
2026-09-25_14_09,34,e9b268f6-2aff-44ea-9382-3da0e6965dd9,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,1st ring,Homme,40,Full-time worker,Detached house,home,23.05,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T12:19:28+00:00,1773861699,2026-03-18 19:21:39,286920,dde263c1-324f-540f-b9cd-e8beab2a481a,en_vol:1,"retour_force:foot,bus,bus,foot,foot,bus,foot,rail,foot,bus,foot,foot,rail,rail,foot,bus,foot",,0,1,,0:car:1610s:23.05km,,,,
2026-09-25_14_09,35,594ee537-60b0-4088-a4d5-5083e0930a2a,Voiture Privée,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs,0.0,1.0,96.0,3.0,0.0,0.0,0.0,1st ring,Homme,40,Full-time worker,Detached house,Travail,26.31,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,10.0,Clear/Sunny,0.0,"Arthur is a full-time worker who prioritizes time efficiency and schedule control, and his history consistently shows a strong preference for the reliability and speed of his car over complex, time-consuming public transport options. [Répartition estimée : car 96% · public_transport 3% · cycling 1% — mode tiré au sort.]",0,2026-09-25T12:20:31+00:00,1773899838,2026-03-19 05:57:18,286920,77dc39e3-67f4-5bfd-ac32-406697f6d784,en_vol:6,plafond:2,,0,6,direct,"0:car:1397s:26.31km | 1:bicycle:4910s:22.64km | 2:foot,bus,foot,bus,foot:5617s:26.07km | 3:foot,bus,foot,bus,foot:5631s:27.04km | 4:foot,bus,foot,bus,foot:5655s:27.17km | 5:foot,bus,foot,bus,foot,bus,foot:5733s:27.51km",,,,
2026-09-25_14_09,36,d9353dd7-2322-4c43-8e08-cb741cab0493,Voiture Privée,Voiture Privée,Voiture Privée | Vélo | Marche | Marche | Transports_collectifs | Transports_collectifs,20.0,20.0,60.0,0.0,0.0,0.0,0.0,1st ring,Femme,6,Pupil (up to Baccalaureate),Detached house,Etude,1.24,LLM,passager,agenda,google_gemini31_key1,0,True,True,False,False,9.0,Clear/Sunny,0.0,"Given the cold morning temperature and the child's established habit of using a car for school trips, the car remains the most likely choice for comfort and speed, though cycling is a viable secondary option in clear weather. [Répartition estimée : car 60% · walking 20% · cycling 20% — mode tiré au sort.]",0,2026-09-25T12:20:38+00:00,1773903590,2026-03-19 06:59:50,286922,55fc17f3-2bda-5842-9e72-714949e1c0cc,en_vol:6,plafond:3,,0,6,direct,"0:car:175s:1.24km | 1:bicycle:590s:1.21km | 2:foot:880s:1.19km | 3:foot:952s:1.21km | 4:foot,bus,foot:1417s:2.04km | 5:foot,bus,foot:1417s:2.04km",,,,
2026-09-25_14_09,37,82ee47fe-881e-4c90-a2ee-f7dc0424ecd3,Marche,Transports_collectifs,Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs | Transports_collectifs,80.0,0.0,0.0,20.0,0.0,0.0,0.0,1st ring,Femme,42,Full-time worker,Detached house,Travail,0.75,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,17.0,Clear/Sunny,0.0,"Given the short distance of approximately 800 meters, walking is the most efficient and reliable choice for Adrienne, avoiding the friction of public transport interchanges for such a brief trip. [Répartition estimée : walking 80% · public_transport 20% — mode tiré au sort.]",0,2026-09-25T12:20:48+00:00,1773843785,2026-03-18 14:23:05,286921,8242f224-3dcf-5afd-8549-87824c027353,en_vol:6,,,1,6,direct,"0:foot,bus,foot:591s:1.23km | 1:foot:604s:0.75km | 2:foot:638s:0.8km | 3:foot,bus,foot:924s:1.38km | 4:foot,bus,foot:930s:1.35km | 5:foot,bus,foot:939s:1.58km",,,,
2026-09-25_14_09,38,bbd32c87-c8b6-4c63-bfd9-61d2d8388788,Marche,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Transports_collectifs | Marche | Marche,40.0,60.0,0.0,0.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,Etude,1.19,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,17.0,Clear/Sunny,0.0,"Denis prefers cycling for its speed and enjoyment, consistent with his established habits for school trips, while walking remains a reliable secondary choice given the pleasant weather. [Répartition estimée : cycling 60% · walking 40% — mode tiré au sort.]",0,2026-09-25T12:21:21+00:00,1773843671,2026-03-18 14:21:11,286923,4f6f0c39-09b9-5f8b-940f-07bcb84b8e94,en_vol:6,plafond:1,,4,6,direct,"0:car:209s:1.18km | 1:bicycle:290s:1.21km | 2:foot,bus,foot:596s:1.24km | 3:foot,bus,foot:692s:1.49km | 4:foot:880s:1.19km | 5:foot:892s:1.15km",,,,
2026-09-25_14_09,39,6f42fd03-4a40-45f3-b511-b5041ef4061c,Marche,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Marche | Marche | Transports_collectifs,65.0,0.0,25.0,10.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,home,1.19,LLM,sortie_bloquee,meteo,google_gemini31_key1,0,True,True,False,False,19.0,Clear/Sunny,0.0,"As a 9-year-old, Denis prefers walking or being driven for short distances, and since he lacks a transit pass and the bus options involve unnecessary complexity and waiting, he favors the simplicity of walking or a quick car ride. [Répartition estimée : walking 65% · car 25% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T12:22:17+00:00,1773855377,2026-03-18 17:36:17,286923,839430d3-0232-533f-b23e-d187b9c7ac8a,en_vol:6,,,3,6,direct,"0:car:260s:1.18km | 1:foot,bus,foot:693s:1.45km | 2:foot,bus,foot:708s:1.36km | 3:foot:880s:1.19km | 4:foot:892s:1.15km | 5:foot,bus,foot:1212s:1.83km",,,,
2026-09-25_14_09,40,66a3b1ac-442f-4677-8b8e-13d3ce3910a1,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs,0.0,0.0,90.0,10.0,0.0,0.0,0.0,1st ring,Femme,42,Full-time worker,Detached house,other,22.04,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,19.0,Clear/Sunny,0.0,"As a full-time worker with a busy schedule, Adrienne prioritizes the efficiency, autonomy, and time-saving benefits of her car over public transport options that take twice as long and involve multiple transfers. [Répartition estimée : car 90% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T12:22:35+00:00,1773853297,2026-03-18 17:01:37,286921,152926ea-4ca5-57f0-b8d2-c237d9baf41c,en_vol:6,plafond:1,,0,6,direct,"0:car:2148s:22.04km | 1:foot,metro,foot,rail,foot,bus,foot:4275s:22.72km | 2:foot,rail,foot,bus,foot:4328s:30.55km | 3:foot,rail,foot,bus,foot:4329s:22.87km | 4:foot,metro,foot,bus,foot:4608s:23.78km | 5:foot,bus,foot:4685s:27.48km",,,,
2026-09-25_14_09,41,df56e08a-7735-47b9-823b-aff2daee70be,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,1st ring,Femme,42,Full-time worker,Detached house,home,2.36,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T12:22:39+00:00,1773860832,2026-03-18 19:07:12,286921,eff43ddf-2676-5354-b5f3-20d26379eec2,en_vol:1,"retour_force:foot,foot,bus,foot",,0,1,,0:car:371s:2.36km,,,,
2026-09-25_14_09,42,cf418736-c062-4f22-a038-5f97d3fc7d5d,Vélo,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Marche | Marche | Transports_collectifs,30.0,60.0,10.0,0.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,Etude,1.21,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,9.0,Clear/Sunny,0.0,"As a 9-year-old, Denis prefers the speed and independence of cycling for his morning commute, consistent with his established habits and the clear, sunny weather. [Répartition estimée : cycling 60% · walking 30% · car 10% — mode tiré au sort.]",0,2026-09-25T12:22:46+00:00,1773909814,2026-03-19 08:43:34,286923,fe705413-82ad-5bdf-90d1-c1da093454c2,en_vol:6,plafond:3,,1,6,direct,"0:car:283s:1.18km | 1:bicycle:290s:1.21km | 2:foot,bus,foot:596s:1.24km | 3:foot:880s:1.19km | 4:foot:892s:1.15km | 5:foot,bus,foot:1201s:1.83km",,,,
2026-09-25_14_09,43,dd6c6209-6107-444a-8eae-d431632c4f33,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Vélo | Transports_collectifs,0.0,0.0,90.0,10.0,0.0,0.0,0.0,1st ring,Femme,42,Full-time worker,Detached house,Travail,22.03,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,9.0,Clear/Sunny,0.0,"As a full-time worker with a tight schedule, Adrienne prioritizes the efficiency and autonomy of her car over public transport options that take significantly longer and involve multiple transfers. [Répartition estimée : car 90% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T12:23:44+00:00,1773903395,2026-03-19 06:56:35,286921,fdc4a9c5-51d6-5dff-9828-90d83e0afa75,en_vol:6,,,0,6,direct,"0:car:1472s:22.03km | 1:foot,bus,foot,rail,foot,metro,foot:3673s:22.49km | 2:foot,bus,foot,rail,foot:3848s:22.63km | 3:foot,bus,foot,metro,foot:4296s:23.15km | 4:bicycle:4634s:20.12km | 5:foot,bus,foot:5022s:24.4km",,,,
2026-09-25_14_09,44,6152bf8a-04e8-4e7b-a2c0-5d4db256e6e5,Marche,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Marche | Marche | Transports_collectifs,60.0,20.0,20.0,0.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,home,1.19,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Denis prefers walking for short distances in pleasant weather, consistent with his established habits, though he occasionally uses a bike or car for speed. [Répartition estimée : walking 60% · cycling 20% · car 20% — mode tiré au sort.]",0,2026-09-25T12:23:44+00:00,1773924017,2026-03-19 12:40:17,286923,a120b685-6647-50e1-89d9-b699f76304fd,en_vol:6,plafond:1,,3,6,direct,"0:car:209s:1.18km | 1:bicycle:290s:1.21km | 2:foot,bus,foot:633s:1.45km | 3:foot:880s:1.19km | 4:foot:892s:1.15km | 5:foot,bus,foot:1510s:2.17km",,,,
2026-09-25_14_09,45,37967123-0a55-4611-8aa8-b90b2d471938,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,10.0,0.0,90.0,0.0,0.0,0.0,0.0,1st ring,Femme,6,Pupil (up to Baccalaureate),Detached house,home,1.21,LLM,passager,meteo,google_gemini31_key1,0,True,True,False,False,15.0,Clear/Sunny,0.0,"As a child, Josette relies on her parents for transport, and given her established habit and the efficiency of the car for this short distance, the car remains the overwhelmingly preferred mode. [Répartition estimée : car 90% · walking 10% — mode tiré au sort.]",0,2026-09-25T12:23:46+00:00,1773942699,2026-03-19 17:51:39,286922,504aff56-3c74-5a35-98d7-f5edd716f6f2,en_vol:6,plafond:2,,0,6,direct,"0:car:283s:1.21km | 1:foot,bus,foot:768s:1.42km | 2:foot:880s:1.19km | 3:foot:952s:1.21km | 4:foot,bus,foot:1272s:1.9km | 5:foot,bus,foot:1334s:1.94km",,,,
2026-09-25_14_09,46,60c64cdd-db8f-4b20-b949-a221d60da53f,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,65.0,0.0,20.0,15.0,0.0,0.0,0.0,1st ring,Femme,42,Full-time worker,Detached house,Achats,1.48,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Given the short distance and the need to maintain a tight schedule for subsequent work and travel commitments, Adrienne prioritizes the simplicity and reliability of walking over the friction of public transport or the hassle of parking for such a brief trip. [Répartition estimée : walking 65% · car 20% · public_transport 15% — mode tiré au sort.]",0,2026-09-25T12:24:09+00:00,1773927489,2026-03-19 13:38:09,286921,006b2835-991a-52f6-86b5-46c8b1ff4348,en_vol:6,,,0,6,direct,"0:car:301s:1.48km | 1:foot,bus,foot:489s:0.89km | 2:foot:604s:0.75km | 3:foot:638s:0.8km | 4:foot,bus,foot:840s:1.64km | 5:foot,bus,foot:846s:1.84km",,,,
2026-09-25_14_09,47,9d4552d2-b471-4b43-add4-f0e3fa2e2652,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,1st ring,Homme,40,Full-time worker,Detached house,home,23.05,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,13.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T12:24:15+00:00,1773948099,2026-03-19 19:21:39,286920,dde263c1-324f-540f-b9cd-e8beab2a481a,en_vol:1,"retour_force:foot,bus,bus,foot,foot,bus,foot,bus,foot,foot,bus,foot,rail,foot,bus,foot,foot,rail,rail,foot,bus,foot",,0,1,,0:car:1633s:23.05km,,,,
2026-09-25_14_09,48,348ea6cc-87be-4093-8134-0e0b773723e8,Voiture Privée,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs,0.0,2.0,94.0,4.0,0.0,0.0,0.0,1st ring,Homme,40,Full-time worker,Detached house,Travail,26.31,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,6.0,Clear/Sunny,0.0,"As a full-time worker with a tight schedule, Arthur prioritizes the efficiency, reliability, and autonomy of his car, which consistently outperforms the complex and time-consuming public transport options. [Répartition estimée : car 94% · public_transport 4% · cycling 2% — mode tiré au sort.]",0,2026-09-25T12:25:23+00:00,1773986238,2026-03-20 05:57:18,286920,77dc39e3-67f4-5bfd-ac32-406697f6d784,en_vol:6,plafond:2,,0,6,direct,"0:car:1433s:26.31km | 1:bicycle:4910s:22.64km | 2:foot,bus,foot,bus,foot:5617s:26.07km | 3:foot,bus,foot,bus,foot:5631s:27.04km | 4:foot,bus,foot,bus,foot:5655s:27.17km | 5:foot,bus,foot,bus,foot,bus,foot:5733s:27.51km",,,,
2026-09-25_14_09,49,54031b25-bf68-45f1-815b-702ef81ad2c7,Voiture Privée,Voiture Privée,Voiture Privée | Vélo | Marche | Marche | Transports_collectifs | Transports_collectifs,10.0,10.0,80.0,0.0,0.0,0.0,0.0,1st ring,Femme,6,Pupil (up to Baccalaureate),Detached house,Etude,1.24,LLM,passager,agenda,google_gemini31_key2,0,True,True,False,False,5.0,Clear/Sunny,0.0,"Given the cold morning temperature and the child's established habit of being driven to school by parents for comfort and speed, the car remains the overwhelmingly preferred mode. [Répartition estimée : car 80% · walking 10% · cycling 10% — mode tiré au sort.]",0,2026-09-25T12:25:29+00:00,1773989990,2026-03-20 06:59:50,286922,55fc17f3-2bda-5842-9e72-714949e1c0cc,en_vol:6,plafond:3,,0,6,direct,"0:car:172s:1.24km | 1:bicycle:590s:1.21km | 2:foot:880s:1.19km | 3:foot:952s:1.21km | 4:foot,bus,foot:1417s:2.04km | 5:foot,bus,foot:1417s:2.04km",,,,
2026-09-25_14_09,50,2c476dc3-ce13-4bf6-94c1-d8d5c8561bfd,Marche,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,80.0,0.0,20.0,0.0,0.0,0.0,0.0,1st ring,Femme,42,Full-time worker,Detached house,Travail,0.75,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Given the very short distance of 800 meters and the pleasant weather, Adrienne prefers the simplicity and reliability of walking over the friction of public transport or the hassle of parking a car for such a brief trip. [Répartition estimée : walking 80% · car 20% — mode tiré au sort.]",0,2026-09-25T12:25:42+00:00,1773930185,2026-03-19 14:23:05,286921,8242f224-3dcf-5afd-8549-87824c027353,en_vol:6,plafond:1,,2,6,direct,"0:car:152s:0.94km | 1:foot,bus,foot:591s:1.23km | 2:foot:604s:0.75km | 3:foot:638s:0.8km | 4:foot,bus,foot:924s:1.38km | 5:foot,bus,foot:930s:1.35km",,,,
2026-09-25_14_09,51,78b71bfd-d57a-40ba-b8f5-80b4771c16f6,Vélo,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Transports_collectifs | Marche | Marche,60.0,35.0,5.0,0.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,Etude,1.21,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Denis prefers cycling for its speed and efficiency, or walking for its reliability and simplicity, while public transport is avoided due to the lack of a pass and the inconvenience of transfers for such a short distance. [Répartition estimée : walking 60% · cycling 35% · car 5% — mode tiré au sort.]",0,2026-09-25T12:26:08+00:00,1773930071,2026-03-19 14:21:11,286923,4f6f0c39-09b9-5f8b-940f-07bcb84b8e94,en_vol:6,plafond:1,,1,6,direct,"0:car:205s:1.18km | 1:bicycle:290s:1.21km | 2:foot,bus,foot:596s:1.24km | 3:foot,bus,foot:692s:1.49km | 4:foot:880s:1.19km | 5:foot:892s:1.15km",,,,
2026-09-25_14_09,52,373b5d77-dcb2-4c27-ba9a-799d46b0e0bb,Vélo,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Transports_collectifs | Marche | Marche,40.0,40.0,20.0,0.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,home,1.21,LLM,,meteo,google_gemini31_key2,0,True,True,False,False,15.0,Clear/Sunny,0.0,"As a 9-year-old, Denis prefers the autonomy and speed of cycling or walking for short distances, while public transport is avoided due to the lack of a pass and the inefficiency of waiting for a bus for such a short trip. [Répartition estimée : walking 40% · cycling 40% · car 20% — mode tiré au sort.]",0,2026-09-25T12:27:16+00:00,1773941777,2026-03-19 17:36:17,286923,839430d3-0232-533f-b23e-d187b9c7ac8a,en_vol:6,plafond:1,,1,6,direct,"0:car:275s:1.18km | 1:bicycle:290s:1.21km | 2:foot,bus,foot:693s:1.45km | 3:foot,bus,foot:708s:1.36km | 4:foot:880s:1.19km | 5:foot:892s:1.15km",,,,
2026-09-25_14_09,53,18588ae8-d1b7-4d09-a905-4507f8ad0d47,Transports_collectifs,Transports_collectifs,Transports_collectifs | Transports_collectifs | Train | Transports_collectifs | Transports_collectifs,0.0,0.0,0.0,90.0,10.0,0.0,0.0,1st ring,Femme,42,Full-time worker,Detached house,other,30.55,LLM,sortie_bloquee,agenda,google_gemini31_key2,0,True,True,False,False,15.0,Clear/Sunny,0.0,"As a busy professional who prioritizes efficiency and schedule control, Adrienne prefers the K5 train route (option 2) due to its reliability and the relatively better integration with the Muret bus connection compared to the other complex public transport alternatives. [Répartition estimée : public_transport 90% · train 10% — mode tiré au sort.]",0,2026-09-25T12:27:27+00:00,1773939697,2026-03-19 17:17:46,286921,152926ea-4ca5-57f0-b8d2-c237d9baf41c,en_vol:5,,,0,5,direct,"0:foot,rail,foot,bus,foot:4328s:30.55km | 1:foot,rail,foot,bus,foot:4329s:22.87km | 2:foot,rail,foot:4660s:26.31km | 3:foot,bus,foot:4685s:27.48km | 4:foot,metro,foot,bus,foot:4935s:24.07km",,,,
2026-09-25_14_09,54,d9b9c3d9-7b32-4553-8775-517101f506c0,Vélo,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Marche | Marche | Transports_collectifs,5.0,85.0,10.0,0.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,Etude,1.21,LLM,,agenda,google_gemini31_key2,0,True,True,False,False,5.0,Clear/Sunny,0.0,"Denis consistently prefers cycling to school as it is fast, fun, and aligns with his established habits for morning education trips. [Répartition estimée : cycling 85% · car 10% · walking 5% — mode tiré au sort.]",0,2026-09-25T12:27:36+00:00,1773996214,2026-03-20 08:43:34,286923,fe705413-82ad-5bdf-90d1-c1da093454c2,en_vol:6,plafond:3,,1,6,direct,"0:car:229s:1.18km | 1:bicycle:290s:1.21km | 2:foot,bus,foot:596s:1.24km | 3:foot:880s:1.19km | 4:foot:892s:1.15km | 5:foot,bus,foot:1201s:1.83km",,,,
