agent_id,lat,lon,zf,secteur,couronne,insee,commune,couronne_metrique
1379951,43.623565036021525,1.4428240416831684,109103000,109,Toulouse,31555,Toulouse,Toulouse
1379952,43.623565036021525,1.4428240416831684,109103000,109,Toulouse,31555,Toulouse,Toulouse
1379953,43.623565036021525,1.4428240416831684,109103000,109,Toulouse,31555,Toulouse,Toulouse
1385152,43.6224379721157,1.435988959336522,109102000,109,Toulouse,31555,Toulouse,Toulouse
1385153,43.6224379721157,1.435988959336522,109102000,109,Toulouse,31555,Toulouse,Toulouse
1388643,43.646752005428795,1.4293989717891273,120102000,120,Toulouse,31555,Toulouse,Toulouse
1391237,43.61632521102546,1.4562640089484713,110102000,110,Toulouse,31555,Toulouse,Toulouse
1391238,43.61632521102546,1.4562640089484713,110102000,110,Toulouse,31555,Toulouse,Toulouse
1396214,43.57283498890651,1.4691553513565259,127105000,127,Toulouse,31555,Toulouse,Toulouse
1396497,43.619038958897626,1.4370349832474811,109104000,109,Toulouse,31555,Toulouse,Toulouse
1396843,43.63369956163151,1.4362640489737875,109101000,109,Toulouse,31555,Toulouse,Toulouse
1396844,43.63369956163151,1.4362640489737875,109101000,109,Toulouse,31555,Toulouse,Toulouse
1397319,43.595772979524256,1.4405180364052872,101101000,101,Toulouse,31555,Toulouse,Toulouse
1398832,43.58668996764501,1.449703943554804,105103000,105,Toulouse,31555,Toulouse,Toulouse
1398833,43.58668996764501,1.449703943554804,105103000,105,Toulouse,31555,Toulouse,Toulouse
1405560,43.58126600512244,1.4738559353162868,112105000,112,Toulouse,31555,Toulouse,Toulouse
1406900,43.59849599550644,1.4171079598136407,117104000,117,Toulouse,31555,Toulouse,Toulouse
1406901,43.59849599550644,1.4171079598136407,117104000,117,Toulouse,31555,Toulouse,Toulouse
1406902,43.59849599550644,1.4171079598136407,117104000,117,Toulouse,31555,Toulouse,Toulouse
1406903,43.59849599550644,1.4171079598136407,117104000,117,Toulouse,31555,Toulouse,Toulouse
1410434,43.602337957226716,1.4372810218184298,102106000,102,Toulouse,31555,Toulouse,Toulouse
1411957,43.56315218956839,1.4564108212336138,127106000,127,Toulouse,31555,Toulouse,Toulouse
1412568,43.5659178703155,1.464087452666582,127105000,127,Toulouse,31555,Toulouse,Toulouse
1413423,43.59164475290614,1.402752816115058,116101000,116,Toulouse,31555,Toulouse,Toulouse
1413424,43.59164475290614,1.402752816115058,116101000,116,Toulouse,31555,Toulouse,Toulouse
1417577,43.57717497659044,1.4718900078640382,126102000,126,Toulouse,31555,Toulouse,Toulouse
1422556,43.65095030504611,1.438743940408674,120101000,120,Toulouse,31555,Toulouse,Toulouse
1422557,43.65095030504611,1.438743940408674,120101000,120,Toulouse,31555,Toulouse,Toulouse
1426898,43.618385960793425,1.40049997551375,118102000,118,Toulouse,31555,Toulouse,Toulouse
1428595,43.557781525567655,1.4997112883611379,125106000,125,Toulouse,31555,Toulouse,Toulouse
1428596,43.557781525567655,1.4997112883611379,125106000,125,Toulouse,31555,Toulouse,Toulouse
1429694,43.608162015158356,1.4506400077346309,104102000,104,Toulouse,31555,Toulouse,Toulouse
1429861,43.6153320041431,1.4376380205580337,103105000,103,Toulouse,31555,Toulouse,Toulouse
1430769,43.39737299359745,1.7188620300025375,407104000,407,3eme couronne,31582,Villefranche-de-Lauragais,2eme couronne
1431334,43.39668662652433,1.7331918509695463,407104000,407,3eme couronne,31582,Villefranche-de-Lauragais,2eme couronne
1431408,43.40169503568786,1.7183276897749475,407104000,407,3eme couronne,31582,Villefranche-de-Lauragais,2eme couronne
1432034,43.8552133136636,1.5087997184931439,403111000,403,3eme couronne,31583,Villematier,2eme couronne
1434947,43.863186905621205,1.4921228069283095,403102000,403,3eme couronne,31584,Villemur-sur-Tarn,2eme couronne
1435593,43.51199570210771,1.559237461461301,207106000,207,1ere couronne,31169,Escalquens,1ere couronne
1436079,43.77114063397145,1.2795735996623236,312105000,312,2eme couronne,31232,Grenade,2eme couronne
1437157,43.43116482977191,1.2839336964470773,224107000,224,1ere couronne,31395,Muret,2eme couronne
1438837,43.48193796350903,1.3020580019472598,225102000,225,1ere couronne,31547,Seysses,1ere couronne
143904,43.65121719647004,1.3840925606061993,216104000,216,1ere couronne,31069,Blagnac,Toulouse
143905,43.65121719647004,1.3840925606061993,216104000,216,1ere couronne,31069,Blagnac,Toulouse
143923,43.66462992428456,1.37716137235826,217104000,217,1ere couronne,31056,Beauzelle,1ere couronne
1440367,43.58236399921741,1.2885880408602128,227101000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
1445637,43.53452973463934,1.4732907313676051,208108000,208,1ere couronne,31446,Ramonville-Saint-Agne,Toulouse
1445684,43.55512203840348,1.4756100109202726,208104000,208,1ere couronne,31446,Ramonville-Saint-Agne,Toulouse
1446910,43.75157586278699,1.2195594989832756,312104000,312,2eme couronne,31592,Larra,2eme couronne
1447155,43.56372032916505,1.5009191188670021,125106000,125,Toulouse,31555,Toulouse,Toulouse
1448021,43.61310023531059,1.4030851181231414,118104000,118,Toulouse,31555,Toulouse,Toulouse
1448714,43.57998301626365,1.4801710434125595,126102000,126,Toulouse,31555,Toulouse,Toulouse
1449078,43.579381489239914,1.4775031196188972,126102000,126,Toulouse,31555,Toulouse,Toulouse
1449330,43.60796903913174,1.4068880225189266,118104000,118,Toulouse,31555,Toulouse,Toulouse
145003,43.7261460222939,1.410696013582085,218103000,218,1ere couronne,31091,Bruguières,1ere couronne
145004,43.7261460222939,1.410696013582085,218103000,218,1ere couronne,31091,Bruguières,1ere couronne
145005,43.7261460222939,1.410696013582085,218103000,218,1ere couronne,31091,Bruguières,1ere couronne
145009,43.62680997153505,1.3874299450465328,216115000,216,1ere couronne,31069,Blagnac,Toulouse
145010,43.62680997153505,1.3874299450465328,216115000,216,1ere couronne,31069,Blagnac,Toulouse
1452963,43.607202136527626,1.4417075062605391,102102000,102,Toulouse,31555,Toulouse,Toulouse
1453593,43.59140697594203,1.4307969477606253,107107000,107,Toulouse,31555,Toulouse,Toulouse
146474,43.65111998308918,1.3693600587934938,216102000,216,1ere couronne,31069,Blagnac,1ere couronne
148141,43.50351313793969,1.4860109587556418,209103000,209,1ere couronne,31113,Castanet-Tolosan,1ere couronne
148842,43.520837726152905,1.4920268340215463,209103000,209,1ere couronne,31113,Castanet-Tolosan,1ere couronne
152157,43.54105384663728,1.5451102733323792,206106000,206,1ere couronne,31506,Saint-Orens-de-Gameville,1ere couronne
154709,43.783442084908565,1.136022159312136,413105000,413,3eme couronne,31093,Le Burgaud,2eme couronne
154710,43.783442084908565,1.136022159312136,413105000,413,3eme couronne,31093,Le Burgaud,2eme couronne
155241,43.7771399678206,1.6417809462728088,404102000,404,3eme couronne,31094,Buzet-sur-Tarn,2eme couronne
155846,43.54950399833809,1.5435935322236718,206106000,206,1ere couronne,31506,Saint-Orens-de-Gameville,1ere couronne
156701,43.54888702557078,1.5338659454498789,206105000,206,1ere couronne,31506,Saint-Orens-de-Gameville,1ere couronne
156702,43.54888702557078,1.5338659454498789,206105000,206,1ere couronne,31506,Saint-Orens-de-Gameville,1ere couronne
165161,43.54865997282866,1.530870038149365,206105000,206,1ere couronne,31506,Saint-Orens-de-Gameville,1ere couronne
168125,43.5131649257217,1.4873914200963507,209103000,209,1ere couronne,31113,Castanet-Tolosan,1ere couronne
168126,43.5131649257217,1.4873914200963507,209103000,209,1ere couronne,31113,Castanet-Tolosan,1ere couronne
174217,43.519030256564285,1.4977805252771543,209105000,209,1ere couronne,31113,Castanet-Tolosan,1ere couronne
174218,43.519030256564285,1.4977805252771543,209105000,209,1ere couronne,31113,Castanet-Tolosan,1ere couronne
177642,43.52033499251029,1.5076310261261066,209104000,209,1ere couronne,31113,Castanet-Tolosan,1ere couronne
182154,43.511757019062514,1.4967740154224742,209106000,209,1ere couronne,31113,Castanet-Tolosan,1ere couronne
182173,43.5044290919796,1.707392721665383,303107000,303,2eme couronne,31105,Caragoudes,2eme couronne
182174,43.5044290919796,1.707392721665383,303107000,303,2eme couronne,31105,Caragoudes,2eme couronne
182859,43.516027020319626,1.50984300291009,209107000,209,1ere couronne,31113,Castanet-Tolosan,1ere couronne
185657,43.52194916142172,1.4954538066441518,209104000,209,1ere couronne,31113,Castanet-Tolosan,1ere couronne
192116,43.68750770787247,1.5376134677105382,221101000,221,1ere couronne,31117,Castelmaurou,1ere couronne
192924,43.514829022523855,1.5031169388968202,209105000,209,1ere couronne,31113,Castanet-Tolosan,1ere couronne
193412,43.54712998243105,1.5359449573254802,206106000,206,1ere couronne,31506,Saint-Orens-de-Gameville,1ere couronne
193413,43.54712998243105,1.5359449573254802,206106000,206,1ere couronne,31506,Saint-Orens-de-Gameville,1ere couronne
193415,43.54712998243105,1.5359449573254802,206106000,206,1ere couronne,31506,Saint-Orens-de-Gameville,1ere couronne
197636,43.680371295482125,1.5386580150566525,221101000,221,1ere couronne,31117,Castelmaurou,1ere couronne
197637,43.680371295482125,1.5386580150566525,221101000,221,1ere couronne,31117,Castelmaurou,1ere couronne
197638,43.680371295482125,1.5386580150566525,221101000,221,1ere couronne,31117,Castelmaurou,1ere couronne
19826,43.684424013105,1.3135760017993832,217101000,217,1ere couronne,31032,Aussonne,1ere couronne
19827,43.684424013105,1.3135760017993832,217101000,217,1ere couronne,31032,Aussonne,1ere couronne
200013,43.694045994583824,1.4364020242667623,202103000,202,1ere couronne,31116,Castelginest,1ere couronne
20051,43.343733004810176,1.502243000480223,408107000,408,3eme couronne,31033,Auterive,2eme couronne
20052,43.343733004810176,1.502243000480223,408107000,408,3eme couronne,31033,Auterive,2eme couronne
200860,43.7851277934255,1.3646568195776565,301101000,301,2eme couronne,31118,Castelnau-d'Estrétefonds,2eme couronne
200861,43.7851277934255,1.3646568195776565,301101000,301,2eme couronne,31118,Castelnau-d'Estrétefonds,2eme couronne
200862,43.7851277934255,1.3646568195776565,301101000,301,2eme couronne,31118,Castelnau-d'Estrétefonds,2eme couronne
202196,43.79650698080006,1.3374710232243514,301101000,301,2eme couronne,31118,Castelnau-d'Estrétefonds,2eme couronne
202524,43.679750773851254,1.1528652937850166,311108000,311,2eme couronne,31120,Le Castéra,2eme couronne
202525,43.679750773851254,1.1528652937850166,311108000,311,2eme couronne,31120,Le Castéra,2eme couronne
202691,43.67020402812055,1.4232749538887308,201105000,201,1ere couronne,31022,Aucamville,1ere couronne
203041,43.6867019848216,1.4207460409342998,201104000,201,1ere couronne,31467,Saint-Alban,1ere couronne
203042,43.6867019848216,1.4207460409342998,201104000,201,1ere couronne,31467,Saint-Alban,1ere couronne
203150,43.68846202381976,1.4501939387703418,202103000,202,1ere couronne,31116,Castelginest,1ere couronne
203151,43.68846202381976,1.4501939387703418,202103000,202,1ere couronne,31116,Castelginest,1ere couronne
203153,43.68846202381976,1.4501939387703418,202103000,202,1ere couronne,31116,Castelginest,1ere couronne
203155,43.68846202381976,1.4501939387703418,202103000,202,1ere couronne,31116,Castelginest,1ere couronne
216265,43.677769000588796,1.4218929884715825,201105000,201,1ere couronne,31022,Aucamville,1ere couronne
216266,43.677769000588796,1.4218929884715825,201105000,201,1ere couronne,31022,Aucamville,1ere couronne
224251,43.69444579731144,1.4400085912849652,202103000,202,1ere couronne,31116,Castelginest,1ere couronne
224252,43.69444579731144,1.4400085912849652,202103000,202,1ere couronne,31116,Castelginest,1ere couronne
224253,43.69444579731144,1.4400085912849652,202103000,202,1ere couronne,31116,Castelginest,1ere couronne
224254,43.69444579731144,1.4400085912849652,202103000,202,1ere couronne,31116,Castelginest,1ere couronne
224255,43.69444579731144,1.4400085912849652,202103000,202,1ere couronne,31116,Castelginest,1ere couronne
224256,43.69444579731144,1.4400085912849652,202103000,202,1ere couronne,31116,Castelginest,1ere couronne
230464,43.671169417804116,1.4284933081429814,201106000,201,1ere couronne,31022,Aucamville,1ere couronne
230465,43.671169417804116,1.4284933081429814,201106000,201,1ere couronne,31022,Aucamville,1ere couronne
230466,43.671169417804116,1.4284933081429814,201106000,201,1ere couronne,31022,Aucamville,1ere couronne
236046,43.66215545377615,1.4248116929985775,201105000,201,1ere couronne,31022,Aucamville,Toulouse
236047,43.66215545377615,1.4248116929985775,201105000,201,1ere couronne,31022,Aucamville,Toulouse
236049,43.66215545377615,1.4248116929985775,201105000,201,1ere couronne,31022,Aucamville,Toulouse
236086,43.691065011873725,1.4335040393399843,202102000,202,1ere couronne,31116,Castelginest,1ere couronne
236087,43.691065011873725,1.4335040393399843,202102000,202,1ere couronne,31116,Castelginest,1ere couronne
239897,43.693651962226134,1.4495019455422014,202103000,202,1ere couronne,31116,Castelginest,1ere couronne
246225,43.457699030063935,1.4327240096101148,210107000,210,1ere couronne,31148,Clermont-le-Fort,1ere couronne
246226,43.457699030063935,1.4327240096101148,210107000,210,1ere couronne,31148,Clermont-le-Fort,1ere couronne
251890,43.65052197118135,1.3357540538177917,231102000,231,1ere couronne,31150,Cornebarrieu,1ere couronne
251891,43.65052197118135,1.3357540538177917,231102000,231,1ere couronne,31150,Cornebarrieu,1ere couronne
252153,43.65202599220394,1.3098100463580369,231102000,231,1ere couronne,31150,Cornebarrieu,1ere couronne
252154,43.65202599220394,1.3098100463580369,231102000,231,1ere couronne,31150,Cornebarrieu,1ere couronne
253107,43.68987997749698,1.4382739483398221,202102000,202,1ere couronne,31116,Castelginest,1ere couronne
256344,43.69160398670837,1.4253090077943347,202101000,202,1ere couronne,31116,Castelginest,1ere couronne
258964,43.64698432855379,1.3153451674021286,231102000,231,1ere couronne,31150,Cornebarrieu,1ere couronne
263992,43.65928021080055,1.307633945398642,231102000,231,1ere couronne,31150,Cornebarrieu,1ere couronne
263993,43.65928021080055,1.307633945398642,231102000,231,1ere couronne,31150,Cornebarrieu,1ere couronne
267076,43.47570198976935,1.497438994275801,304106000,304,2eme couronne,31151,Corronsac,1ere couronne
270321,43.59963803483233,1.600420040408606,205103000,205,1ere couronne,31163,Drémil-Lafage,1ere couronne
270322,43.59963803483233,1.600420040408606,205103000,205,1ere couronne,31163,Drémil-Lafage,1ere couronne
273334,43.43042682345122,1.348481382078249,305101000,305,2eme couronne,31165,Eaunes,2eme couronne
273338,43.43042682345122,1.348481382078249,305101000,305,2eme couronne,31165,Eaunes,2eme couronne
274478,43.432506459806746,1.3592374372141778,305101000,305,2eme couronne,31165,Eaunes,1ere couronne
274479,43.432506459806746,1.3592374372141778,305101000,305,2eme couronne,31165,Eaunes,1ere couronne
274480,43.432506459806746,1.3592374372141778,305101000,305,2eme couronne,31165,Eaunes,1ere couronne
274481,43.432506459806746,1.3592374372141778,305101000,305,2eme couronne,31165,Eaunes,1ere couronne
274482,43.432506459806746,1.3592374372141778,305101000,305,2eme couronne,31165,Eaunes,1ere couronne
278000,43.41461792031159,1.3622521990859466,305101000,305,2eme couronne,31165,Eaunes,2eme couronne
278001,43.41461792031159,1.3622521990859466,305101000,305,2eme couronne,31165,Eaunes,2eme couronne
279327,43.52974896330067,1.0874120199824633,307105000,307,2eme couronne,31166,Empeaux,2eme couronne
279328,43.52974896330067,1.0874120199824633,307105000,307,2eme couronne,31166,Empeaux,2eme couronne
285165,43.3994319884592,1.27981500729562,306107000,306,2eme couronne,31181,Le Fauga,2eme couronne
285166,43.3994319884592,1.27981500729562,306107000,306,2eme couronne,31181,Le Fauga,2eme couronne
285215,43.67811627997464,1.3940763482415395,201101000,201,1ere couronne,31182,Fenouillet,1ere couronne
285216,43.67811627997464,1.3940763482415395,201101000,201,1ere couronne,31182,Fenouillet,1ere couronne
285217,43.67811627997464,1.3940763482415395,201101000,201,1ere couronne,31182,Fenouillet,1ere couronne
286046,43.68338638152975,1.4364210249149756,202104000,202,1ere couronne,31186,Fonbeauzard,1ere couronne
286047,43.68338638152975,1.4364210249149756,202104000,202,1ere couronne,31186,Fonbeauzard,1ere couronne
286048,43.68338638152975,1.4364210249149756,202104000,202,1ere couronne,31186,Fonbeauzard,1ere couronne
286049,43.68338638152975,1.4364210249149756,202104000,202,1ere couronne,31186,Fonbeauzard,1ere couronne
286050,43.68338638152975,1.4364210249149756,202104000,202,1ere couronne,31186,Fonbeauzard,1ere couronne
288303,43.560737993356085,1.228850948072035,309101000,309,2eme couronne,31188,Fontenilles,1ere couronne
290366,43.556815993031755,1.1847500360582714,309101000,309,2eme couronne,31188,Fontenilles,2eme couronne
290367,43.556815993031755,1.1847500360582714,309101000,309,2eme couronne,31188,Fontenilles,2eme couronne
292153,43.56748763350237,1.2033526795219882,309101000,309,2eme couronne,31188,Fontenilles,1ere couronne
293013,43.566055036849626,1.2002469677572454,309101000,309,2eme couronne,31188,Fontenilles,2eme couronne
293014,43.566055036849626,1.2002469677572454,309101000,309,2eme couronne,31188,Fontenilles,2eme couronne
293015,43.566055036849626,1.2002469677572454,309101000,309,2eme couronne,31188,Fontenilles,2eme couronne
297422,43.837756195939185,1.4093801438815963,402108000,402,3eme couronne,31202,Fronton,2eme couronne
297424,43.837756195939185,1.4093801438815963,402108000,402,3eme couronne,31202,Fronton,2eme couronne
301866,43.84143898896462,1.3892069411719679,402108000,402,3eme couronne,31202,Fronton,2eme couronne
302729,43.83832796814646,1.412713995772566,402108000,402,3eme couronne,31202,Fronton,2eme couronne
302730,43.83832796814646,1.412713995772566,402108000,402,3eme couronne,31202,Fronton,2eme couronne
302731,43.83832796814646,1.412713995772566,402108000,402,3eme couronne,31202,Fronton,2eme couronne
310383,43.83346803566424,1.4013919675860569,402108000,402,3eme couronne,31202,Fronton,2eme couronne
314162,43.70034903100885,1.3811829924267909,218101000,218,1ere couronne,31205,Gagnac-sur-Garonne,1ere couronne
314163,43.70034903100885,1.3811829924267909,218101000,218,1ere couronne,31205,Gagnac-sur-Garonne,1ere couronne
314164,43.70034903100885,1.3811829924267909,218101000,218,1ere couronne,31205,Gagnac-sur-Garonne,1ere couronne
314165,43.70034903100885,1.3811829924267909,218101000,218,1ere couronne,31205,Gagnac-sur-Garonne,1ere couronne
314166,43.70034903100885,1.3811829924267909,218101000,218,1ere couronne,31205,Gagnac-sur-Garonne,1ere couronne
32286,43.68201099341057,1.317791980634236,217101000,217,1ere couronne,31032,Aussonne,1ere couronne
32287,43.68201099341057,1.317791980634236,217101000,217,1ere couronne,31032,Aussonne,1ere couronne
32288,43.68201099341057,1.317791980634236,217101000,217,1ere couronne,31032,Aussonne,1ere couronne
32289,43.68201099341057,1.317791980634236,217101000,217,1ere couronne,31032,Aussonne,1ere couronne
325761,43.70473572836445,1.557068944758262,302106000,302,2eme couronne,31212,Garidech,1ere couronne
325762,43.70473572836445,1.557068944758262,302106000,302,2eme couronne,31212,Garidech,1ere couronne
325763,43.70473572836445,1.557068944758262,302106000,302,2eme couronne,31212,Garidech,1ere couronne
325764,43.70473572836445,1.557068944758262,302106000,302,2eme couronne,31212,Garidech,1ere couronne
335833,43.726587011201836,1.4412790144943637,219101000,219,1ere couronne,31230,Gratentour,1ere couronne
335834,43.726587011201836,1.4412790144943637,219101000,219,1ere couronne,31230,Gratentour,1ere couronne
337371,43.72061295921579,1.4393609404580945,219101000,219,1ere couronne,31230,Gratentour,1ere couronne
337372,43.72061295921579,1.4393609404580945,219101000,219,1ere couronne,31230,Gratentour,1ere couronne
337373,43.72061295921579,1.4393609404580945,219101000,219,1ere couronne,31230,Gratentour,1ere couronne
337374,43.72061295921579,1.4393609404580945,219101000,219,1ere couronne,31230,Gratentour,1ere couronne
342533,43.72312303397916,1.4371419941527215,219101000,219,1ere couronne,31230,Gratentour,1ere couronne
346466,43.4170889732685,1.4434709599033255,408102000,408,3eme couronne,31233,Grépiac,2eme couronne
346467,43.4170889732685,1.4434709599033255,408102000,408,3eme couronne,31233,Grépiac,2eme couronne
352232,43.46136599503545,1.3997019428692834,222104000,222,1ere couronne,31248,Labarthe-sur-Lèze,1ere couronne
358224,43.75852953847455,1.3367625493439377,312102000,312,2eme couronne,31232,Grenade,1ere couronne
358877,43.45543741071573,1.405558431261938,222104000,222,1ere couronne,31248,Labarthe-sur-Lèze,1ere couronne
358878,43.45543741071573,1.405558431261938,222104000,222,1ere couronne,31248,Labarthe-sur-Lèze,1ere couronne
361772,43.48356274007552,1.667150593044964,303110000,303,2eme couronne,31249,Labastide-Beauvoir,2eme couronne
363033,43.771719970738545,1.2948470475748426,312107000,312,2eme couronne,31232,Grenade,2eme couronne
363034,43.771719970738545,1.2948470475748426,312107000,312,2eme couronne,31232,Grenade,2eme couronne
363035,43.771719970738545,1.2948470475748426,312107000,312,2eme couronne,31232,Grenade,2eme couronne
363903,43.771254040688014,1.2957239400469445,312107000,312,2eme couronne,31232,Grenade,2eme couronne
363906,43.771254040688014,1.2957239400469445,312107000,312,2eme couronne,31232,Grenade,2eme couronne
364073,43.48276002804242,1.664636041156949,303110000,303,2eme couronne,31249,Labastide-Beauvoir,2eme couronne
364074,43.48276002804242,1.664636041156949,303110000,303,2eme couronne,31249,Labastide-Beauvoir,2eme couronne
368344,43.57661103230743,1.279125983643044,229102000,229,1ere couronne,31526,La Salvetat-Saint-Gilles,1ere couronne
368595,43.49610159287149,1.4430548899703886,210105000,210,1ere couronne,31259,Lacroix-Falgarde,1ere couronne
368596,43.49610159287149,1.4430548899703886,210105000,210,1ere couronne,31259,Lacroix-Falgarde,1ere couronne
368787,43.76681953134492,1.2925875700666598,312106000,312,2eme couronne,31232,Grenade,2eme couronne
370275,43.412989002880664,1.388286993820031,305103000,305,2eme couronne,31263,Lagardelle-sur-Lèze,2eme couronne
370276,43.412989002880664,1.388286993820031,305103000,305,2eme couronne,31263,Lagardelle-sur-Lèze,2eme couronne
370278,43.412989002880664,1.388286993820031,305103000,305,2eme couronne,31263,Lagardelle-sur-Lèze,2eme couronne
370405,43.49246389021748,1.2452147283511763,306101000,306,2eme couronne,31269,Lamasquère,1ere couronne
370406,43.49246389021748,1.2452147283511763,306101000,306,2eme couronne,31269,Lamasquère,1ere couronne
370408,43.49246389021748,1.2452147283511763,306101000,306,2eme couronne,31269,Lamasquère,1ere couronne
372960,43.56427376105481,1.6861812352326953,303104000,303,2eme couronne,31271,Lanta,1ere couronne
373218,43.76686666935924,1.295795901338171,312106000,312,2eme couronne,31232,Grenade,2eme couronne
373219,43.76686666935924,1.295795901338171,312106000,312,2eme couronne,31232,Grenade,2eme couronne
373639,43.56028298851896,1.6543850382443501,303104000,303,2eme couronne,31271,Lanta,1ere couronne
375952,43.77104603826796,1.2939299785723832,312106000,312,2eme couronne,31232,Grenade,2eme couronne
375953,43.77104603826796,1.2939299785723832,312106000,312,2eme couronne,31232,Grenade,2eme couronne
375954,43.77104603826796,1.2939299785723832,312106000,312,2eme couronne,31232,Grenade,2eme couronne
375955,43.77104603826796,1.2939299785723832,312106000,312,2eme couronne,31232,Grenade,2eme couronne
377484,43.5909918652638,1.2294378556670589,230106000,230,1ere couronne,31291,Léguevin,1ere couronne
377485,43.5909918652638,1.2294378556670589,230106000,230,1ere couronne,31291,Léguevin,1ere couronne
378523,43.59925911605267,1.2388269867228527,230106000,230,1ere couronne,31291,Léguevin,1ere couronne
378524,43.59925911605267,1.2388269867228527,230106000,230,1ere couronne,31291,Léguevin,1ere couronne
386779,43.690871087285046,1.5053797877889328,219104000,219,1ere couronne,31273,Lapeyrouse-Fossat,1ere couronne
386781,43.690871087285046,1.5053797877889328,219104000,219,1ere couronne,31273,Lapeyrouse-Fossat,1ere couronne
386782,43.690871087285046,1.5053797877889328,219104000,219,1ere couronne,31273,Lapeyrouse-Fossat,1ere couronne
386783,43.690871087285046,1.5053797877889328,219104000,219,1ere couronne,31273,Lapeyrouse-Fossat,1ere couronne
386784,43.690871087285046,1.5053797877889328,219104000,219,1ere couronne,31273,Lapeyrouse-Fossat,1ere couronne
386876,43.77179796038357,1.288712947219864,312106000,312,2eme couronne,31232,Grenade,2eme couronne
386877,43.77179796038357,1.288712947219864,312106000,312,2eme couronne,31232,Grenade,2eme couronne
386878,43.77179796038357,1.288712947219864,312106000,312,2eme couronne,31232,Grenade,2eme couronne
392773,43.39304413396336,1.2573970229338431,306105000,306,2eme couronne,31287,Lavernose-Lacasse,2eme couronne
392775,43.39304413396336,1.2573970229338431,306105000,306,2eme couronne,31287,Lavernose-Lacasse,2eme couronne
39705,43.535540410127076,1.484410194839593,209102000,209,1ere couronne,31035,Auzeville-Tolosane,Toulouse
401023,43.389672823537026,1.2555378134887016,306105000,306,2eme couronne,31287,Lavernose-Lacasse,2eme couronne
405234,43.709674962878275,1.3856340268754992,218102000,218,1ere couronne,31293,Lespinasse,1ere couronne
405235,43.709674962878275,1.3856340268754992,218102000,218,1ere couronne,31293,Lespinasse,1ere couronne
412467,43.52099594034591,1.3251247368282342,226105000,226,1ere couronne,31203,Frouzins,1ere couronne
413484,43.66853848057943,1.1972458456944364,311106000,311,2eme couronne,31297,Lévignac,2eme couronne
415112,43.46975003018436,1.3316880189945033,223101000,223,1ere couronne,31395,Muret,1ere couronne
415753,43.462988672223204,1.3168507242263559,224104000,224,1ere couronne,31395,Muret,1ere couronne
416231,43.46278314904134,1.353046348934242,223103000,223,1ere couronne,31395,Muret,1ere couronne
419431,43.462152044358696,1.3231949879537566,224105000,224,1ere couronne,31395,Muret,1ere couronne
419432,43.462152044358696,1.3231949879537566,224105000,224,1ere couronne,31395,Muret,1ere couronne
425764,43.51948509275539,1.321417241253204,226101000,226,1ere couronne,31203,Frouzins,1ere couronne
425765,43.51948509275539,1.321417241253204,226101000,226,1ere couronne,31203,Frouzins,1ere couronne
429833,43.46330199411196,1.322362996950558,224104000,224,1ere couronne,31395,Muret,1ere couronne
432445,43.430687006656854,1.2247550021778721,306104000,306,2eme couronne,31299,Lherm,2eme couronne
432446,43.430687006656854,1.2247550021778721,306104000,306,2eme couronne,31299,Lherm,2eme couronne
443183,43.49726196782719,1.3142139535070967,225101000,225,1ere couronne,31547,Seysses,1ere couronne
443184,43.49726196782719,1.3142139535070967,225101000,225,1ere couronne,31547,Seysses,1ere couronne
446263,43.50030299495948,1.3107770363693256,225101000,225,1ere couronne,31547,Seysses,1ere couronne
446264,43.50030299495948,1.3107770363693256,225101000,225,1ere couronne,31547,Seysses,1ere couronne
446265,43.50030299495948,1.3107770363693256,225101000,225,1ere couronne,31547,Seysses,1ere couronne
448830,43.45794752251676,1.317648511451032,224107000,224,1ere couronne,31395,Muret,1ere couronne
449902,43.46068600579243,1.3284759741677918,224105000,224,1ere couronne,31395,Muret,1ere couronne
449903,43.46068600579243,1.3284759741677918,224105000,224,1ere couronne,31395,Muret,1ere couronne
449904,43.46068600579243,1.3284759741677918,224105000,224,1ere couronne,31395,Muret,1ere couronne
453659,43.44674816315109,1.3119417474944406,224107000,224,1ere couronne,31395,Muret,1ere couronne
453660,43.44674816315109,1.3119417474944406,224107000,224,1ere couronne,31395,Muret,1ere couronne
453662,43.44674816315109,1.3119417474944406,224107000,224,1ere couronne,31395,Muret,1ere couronne
453663,43.44674816315109,1.3119417474944406,224107000,224,1ere couronne,31395,Muret,1ere couronne
454745,43.44125203683909,1.2908439443998294,224107000,224,1ere couronne,31395,Muret,2eme couronne
457567,43.37069449396561,1.2381427969979786,306112000,306,2eme couronne,31303,Longages,2eme couronne
458517,43.49726196782719,1.3142139535070967,225101000,225,1ere couronne,31547,Seysses,1ere couronne
458518,43.49726196782719,1.3142139535070967,225101000,225,1ere couronne,31547,Seysses,1ere couronne
460853,43.49727179100791,1.2982239116290664,225103000,225,1ere couronne,31547,Seysses,1ere couronne
466710,43.433793275111206,1.7835249068609016,406137000,406,3eme couronne,31310,Lux,2eme couronne
466711,43.433793275111206,1.7835249068609016,406137000,406,3eme couronne,31310,Lux,2eme couronne
466712,43.433793275111206,1.7835249068609016,406137000,406,3eme couronne,31310,Lux,2eme couronne
468197,43.4668620169845,1.7955479586633467,406131000,406,3eme couronne,31329,Maurens,2eme couronne
