Référence,Trajet,ID Trajet,Mode de transport Choisi,Plus rapide,Modes proposés au LLM,P(Marche) %,P(Vélo) %,P(Voiture Privée) %,P(Transports_collectifs) %,P(Train) %,P(Deux-roues motorisé) %,P(Autres modes) %,Lieu de résidence,Genre,Âge,Occupation principale,Type de logement,Motifs de déplacement,Distance parcourue,Méthode de sélection,Contrainte de chaîne,Anticipation,Fournisseur & Modèle,Température,Mémoire à court terme,Mémoire à long terme,Filtre de perception,Traits de personnalité,Météo Température (°C),Météo Condition,Météo Précipitations (mm),Raisonnement,Retard planification (s),Heure de calcul,Temps simulé,Heure de départ,ID Personne,ID Activité,Source des propositions,Écartées (motifs),Identifiant lot,Index retenu,Options présentées,Origine de la décision,Options (descriptif),Choc,Jour relatif au choc,Rôle,Raison d'exposition
2026-09-25_18_31,58,fc8e6968-09a1-44d3-8292-aa093f5cdf1b,Aucun,,,,,,,,,,Toulouse,Femme,8,Pupil (up to Baccalaureate),Detached house,leisure,0.0,Pas de déplacement (même localisation),,,,0,True,True,False,False,10.0,Clear/Sunny,0.0,"Can't find a suitable public transport plan, walk to the destination anyway",0,2026-09-25T18:12:35+00:00,1773869565,2026-03-18 21:32:45,1127258,d12f2c59-d45a-565a-8a10-4ee0b3e75946,,,,0,0,,,a13_punaises_metro,-6,co_resident,foyer:534995
2026-09-25_18_31,59,4dcaabd8-6674-4381-8972-0e9e56298104,Transports_collectifs,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,60.0,40.0,0.0,0.0,0.0,Toulouse,Femme,35,Full-time worker,Detached house,Travail,11.31,LLM,,agenda,rejeu:google_gemini31_key2,0,True,True,False,False,9.0,Clear/Sunny,0.0,"As a high-income professional with a tight schedule, Julie prioritizes the significant time savings and reliability of her car over the complex, multi-transfer public transport options, despite her occasional habit of using transit. [Répartition estimée : car 60% · public_transport 40% — mode tiré au sort.]",0,2026-09-25T18:12:36+00:00,1773904219,2026-03-19 07:24:37,1127260,54f77f6b-7191-5f01-80af-c87b3136e8ac,en_vol:6,plafond:2,,3,6,direct,"0:car:1498s:11.39km | 1:foot,bus,foot,metro,foot,rail,foot:3047s:10.19km | 2:foot,bus,foot,rail,foot:3397s:9.48km | 3:foot,bus,foot,metro,foot,bus,bus,foot:3826s:11.31km | 4:foot,metro,foot,bus,bus,foot:4143s:11.73km | 5:foot:7196s:9.31km",a13_punaises_metro,-5,expose,foyer:534995
2026-09-25_18_31,60,7020c9e9-af1c-482a-afbd-391fe64197ad,Vélo,Vélo,Vélo,,,,,,,,Toulouse,Homme,28,Full-time worker,Large apartment building,home,10.55,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,19.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T18:12:48+00:00,1773851269,2026-03-18 16:27:49,1320713,a1098f90-7802-5ac2-b880-ad36bc0b4002,en_vol:1,"retour_force:foot,foot,bus,foot,foot,bus,foot,metro,foot",,0,1,,0:bicycle:2242s:10.55km,a13_punaises_metro,-6,expose,foyer:643030
2026-09-25_18_31,61,fa7f41db-0459-465c-b1b2-1fd56c192e8a,Transports_collectifs,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,70.0,30.0,0.0,0.0,0.0,Toulouse,Homme,5,Pupil (up to Baccalaureate),Detached house,home,9.25,LLM,,meteo,rejeu:google_gemini31_key2,0,True,True,False,False,19.0,Clear/Sunny,0.0,"Richard is a young child who relies on his family for transport, and given his history of comfortable car rides for education, the car remains the most likely and preferred mode. [Répartition estimée : car 70% · public_transport 30% — mode tiré au sort.]",0,2026-09-25T18:12:57+00:00,1773852945,2026-03-18 17:10:39,1127257,7a0fc137-6809-5ff0-ac34-26401acb16ad,en_vol:6,plafond:1,,2,6,direct,"0:car:1481s:10.16km | 1:foot,bus,foot,metro,foot,bus,foot:2983s:9.77km | 2:foot,bus,foot,bus,foot:3043s:9.25km | 3:foot,bus,foot:3981s:9.06km | 4:foot,bus,foot:4084s:9.92km | 5:foot:6331s:8.33km",a13_punaises_metro,-6,co_resident,foyer:534995
2026-09-25_18_31,62,d98c03e7-cec0-43de-bc33-69d7fb2c135c,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,80.0,20.0,0.0,0.0,0.0,Toulouse,Homme,38,Full-time worker,Detached house,Travail,4.72,LLM,,agenda,rejeu:google_gemini31_key2,0,True,True,False,False,17.0,Clear/Sunny,0.0,"As a full-time worker with a history of consistent car usage, Timothée prioritizes the efficiency and schedule control of his private vehicle over public transport options that involve multiple transfers. [Répartition estimée : car 80% · public_transport 20% — mode tiré au sort.]",0,2026-09-25T18:12:58+00:00,1773843522,2026-03-18 14:18:42,1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,en_vol:6,plafond:1,,0,6,direct,"0:car:1105s:4.72km | 1:foot,bus,foot,bus,foot:1702s:6.24km | 2:foot,bus,foot:1845s:4.88km | 3:foot,bus,foot:1917s:5.89km | 4:foot,bus,foot:1955s:7.22km | 5:foot:3551s:4.67km",a13_punaises_metro,-6,co_resident,foyer:534995
2026-09-25_18_31,63,d1d4eb97-0013-49e9-89a7-50dba43b3795,Transports_collectifs,Transports_collectifs,Transports_collectifs | Marche | Marche,10.0,0.0,0.0,90.0,0.0,0.0,0.0,Toulouse,Femme,28,Full-time worker,Large apartment building,home,4.66,LLM,sortie_bloquee,,rejeu:google_gemini31_key2,0,True,True,False,False,14.0,Clear/Sunny,0.0,"As a full-time worker with a tight schedule, Adèle-Émilie prioritizes the efficiency of the metro over the excessive time cost of walking, despite the lack of a pass. [Répartition estimée : public_transport 90% · walking 10% — mode tiré au sort.]",0,2026-09-25T18:13:46+00:00,1773862610,2026-03-18 19:37:50,1320712,67dcee05-bed7-551d-adac-72ee31add09e,en_vol:3,,,0,3,direct,"0:foot,metro,foot:1654s:4.66km | 1:foot:3428s:4.35km | 2:foot:3508s:4.43km",a13_punaises_metro,-6,co_resident,foyer:643030
2026-09-25_18_31,64,f5fa314c-a96e-401f-a9e0-1380e376c75a,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Homme,38,Full-time worker,Detached house,home,5.67,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T18:14:02+00:00,1773864191,2026-03-18 20:03:11,1127259,49442d60-0794-56c8-808c-cc50aee683d2,en_vol:1,"retour_force:foot,foot,bus,foot,foot,bus,foot,bus,foot",,0,1,,0:car:2004s:5.67km,a13_punaises_metro,-6,co_resident,foyer:534995
2026-09-25_18_31,65,ee55cc43-7685-4f34-a72f-34e2f2e56cb0,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Marche | Marche,0.0,0.0,90.0,10.0,0.0,0.0,0.0,Toulouse,Homme,5,Pupil (up to Baccalaureate),Detached house,Etude,7.89,LLM,passager,meteo,rejeu:google_gemini31_key1,0,True,True,False,False,9.0,Clear/Sunny,0.0,"As a young child, the user is dependent on family transport, and their history shows a strong, consistent preference for the comfort and speed of car travel for school. [Répartition estimée : car 90% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T18:14:08+00:00,1773907623,2026-03-19 08:07:03,1127257,ec53699b-d5e2-5ef2-9f34-bb24d116e2da,en_vol:5,,,0,5,direct,"0:car:1453s:7.89km | 1:foot,bus,foot,metro,foot,bus,foot:3108s:9.29km | 2:foot,metro,foot,bus,foot:3387s:8.2km | 3:foot:5961s:7.63km | 4:foot:6146s:7.6km",a13_punaises_metro,-5,co_resident,foyer:534995
2026-09-25_18_31,66,66a45abe-256b-43c8-a3e6-0215a352a9a2,Voiture Privée,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Train | Transports_collectifs | Marche,0.0,20.0,70.0,10.0,0.0,0.0,0.0,Toulouse,Homme,28,Full-time worker,Large apartment building,leisure,13.52,LLM,,agenda,rejeu:google_gemini31_key1,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Given the long distance and late hour, the user prioritizes the efficiency and reliability of the car, consistent with their history of using it for longer leisure trips. [Répartition estimée : car 70% · cycling 20% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T18:14:31+00:00,1773864028,2026-03-18 20:00:28,1320713,2d731948-9fe2-5c5c-bdcd-2fe038f8e6e2,en_vol:6,plafond:3,,0,6,direct,"0:car:1359s:13.52km | 1:bicycle:2852s:13.26km | 2:foot,rail,foot,bus,foot:3468s:18.42km | 3:foot,rail,foot:4034s:16.75km | 4:foot,bus,foot,bus,foot:4069s:16.7km | 5:foot:9203s:12.49km",a13_punaises_metro,-6,expose,foyer:643030
2026-09-25_18_31,67,a276c699-a536-4306-a9ce-ede9cd1abacf,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche,0.0,0.0,95.0,5.0,0.0,0.0,0.0,Toulouse,Homme,38,Full-time worker,Detached house,other,4.49,LLM,,agenda,rejeu:google_gemini31_key1,0,True,True,False,False,9.0,Clear/Sunny,0.0,"The user is a high-income professional who consistently relies on the car for its speed and schedule control, especially for short morning commutes. [Répartition estimée : car 95% · public_transport 5% — mode tiré au sort.]",0,2026-09-25T18:14:32+00:00,1773903273,2026-03-19 06:54:33,1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,en_vol:4,,,0,4,direct,"0:car:509s:4.49km | 1:foot,bus,foot:1418s:4.55km | 2:foot:2786s:3.81km | 3:foot:3022s:3.88km",a13_punaises_metro,-5,co_resident,foyer:534995
2026-09-25_18_31,68,ad074cdd-4aea-4344-b0af-1078fadce947,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Homme,28,Full-time worker,Large apartment building,home,14.02,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,10.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T18:15:12+00:00,1773870725,2026-03-18 21:52:05,1320713,7f6046cd-7ecf-5b5e-81b5-7a83fca60cbd,en_vol:1,"retour_force:foot,foot,bus,foot,bus,foot,foot,bus,foot,metro,foot,foot,bus,foot,metro,foot,bus,foot",,0,1,,0:car:1351s:14.02km,a13_punaises_metro,-6,expose,foyer:643030
2026-09-25_18_31,69,ac5a6a5b-53c7-498f-a446-a1f87174a809,Aucun,,,,,,,,,,Toulouse,Femme,8,Pupil (up to Baccalaureate),Detached house,home,0.0,Pas de déplacement (même localisation),,,,0,True,True,False,False,10.0,Clear/Sunny,0.0,"Can't find a suitable public transport plan, walk to the destination anyway",0,2026-09-25T18:15:29+00:00,1773878400,2026-03-19 00:00:00,1127258,853b7386-1894-59a0-ad47-4a6e7fff4ca9,,,,0,0,,,a13_punaises_metro,-5,co_resident,foyer:534995
2026-09-25_18_31,70,29d104ec-0d34-4de1-ba72-4c0c39549f51,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,85.0,15.0,0.0,0.0,0.0,Toulouse,Homme,5,Pupil (up to Baccalaureate),Detached house,leisure,6.38,LLM,passager,meteo,rejeu:google_gemini31_key1,0,True,True,False,False,14.0,Clear/Sunny,0.0,"As a young child, Richard relies on his parents' preference for the car, which has been the consistent and successful mode for all his previous leisure trips. [Répartition estimée : car 85% · public_transport 15% — mode tiré au sort.]",0,2026-09-25T18:15:33+00:00,1773924254,2026-03-19 12:44:14,1127257,dde2bd4d-5d3a-5dfd-8949-f04df5b6e8a5,en_vol:6,plafond:2,,0,6,direct,"0:car:847s:6.38km | 1:foot,bus,foot,bus,foot:2169s:5.98km | 2:foot,bus,foot,tram,foot:2190s:6.62km | 3:foot,bus,foot:2356s:5.91km | 4:foot,bus,foot,tram,foot:2862s:9.0km | 5:foot:4302s:5.77km",a13_punaises_metro,-5,co_resident,foyer:534995
2026-09-25_18_31,71,8d8c7ba8-24b2-47dc-997d-d1042098b72a,Vélo,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Marche | Marche,10.0,80.0,5.0,5.0,0.0,0.0,0.0,Toulouse,Femme,28,Full-time worker,Large apartment building,Travail,2.75,LLM,,agenda,rejeu:google_gemini31_key1,0,True,True,False,False,11.0,Clear/Sunny,0.0,"Given her low income and established habit of cycling for its efficiency and reliability, the bicycle is her preferred mode for this short commute. [Répartition estimée : cycling 80% · walking 10% · car 5% · public_transport 5% — mode tiré au sort.]",0,2026-09-25T18:15:42+00:00,1773919065,2026-03-19 11:17:45,1320712,009202af-6a35-5f1f-9f31-c0b327836c0f,en_vol:5,,,1,5,direct,"0:car:482s:2.91km | 1:bicycle:787s:2.75km | 2:foot,metro,foot:1037s:2.22km | 3:foot:1697s:2.12km | 4:foot:1788s:2.22km",a13_punaises_metro,-5,co_resident,foyer:643030
2026-09-25_18_31,72,6b9de8bd-02df-421f-b708-a78e47fd915a,Transports_collectifs,Transports_collectifs,Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Toulouse,Femme,35,Full-time worker,Detached house,home,10.07,LLM,sortie_bloquee,,google_gemini31_key1,0,True,True,False,False,13.0,Clear/Sunny,0.0,"Julie prioritizes the most efficient route and has a proven, reliable history with the L8 bus connection, making option 1 the most attractive choice for her evening commute. [Répartition estimée : public_transport 100% — mode tiré au sort.]",0,2026-09-25T18:16:05+00:00,1773945850,2026-03-19 18:51:36,1127260,67845bab-f4a5-5223-b147-b48368e5bb27,en_vol:6,plafond:1,,0,6,direct,"0:foot,rail,foot,metro,foot,bus,foot:3466s:10.07km | 1:foot,rail,foot,metro,foot:3714s:9.19km | 2:foot,rail,foot,bus,foot:3877s:9.98km | 3:foot,bus,foot,metro,foot:3906s:12.07km | 4:foot,bus,foot,bus,foot:3917s:11.6km | 5:foot:7196s:9.31km",a13_punaises_metro,-5,expose,foyer:534995
2026-09-25_18_31,73,123aedab-e0c7-4436-8d4e-a413859dfafc,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,100.0,0.0,0.0,0.0,0.0,Toulouse,Homme,38,Full-time worker,Detached house,Travail,6.02,LLM,,agenda,rejeu:google_gemini31_key2,0,True,True,False,False,9.0,Clear/Sunny,0.0,"Timothée is a high-income professional who consistently relies on his car for its schedule control and efficiency, and he lacks a public transport pass. [Répartition estimée : car 100% — mode tiré au sort.]",0,2026-09-25T18:16:13+00:00,1773908539,2026-03-19 08:22:19,1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,en_vol:6,plafond:2,,0,6,direct,"0:car:832s:6.02km | 1:foot,bus,foot,bus,foot:1873s:7.21km | 2:foot,bus,foot,bus,foot,bus,foot:1962s:7.61km | 3:foot,bus,foot,bus,foot:2402s:7.44km | 4:foot,bus,foot:3295s:7.61km | 5:foot:4526s:6.04km",a13_punaises_metro,-5,co_resident,foyer:534995
2026-09-25_18_31,74,1ed7c118-af2b-47c2-baab-996200c5791f,Vélo,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Marche | Marche,15.0,70.0,5.0,10.0,0.0,0.0,0.0,Toulouse,Homme,28,Full-time worker,Large apartment building,Travail,2.16,LLM,,agenda,rejeu:google_gemini31_key2,0,True,True,False,False,9.0,Clear/Sunny,0.0,"Frédéric-Adrien is a habitual cyclist who values the efficiency, cost-effectiveness, and reliability of his bike for short work commutes. [Répartition estimée : cycling 70% · walking 15% · public_transport 10% · car 5% — mode tiré au sort.]",0,2026-09-25T18:16:14+00:00,1773907061,2026-03-19 07:57:41,1320713,83b92b0a-4ab8-5ffe-8acb-6ae06b1a3bb7,en_vol:5,,,1,5,direct,"0:car:551s:3.02km | 1:bicycle:675s:2.16km | 2:foot,metro,foot:1254s:2.48km | 3:foot:1597s:2.04km | 4:foot:1709s:2.13km",a13_punaises_metro,-5,expose,foyer:643030
2026-09-25_18_31,75,f517731d-a89c-42ef-bbfa-ffd5f63aee49,Vélo,Vélo,Vélo | Transports_collectifs | Marche | Marche,10.0,70.0,0.0,20.0,0.0,0.0,0.0,Toulouse,Femme,28,Full-time worker,Large apartment building,other,2.58,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,13.0,Clear/Sunny,0.0,"Given her low income and preference for cycling, the bicycle is the most efficient and cost-effective mode for this short distance, especially since she has a history of using it for similar trips. [Répartition estimée : cycling 70% · public_transport 20% · walking 10% — mode tiré au sort.]",0,2026-09-25T18:16:15+00:00,1773944209,2026-03-19 18:16:49,1320712,a6b3f493-dbd1-5421-9a65-5dddb2d6c56b,en_vol:4,,,0,4,direct,"0:bicycle:681s:2.58km | 1:foot,metro,foot:1023s:2.72km | 2:foot:1913s:2.41km | 3:foot:2030s:2.46km",a13_punaises_metro,-5,co_resident,foyer:643030
2026-09-25_18_31,76,6c6ce1b5-e030-4c0e-9380-15a9f441b363,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,85.0,15.0,0.0,0.0,0.0,Toulouse,Femme,8,Pupil (up to Baccalaureate),Detached house,Etude,5.04,LLM,passager,meteo,rejeu:google_gemini31_key2,0,True,True,False,False,9.0,Clear/Sunny,0.0,"As an 8-year-old child, Antoinette relies on her family's established habit of using the car for school commutes, which provides the most efficient and comfortable door-to-door experience compared to complex public transport transfers. [Répartition estimée : car 85% · public_transport 15% — mode tiré au sort.]",0,2026-09-25T18:16:24+00:00,1773904495,2026-03-19 07:14:55,1127258,903354b1-09e1-5672-9b53-77a84fe432dc,en_vol:6,plafond:1,,0,6,direct,"0:car:936s:5.04km | 1:foot,bus,foot,metro,foot,bus,foot:1864s:5.7km | 2:foot,bus,foot,metro,foot:2161s:5.56km | 3:foot,bus,foot,bus,foot:2253s:5.3km | 4:foot,bus,foot:2798s:5.85km | 5:foot:3178s:4.27km",a13_punaises_metro,-5,co_resident,foyer:534995
2026-09-25_18_31,77,ced8be08-3295-4073-b78c-b6d38f788678,Vélo,Vélo,Vélo | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,70.0,0.0,30.0,0.0,0.0,0.0,Toulouse,Homme,28,Full-time worker,Large apartment building,other,11.27,LLM,sortie_bloquee,agenda,rejeu:google_gemini31_key1,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Frédéric-Adrien is a regular cyclist who prefers the speed and reliability of his bike for mid-distance trips, especially given his history of successful cycling commutes. [Répartition estimée : cycling 70% · public_transport 30% — mode tiré au sort.]",0,2026-09-25T18:16:29+00:00,1773928280,2026-03-19 13:51:20,1320713,49bbd456-dc76-5752-8e87-d16f6d274287,en_vol:6,plafond:2,,0,6,direct,"0:bicycle:2151s:11.27km | 1:foot,metro,foot,bus,foot:3149s:13.69km | 2:foot,metro,foot,bus,foot:3209s:15.27km | 3:foot,metro,foot,bus,foot:4489s:14.25km | 4:foot,bus,foot:4531s:13.17km | 5:foot:8021s:10.85km",a13_punaises_metro,-5,expose,foyer:643030
2026-09-25_18_31,78,1e42dec3-e09d-422e-85fe-14114486873b,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche | Marche,0.0,0.0,100.0,0.0,0.0,0.0,0.0,Toulouse,Femme,8,Pupil (up to Baccalaureate),Detached house,home,4.68,LLM,passager,meteo,google_gemini31_key1,0,True,True,False,False,15.0,Clear/Sunny,0.0,"As an 8-year-old child, Antoinette relies entirely on her family for transport, and given her consistent history of being driven by car for school trips, the car remains the only viable and expected mode. [Répartition estimée : car 100% — mode tiré au sort.]",0,2026-09-25T18:16:43+00:00,1773941803,2026-03-19 17:36:43,1127258,c4fd3b09-525d-5b75-af83-24e3bbd66f08,en_vol:6,,,0,6,direct,"0:car:966s:4.68km | 1:foot,metro,foot,bus,foot:2161s:5.35km | 2:foot,bus,foot:2797s:5.2km | 3:foot,metro,foot:2891s:5.28km | 4:foot:3178s:4.27km | 5:foot:3429s:4.37km",a13_punaises_metro,-5,co_resident,foyer:534995
2026-09-25_18_31,79,4c76ce6d-b0a1-49b5-a14d-383341318d41,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Homme,38,Full-time worker,Detached house,home,5.67,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T18:17:13+00:00,1773923027,2026-03-19 12:23:47,1127259,f856d196-7072-5b19-8ff6-825c859e0bed,en_vol:1,"retour_force:foot,foot,bus,foot,foot,bus,foot,bus,foot",,0,1,,0:car:1987s:5.67km,a13_punaises_metro,-5,co_resident,foyer:534995
2026-09-25_18_31,80,9225f775-80dc-4377-9440-57bc86b4abb4,Aucun,,,,,,,,,,Toulouse,Femme,8,Pupil (up to Baccalaureate),Detached house,leisure,0.0,Pas de déplacement (même localisation),,,,0,True,True,False,False,9.0,Clear/Sunny,0.0,"Can't find a suitable public transport plan, walk to the destination anyway",0,2026-09-25T18:17:24+00:00,1773955965,2026-03-19 21:32:45,1127258,d12f2c59-d45a-565a-8a10-4ee0b3e75946,,,,0,0,,,a13_punaises_metro,-5,co_resident,foyer:534995
2026-09-25_18_31,81,91dca561-7464-491d-99cd-808472a8bd6d,Vélo,Vélo,Vélo,,,,,,,,Toulouse,Homme,28,Full-time worker,Large apartment building,home,10.55,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,15.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T18:17:36+00:00,1773937669,2026-03-19 16:27:49,1320713,a1098f90-7802-5ac2-b880-ad36bc0b4002,en_vol:1,"retour_force:foot,foot,bus,foot,foot,bus,foot,metro,foot",,0,1,,0:bicycle:2242s:10.55km,a13_punaises_metro,-5,expose,foyer:643030
2026-09-25_18_31,82,9fa0f31f-7a7b-4eb3-9297-bfa23eb1f251,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,85.0,15.0,0.0,0.0,0.0,Toulouse,Homme,38,Full-time worker,Detached house,Travail,4.72,LLM,,agenda,rejeu:google_gemini31_key1,0,True,True,False,False,14.0,Clear/Sunny,0.0,"As a high-income professional with a strong habit of using his car for schedule control and efficiency, Timothée prioritizes the 18-minute car trip over public transport options that involve multiple transfers and longer durations. [Répartition estimée : car 85% · public_transport 15% — mode tiré au sort.]",0,2026-09-25T18:17:48+00:00,1773929922,2026-03-19 14:18:42,1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,en_vol:6,plafond:1,,0,6,direct,"0:car:1089s:4.72km | 1:foot,bus,foot,bus,foot:1702s:6.24km | 2:foot,bus,foot:1845s:4.88km | 3:foot,bus,foot:1917s:5.89km | 4:foot,bus,foot:1955s:7.22km | 5:foot:3551s:4.67km",a13_punaises_metro,-5,co_resident,foyer:534995
2026-09-25_18_31,83,b0dce4fe-1ba3-4417-94c3-841512fe9d56,Transports_collectifs,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,70.0,30.0,0.0,0.0,0.0,Toulouse,Femme,35,Full-time worker,Detached house,Travail,10.19,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,5.0,Clear/Sunny,0.0,"Julie is a full-time worker who prioritizes the reliability and time-saving efficiency of her car for a morning commute, especially given the complexity of the public transport alternatives. [Répartition estimée : car 70% · public_transport 30% — mode tiré au sort.]",0,2026-09-25T18:17:51+00:00,1773990619,2026-03-20 07:16:37,1127260,54f77f6b-7191-5f01-80af-c87b3136e8ac,en_vol:6,plafond:2,,1,6,direct,"0:car:1332s:11.39km | 1:foot,bus,foot,metro,foot,rail,foot:3047s:10.19km | 2:foot,bus,foot,rail,foot:3397s:9.48km | 3:foot,bus,foot,metro,foot,bus,bus,foot:3826s:11.31km | 4:foot,metro,foot,bus,bus,foot:4143s:11.73km | 5:foot:7196s:9.31km",a13_punaises_metro,-4,expose,foyer:534995
2026-09-25_18_31,84,e3d7858c-5ea8-4ca8-828b-41e2ec4dccb3,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,40.0,60.0,0.0,0.0,0.0,Toulouse,Homme,5,Pupil (up to Baccalaureate),Detached house,home,10.16,LLM,passager,meteo,google_gemini31_key1,0,True,True,False,False,15.0,Clear/Sunny,0.0,"As a child, Richard relies on his parents' preference for the car's speed or the efficient public transport routes he is already familiar with. [Répartition estimée : public_transport 60% · car 40% — mode tiré au sort.]",0,2026-09-25T18:17:51+00:00,1773939345,2026-03-19 16:55:45,1127257,7a0fc137-6809-5ff0-ac34-26401acb16ad,en_vol:6,plafond:1,,0,6,direct,"0:car:1510s:10.16km | 1:foot,bus,foot,metro,foot,bus,foot:2983s:9.77km | 2:foot,bus,foot,bus,foot:3043s:9.25km | 3:foot,bus,foot:3981s:9.06km | 4:foot,bus,foot:4084s:9.92km | 5:foot:6331s:8.33km",a13_punaises_metro,-5,co_resident,foyer:534995
2026-09-25_18_31,85,3eb6300d-1cd5-46e2-933d-12244ea7f997,Vélo,Vélo,Vélo,,,,,,,,Toulouse,Femme,28,Full-time worker,Large apartment building,home,5.18,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,13.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T18:18:32+00:00,1773949010,2026-03-19 19:36:50,1320712,67dcee05-bed7-551d-adac-72ee31add09e,en_vol:1,"retour_force:foot,foot,metro,foot",,0,1,,0:bicycle:1294s:5.18km,a13_punaises_metro,-5,co_resident,foyer:643030
2026-09-25_18_31,86,2cd6cafb-49f0-4655-b799-173f47ba2168,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Homme,38,Full-time worker,Detached house,home,5.67,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,13.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T18:18:47+00:00,1773950591,2026-03-19 20:03:11,1127259,49442d60-0794-56c8-808c-cc50aee683d2,en_vol:1,"retour_force:foot,foot,bus,foot,foot,bus,foot,bus,foot",,0,1,,0:car:2004s:5.67km,a13_punaises_metro,-5,co_resident,foyer:534995
2026-09-25_18_31,87,8f2b8278-9346-4468-b9d0-fbe12af5c5b5,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche | Marche,0.0,0.0,90.0,10.0,0.0,0.0,0.0,Toulouse,Homme,5,Pupil (up to Baccalaureate),Detached house,Etude,7.89,LLM,passager,meteo,google_gemini31_key1,0,True,True,False,False,5.0,Clear/Sunny,0.0,"As a child with a high-income household, Richard consistently relies on the speed, comfort, and reliability of car travel for his morning school commute, which is significantly faster than the complex public transport alternatives. [Répartition estimée : car 90% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T18:19:00+00:00,1773994023,2026-03-20 08:07:03,1127257,ec53699b-d5e2-5ef2-9f34-bb24d116e2da,en_vol:6,,,0,6,direct,"0:car:1166s:7.89km | 1:foot,bus,foot,metro,foot,bus,foot:3108s:9.29km | 2:foot,metro,foot,bus,foot:3387s:8.2km | 3:foot,metro,foot,rail,foot:3586s:8.4km | 4:foot:5961s:7.63km | 5:foot:6146s:7.6km",a13_punaises_metro,-4,co_resident,foyer:534995
