person_id,activite_id,motif,jour_prev,jour_curr,date_prev,date_curr,phase_curr,mode_prev,mode_curr,route_prev,route_curr,modal_change,route_change,day_gap,is_consecutive_day,selection_prev,selection_curr,is_llm_valid_transition
1127258,d12f2c59-d45a-565a-8a10-4ee0b3e75946,leisure,8,9,2026-03-23,2026-03-24,Sans événement,Aucun,Aucun,Aucun,Aucun,False,False,1,True,Pas de déplacement (même localisation),Pas de déplacement (même localisation),False
1127258,d12f2c59-d45a-565a-8a10-4ee0b3e75946,leisure,9,10,2026-03-24,2026-03-25,Sans événement,Aucun,Aucun,Aucun,Aucun,False,False,1,True,Pas de déplacement (même localisation),Pas de déplacement (même localisation),False
1127258,d12f2c59-d45a-565a-8a10-4ee0b3e75946,leisure,10,11,2026-03-25,2026-03-26,Sans événement,Aucun,Aucun,Aucun,Aucun,False,False,1,True,Pas de déplacement (même localisation),Pas de déplacement (même localisation),False
1127258,d12f2c59-d45a-565a-8a10-4ee0b3e75946,leisure,11,12,2026-03-26,2026-03-27,Sans événement,Aucun,Aucun,Aucun,Aucun,False,False,1,True,Pas de déplacement (même localisation),Pas de déplacement (même localisation),False
1127258,d12f2c59-d45a-565a-8a10-4ee0b3e75946,leisure,12,15,2026-03-27,2026-03-30,Sans événement,Aucun,Aucun,Aucun,Aucun,False,False,3,True,Pas de déplacement (même localisation),Pas de déplacement (même localisation),False
1127258,d12f2c59-d45a-565a-8a10-4ee0b3e75946,leisure,15,16,2026-03-30,2026-03-31,Sans événement,Aucun,Aucun,Aucun,Aucun,False,False,1,True,Pas de déplacement (même localisation),Pas de déplacement (même localisation),False
1127258,d12f2c59-d45a-565a-8a10-4ee0b3e75946,leisure,16,17,2026-03-31,2026-04-01,Sans événement,Aucun,Aucun,Aucun,Aucun,False,False,1,True,Pas de déplacement (même localisation),Pas de déplacement (même localisation),False
1127258,d12f2c59-d45a-565a-8a10-4ee0b3e75946,leisure,17,18,2026-04-01,2026-04-02,Sans événement,Aucun,Aucun,Aucun,Aucun,False,False,1,True,Pas de déplacement (même localisation),Pas de déplacement (même localisation),False
1127258,d12f2c59-d45a-565a-8a10-4ee0b3e75946,leisure,18,19,2026-04-02,2026-04-03,Sans événement,Aucun,Aucun,Aucun,Aucun,False,False,1,True,Pas de déplacement (même localisation),Pas de déplacement (même localisation),False
1127258,d12f2c59-d45a-565a-8a10-4ee0b3e75946,leisure,19,22,2026-04-03,2026-04-06,Sans événement,Aucun,Aucun,Aucun,Aucun,False,False,3,True,Pas de déplacement (même localisation),Pas de déplacement (même localisation),False
1127258,d12f2c59-d45a-565a-8a10-4ee0b3e75946,leisure,22,23,2026-04-06,2026-04-07,Sans événement,Aucun,Aucun,Aucun,Aucun,False,False,1,True,Pas de déplacement (même localisation),Pas de déplacement (même localisation),False
1127258,d12f2c59-d45a-565a-8a10-4ee0b3e75946,leisure,23,24,2026-04-07,2026-04-08,Sans événement,Aucun,Aucun,Aucun,Aucun,False,False,1,True,Pas de déplacement (même localisation),Pas de déplacement (même localisation),False
1127258,d12f2c59-d45a-565a-8a10-4ee0b3e75946,leisure,24,25,2026-04-08,2026-04-09,Sans événement,Aucun,Aucun,Aucun,Aucun,False,False,1,True,Pas de déplacement (même localisation),Pas de déplacement (même localisation),False
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,1,2,2026-03-16,2026-03-17,Sans événement,Voiture Privée,Voiture Privée,car:859s:6.02km,car:859s:6.02km,False,False,1,True,LLM,LLM,True
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,2,3,2026-03-17,2026-03-18,Sans événement,Voiture Privée,Voiture Privée,car:859s:6.02km,car:760s:6.02km,False,True,1,True,LLM,LLM,True
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,3,4,2026-03-18,2026-03-19,Sans événement,Voiture Privée,Voiture Privée,car:760s:6.02km,car:832s:6.02km,False,True,1,True,LLM,LLM,True
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,4,5,2026-03-19,2026-03-20,Sans événement,Voiture Privée,Voiture Privée,car:832s:6.02km,car:654s:6.02km,False,True,1,True,LLM,LLM,True
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,5,8,2026-03-20,2026-03-23,Sans événement,Voiture Privée,Voiture Privée,car:654s:6.02km,car:859s:6.02km,False,True,3,True,LLM,LLM,True
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,8,9,2026-03-23,2026-03-24,Sans événement,Voiture Privée,Voiture Privée,car:859s:6.02km,car:859s:6.02km,False,False,1,True,LLM,LLM,True
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,9,10,2026-03-24,2026-03-25,Sans événement,Voiture Privée,Voiture Privée,car:859s:6.02km,car:760s:6.02km,False,True,1,True,LLM,LLM,True
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,10,11,2026-03-25,2026-03-26,Sans événement,Voiture Privée,Voiture Privée,car:760s:6.02km,car:832s:6.02km,False,True,1,True,LLM,LLM,True
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,11,12,2026-03-26,2026-03-27,Sans événement,Voiture Privée,Voiture Privée,car:832s:6.02km,car:654s:6.02km,False,True,1,True,LLM,LLM,True
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,12,15,2026-03-27,2026-03-30,Sans événement,Voiture Privée,Voiture Privée,car:654s:6.02km,car:859s:6.02km,False,True,3,True,LLM,LLM,True
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,15,16,2026-03-30,2026-03-31,Sans événement,Voiture Privée,Voiture Privée,car:859s:6.02km,car:859s:6.02km,False,False,1,True,LLM,LLM,True
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,16,17,2026-03-31,2026-04-01,Sans événement,Voiture Privée,Voiture Privée,car:859s:6.02km,car:760s:6.02km,False,True,1,True,LLM,LLM,True
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,17,18,2026-04-01,2026-04-02,Sans événement,Voiture Privée,Voiture Privée,car:760s:6.02km,car:832s:6.02km,False,True,1,True,LLM,LLM,True
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,18,19,2026-04-02,2026-04-03,Sans événement,Voiture Privée,Voiture Privée,car:832s:6.02km,car:654s:6.02km,False,True,1,True,LLM,LLM,True
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,19,22,2026-04-03,2026-04-06,Sans événement,Voiture Privée,Voiture Privée,car:654s:6.02km,car:859s:6.02km,False,True,3,True,LLM,LLM,True
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,22,23,2026-04-06,2026-04-07,Sans événement,Voiture Privée,Voiture Privée,car:859s:6.02km,car:859s:6.02km,False,False,1,True,LLM,LLM,True
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,23,24,2026-04-07,2026-04-08,Sans événement,Voiture Privée,Voiture Privée,car:859s:6.02km,car:760s:6.02km,False,True,1,True,LLM,LLM,True
1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,Travail,24,25,2026-04-08,2026-04-09,Sans événement,Voiture Privée,Voiture Privée,car:760s:6.02km,car:832s:6.02km,False,True,1,True,LLM,LLM,True
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,1,2,2026-03-16,2026-03-17,Sans événement,Voiture Privée,Voiture Privée,car:1987s:5.67km,car:1987s:5.67km,False,False,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,2,3,2026-03-17,2026-03-18,Sans événement,Voiture Privée,Voiture Privée,car:1987s:5.67km,car:2004s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,3,4,2026-03-18,2026-03-19,Sans événement,Voiture Privée,Voiture Privée,car:2004s:5.67km,car:2004s:5.67km,False,False,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,4,5,2026-03-19,2026-03-20,Sans événement,Voiture Privée,Voiture Privée,car:2004s:5.67km,car:2004s:5.67km,False,False,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,5,8,2026-03-20,2026-03-23,Sans événement,Voiture Privée,Voiture Privée,car:2004s:5.67km,car:1987s:5.67km,False,True,3,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,8,9,2026-03-23,2026-03-24,Sans événement,Voiture Privée,Voiture Privée,car:1987s:5.67km,car:1987s:5.67km,False,False,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,9,10,2026-03-24,2026-03-25,Sans événement,Voiture Privée,Voiture Privée,car:1987s:5.67km,car:2004s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,10,11,2026-03-25,2026-03-26,Sans événement,Voiture Privée,Voiture Privée,car:2004s:5.67km,car:2004s:5.67km,False,False,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,11,12,2026-03-26,2026-03-27,Sans événement,Voiture Privée,Voiture Privée,car:2004s:5.67km,car:2004s:5.67km,False,False,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,12,15,2026-03-27,2026-03-30,Sans événement,Voiture Privée,Voiture Privée,car:2004s:5.67km,car:1987s:5.67km,False,True,3,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,15,16,2026-03-30,2026-03-31,Sans événement,Voiture Privée,Voiture Privée,car:1987s:5.67km,car:1987s:5.67km,False,False,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,16,17,2026-03-31,2026-04-01,Sans événement,Voiture Privée,Voiture Privée,car:1987s:5.67km,car:2004s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,17,18,2026-04-01,2026-04-02,Sans événement,Voiture Privée,Voiture Privée,car:2004s:5.67km,car:2004s:5.67km,False,False,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,18,19,2026-04-02,2026-04-03,Sans événement,Voiture Privée,Voiture Privée,car:2004s:5.67km,car:2004s:5.67km,False,False,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,19,22,2026-04-03,2026-04-06,Sans événement,Voiture Privée,Voiture Privée,car:2004s:5.67km,car:1987s:5.67km,False,True,3,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,22,23,2026-04-06,2026-04-07,Sans événement,Voiture Privée,Voiture Privée,car:1987s:5.67km,car:1987s:5.67km,False,False,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,23,24,2026-04-07,2026-04-08,Sans événement,Voiture Privée,Voiture Privée,car:1987s:5.67km,car:2004s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,49442d60-0794-56c8-808c-cc50aee683d2,home,24,25,2026-04-08,2026-04-09,Sans événement,Voiture Privée,Voiture Privée,car:2004s:5.67km,car:2004s:5.67km,False,False,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,1,2,2026-03-16,2026-03-17,Sans événement,Voiture Privée,Voiture Privée,car:1075s:4.72km,car:1089s:4.72km,False,True,1,True,LLM,LLM,True
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,2,3,2026-03-17,2026-03-18,Sans événement,Voiture Privée,Voiture Privée,car:1089s:4.72km,car:1105s:4.72km,False,True,1,True,LLM,LLM,True
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,3,4,2026-03-18,2026-03-19,Sans événement,Voiture Privée,Voiture Privée,car:1105s:4.72km,car:1089s:4.72km,False,True,1,True,LLM,LLM,True
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,4,5,2026-03-19,2026-03-20,Sans événement,Voiture Privée,Voiture Privée,car:1089s:4.72km,car:1089s:4.72km,False,False,1,True,LLM,LLM,True
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,5,8,2026-03-20,2026-03-23,Sans événement,Voiture Privée,Voiture Privée,car:1089s:4.72km,car:1075s:4.72km,False,True,3,True,LLM,LLM,True
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,8,9,2026-03-23,2026-03-24,Sans événement,Voiture Privée,Voiture Privée,car:1075s:4.72km,car:1089s:4.72km,False,True,1,True,LLM,LLM,True
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,9,10,2026-03-24,2026-03-25,Sans événement,Voiture Privée,Voiture Privée,car:1089s:4.72km,car:1105s:4.72km,False,True,1,True,LLM,LLM,True
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,10,11,2026-03-25,2026-03-26,Sans événement,Voiture Privée,Voiture Privée,car:1105s:4.72km,car:1089s:4.72km,False,True,1,True,LLM,LLM,True
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,11,12,2026-03-26,2026-03-27,Sans événement,Voiture Privée,Voiture Privée,car:1089s:4.72km,car:1089s:4.72km,False,False,1,True,LLM,LLM,True
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,12,15,2026-03-27,2026-03-30,Sans événement,Voiture Privée,Voiture Privée,car:1089s:4.72km,car:1075s:4.72km,False,True,3,True,LLM,LLM,True
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,15,16,2026-03-30,2026-03-31,Sans événement,Voiture Privée,Voiture Privée,car:1075s:4.72km,car:1089s:4.72km,False,True,1,True,LLM,LLM,True
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,16,17,2026-03-31,2026-04-01,Sans événement,Voiture Privée,Voiture Privée,car:1089s:4.72km,car:1105s:4.72km,False,True,1,True,LLM,LLM,True
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,17,18,2026-04-01,2026-04-02,Sans événement,Voiture Privée,Voiture Privée,car:1105s:4.72km,car:1089s:4.72km,False,True,1,True,LLM,LLM,True
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,18,19,2026-04-02,2026-04-03,Sans événement,Voiture Privée,Voiture Privée,car:1089s:4.72km,car:1089s:4.72km,False,False,1,True,LLM,LLM,True
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,19,22,2026-04-03,2026-04-06,Sans événement,Voiture Privée,Voiture Privée,car:1089s:4.72km,car:1075s:4.72km,False,True,3,True,LLM,LLM,True
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,22,23,2026-04-06,2026-04-07,Sans événement,Voiture Privée,Voiture Privée,car:1075s:4.72km,car:1089s:4.72km,False,True,1,True,LLM,LLM,True
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,23,24,2026-04-07,2026-04-08,Sans événement,Voiture Privée,Voiture Privée,car:1089s:4.72km,car:1105s:4.72km,False,True,1,True,LLM,LLM,True
1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,Travail,24,25,2026-04-08,2026-04-09,Sans événement,Voiture Privée,Voiture Privée,car:1105s:4.72km,car:1089s:4.72km,False,True,1,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,1,2,2026-03-16,2026-03-17,Sans événement,Voiture Privée,Voiture Privée,car:507s:4.49km,car:509s:4.49km,False,True,1,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,2,3,2026-03-17,2026-03-18,Sans événement,Voiture Privée,Voiture Privée,car:509s:4.49km,car:509s:4.49km,False,False,1,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,3,4,2026-03-18,2026-03-19,Sans événement,Voiture Privée,Voiture Privée,car:509s:4.49km,car:509s:4.49km,False,False,1,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,4,5,2026-03-19,2026-03-20,Sans événement,Voiture Privée,Voiture Privée,car:509s:4.49km,car:507s:4.49km,False,True,1,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,5,8,2026-03-20,2026-03-23,Sans événement,Voiture Privée,Voiture Privée,car:507s:4.49km,car:507s:4.49km,False,False,3,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,8,9,2026-03-23,2026-03-24,Sans événement,Voiture Privée,Voiture Privée,car:507s:4.49km,car:509s:4.49km,False,True,1,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,9,10,2026-03-24,2026-03-25,Sans événement,Voiture Privée,Voiture Privée,car:509s:4.49km,car:509s:4.49km,False,False,1,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,10,11,2026-03-25,2026-03-26,Sans événement,Voiture Privée,Voiture Privée,car:509s:4.49km,car:509s:4.49km,False,False,1,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,11,12,2026-03-26,2026-03-27,Sans événement,Voiture Privée,Voiture Privée,car:509s:4.49km,car:507s:4.49km,False,True,1,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,12,15,2026-03-27,2026-03-30,Sans événement,Voiture Privée,Voiture Privée,car:507s:4.49km,car:507s:4.49km,False,False,3,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,15,16,2026-03-30,2026-03-31,Sans événement,Voiture Privée,Voiture Privée,car:507s:4.49km,car:509s:4.49km,False,True,1,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,16,17,2026-03-31,2026-04-01,Sans événement,Voiture Privée,Voiture Privée,car:509s:4.49km,car:509s:4.49km,False,False,1,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,17,18,2026-04-01,2026-04-02,Sans événement,Voiture Privée,Voiture Privée,car:509s:4.49km,car:509s:4.49km,False,False,1,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,18,19,2026-04-02,2026-04-03,Sans événement,Voiture Privée,Voiture Privée,car:509s:4.49km,car:507s:4.49km,False,True,1,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,19,22,2026-04-03,2026-04-06,Sans événement,Voiture Privée,Voiture Privée,car:507s:4.49km,car:507s:4.49km,False,False,3,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,22,23,2026-04-06,2026-04-07,Sans événement,Voiture Privée,Voiture Privée,car:507s:4.49km,car:509s:4.49km,False,True,1,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,23,24,2026-04-07,2026-04-08,Sans événement,Voiture Privée,Voiture Privée,car:509s:4.49km,car:509s:4.49km,False,False,1,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,24,25,2026-04-08,2026-04-09,Sans événement,Voiture Privée,Voiture Privée,car:509s:4.49km,car:509s:4.49km,False,False,1,True,LLM,LLM,True
1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,other,25,26,2026-04-09,2026-04-10,Sans événement,Voiture Privée,Voiture Privée,car:509s:4.49km,car:507s:4.49km,False,True,1,True,LLM,LLM,True
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,1,2,2026-03-16,2026-03-17,Sans événement,Voiture Privée,Voiture Privée,car:1956s:5.67km,car:1987s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,2,3,2026-03-17,2026-03-18,Sans événement,Voiture Privée,Voiture Privée,car:1987s:5.67km,car:2004s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,3,4,2026-03-18,2026-03-19,Sans événement,Voiture Privée,Voiture Privée,car:2004s:5.67km,car:1987s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,4,5,2026-03-19,2026-03-20,Sans événement,Voiture Privée,Voiture Privée,car:1987s:5.67km,car:2004s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,5,8,2026-03-20,2026-03-23,Sans événement,Voiture Privée,Voiture Privée,car:2004s:5.67km,car:1956s:5.67km,False,True,3,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,8,9,2026-03-23,2026-03-24,Sans événement,Voiture Privée,Voiture Privée,car:1956s:5.67km,car:1987s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,9,10,2026-03-24,2026-03-25,Sans événement,Voiture Privée,Voiture Privée,car:1987s:5.67km,car:2004s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,10,11,2026-03-25,2026-03-26,Sans événement,Voiture Privée,Voiture Privée,car:2004s:5.67km,car:1987s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,11,12,2026-03-26,2026-03-27,Sans événement,Voiture Privée,Voiture Privée,car:1987s:5.67km,car:2004s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,12,15,2026-03-27,2026-03-30,Sans événement,Voiture Privée,Voiture Privée,car:2004s:5.67km,car:1956s:5.67km,False,True,3,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,15,16,2026-03-30,2026-03-31,Sans événement,Voiture Privée,Voiture Privée,car:1956s:5.67km,car:1987s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,16,17,2026-03-31,2026-04-01,Sans événement,Voiture Privée,Voiture Privée,car:1987s:5.67km,car:2004s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,17,18,2026-04-01,2026-04-02,Sans événement,Voiture Privée,Voiture Privée,car:2004s:5.67km,car:1987s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,18,19,2026-04-02,2026-04-03,Sans événement,Voiture Privée,Voiture Privée,car:1987s:5.67km,car:2004s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,19,22,2026-04-03,2026-04-06,Sans événement,Voiture Privée,Voiture Privée,car:2004s:5.67km,car:1956s:5.67km,False,True,3,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,22,23,2026-04-06,2026-04-07,Sans événement,Voiture Privée,Voiture Privée,car:1956s:5.67km,car:1987s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,23,24,2026-04-07,2026-04-08,Sans événement,Voiture Privée,Voiture Privée,car:1987s:5.67km,car:2004s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127259,f856d196-7072-5b19-8ff6-825c859e0bed,home,24,25,2026-04-08,2026-04-09,Sans événement,Voiture Privée,Voiture Privée,car:2004s:5.67km,car:1987s:5.67km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
1127260,54f77f6b-7191-5f01-80af-c87b3136e8ac,Travail,1,2,2026-03-16,2026-03-17,Sans événement,Transports_collectifs,Transports_collectifs,"foot,bus,foot,metro,foot,rail,foot:3047s:10.19km","foot,bus,foot,metro,foot,rail,foot:3047s:10.19km",False,False,1,True,LLM,LLM,True
1127260,54f77f6b-7191-5f01-80af-c87b3136e8ac,Travail,2,3,2026-03-17,2026-03-18,Sans événement,Transports_collectifs,Voiture Privée,"foot,bus,foot,metro,foot,rail,foot:3047s:10.19km",car:1467s:11.39km,True,True,1,True,LLM,LLM,True
1127260,54f77f6b-7191-5f01-80af-c87b3136e8ac,Travail,3,4,2026-03-18,2026-03-19,Sans événement,Voiture Privée,Transports_collectifs,car:1467s:11.39km,"foot,bus,foot,metro,foot,bus,bus,foot:3826s:11.31km",True,True,1,True,LLM,LLM,True
1127260,54f77f6b-7191-5f01-80af-c87b3136e8ac,Travail,4,5,2026-03-19,2026-03-20,Sans événement,Transports_collectifs,Transports_collectifs,"foot,bus,foot,metro,foot,bus,bus,foot:3826s:11.31km","foot,bus,foot,rail,foot:3397s:9.48km",False,True,1,True,LLM,LLM,True
1127260,54f77f6b-7191-5f01-80af-c87b3136e8ac,Travail,5,8,2026-03-20,2026-03-23,Sans événement,Transports_collectifs,Voiture Privée,"foot,bus,foot,rail,foot:3397s:9.48km",car:1531s:11.39km,True,True,3,True,LLM,LLM,True
1127260,54f77f6b-7191-5f01-80af-c87b3136e8ac,Travail,8,9,2026-03-23,2026-03-24,Sans événement,Voiture Privée,Transports_collectifs,car:1531s:11.39km,"foot,bus,foot,metro,foot,rail,foot:3047s:10.19km",True,True,1,True,LLM,LLM,True
1127260,54f77f6b-7191-5f01-80af-c87b3136e8ac,Travail,9,10,2026-03-24,2026-03-25,Sans événement,Transports_collectifs,Voiture Privée,"foot,bus,foot,metro,foot,rail,foot:3047s:10.19km",car:1467s:11.39km,True,True,1,True,LLM,LLM,True
1127260,54f77f6b-7191-5f01-80af-c87b3136e8ac,Travail,10,11,2026-03-25,2026-03-26,Sans événement,Voiture Privée,Voiture Privée,car:1467s:11.39km,car:1498s:11.39km,False,True,1,True,LLM,LLM,True
1127260,54f77f6b-7191-5f01-80af-c87b3136e8ac,Travail,11,12,2026-03-26,2026-03-27,Sans événement,Voiture Privée,Transports_collectifs,car:1498s:11.39km,"foot,bus,foot,metro,foot,bus,bus,foot:3826s:11.31km",True,True,1,True,LLM,LLM,True
1127260,54f77f6b-7191-5f01-80af-c87b3136e8ac,Travail,12,15,2026-03-27,2026-03-30,Sans événement,Transports_collectifs,Voiture Privée,"foot,bus,foot,metro,foot,bus,bus,foot:3826s:11.31km",car:1531s:11.39km,True,True,3,True,LLM,LLM,True
1127260,54f77f6b-7191-5f01-80af-c87b3136e8ac,Travail,15,16,2026-03-30,2026-03-31,Sans événement,Voiture Privée,Voiture Privée,car:1531s:11.39km,car:1531s:11.39km,False,False,1,True,LLM,LLM,True
