Référence,Trajet,ID Trajet,Mode de transport Choisi,Plus rapide,Modes proposés au LLM,P(Marche) %,P(Vélo) %,P(Voiture Privée) %,P(Transports_collectifs) %,P(Train) %,P(Deux-roues motorisé) %,P(Autres modes) %,Lieu de résidence,Genre,Âge,Occupation principale,Type de logement,Motifs de déplacement,Distance parcourue,Méthode de sélection,Contrainte de chaîne,Anticipation,Fournisseur & Modèle,Température,Mémoire à court terme,Mémoire à long terme,Filtre de perception,Traits de personnalité,Météo Température (°C),Météo Condition,Météo Précipitations (mm),Raisonnement,Retard planification (s),Heure de calcul,Temps simulé,Heure de départ,ID Personne,ID Activité,Source des propositions,Écartées (motifs),Identifiant lot,Index retenu,Options présentées,Origine de la décision,Options (descriptif),Choc,Jour relatif au choc,Rôle,Raison d'exposition
2026-09-25_13_06,26,d0b93c5c-d78f-4ba4-87d4-327d536f1f0c,Marche,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Transports_collectifs | Marche | Marche,35.0,60.0,5.0,0.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,home,1.19,LLM,,meteo,google_gemini31_key1,0,True,True,False,False,19.0,Clear/Sunny,0.0,"As a child who enjoys cycling and has a history of using it for this specific trip, Denis prefers the speed and autonomy of his bike, with walking as a reliable secondary option, while public transport is avoided due to the lack of a pass and unnecessary complexity. [Répartition estimée : cycling 60% · walking 35% · car 5% — mode tiré au sort.]",0,2026-09-25T11:14:15+00:00,1773768977,2026-03-17 17:36:17,286923,839430d3-0232-533f-b23e-d187b9c7ac8a,en_vol:6,plafond:1,,4,6,direct,"0:car:283s:1.18km | 1:bicycle:290s:1.21km | 2:foot,bus,foot:693s:1.45km | 3:foot,bus,foot:708s:1.36km | 4:foot:880s:1.19km | 5:foot:892s:1.15km",a09_vent_autan,-7,co_resident,foyer:133048
2026-09-25_13_06,27,ae0d6c53-3c34-48fc-a63a-fd997f377c95,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs,0.0,0.0,90.0,10.0,0.0,0.0,0.0,1st ring,Femme,42,Full-time worker,Detached house,other,22.04,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,19.0,Clear/Sunny,0.0,"As a busy working professional, Adrienne prioritizes the efficiency and schedule control of her car over public transport options that would take nearly double the time and involve multiple complex interchanges. [Répartition estimée : car 90% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T11:14:26+00:00,1773766897,2026-03-17 17:01:37,286921,152926ea-4ca5-57f0-b8d2-c237d9baf41c,en_vol:6,plafond:1,,0,6,direct,"0:car:2375s:22.04km | 1:foot,metro,foot,rail,foot,bus,foot:4275s:22.72km | 2:foot,rail,foot,bus,foot:4328s:30.55km | 3:foot,rail,foot,bus,foot:4329s:22.87km | 4:foot,metro,foot,bus,foot:4608s:23.78km | 5:foot,bus,foot:4685s:27.48km",a09_vent_autan,-7,co_resident,foyer:133048
2026-09-25_13_06,28,40436569-b1eb-4906-99bf-b4a521c6e134,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,1st ring,Femme,42,Full-time worker,Detached house,home,2.36,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,16.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T11:14:29+00:00,1773774432,2026-03-17 19:07:12,286921,eff43ddf-2676-5354-b5f3-20d26379eec2,en_vol:1,"retour_force:foot,foot,bus,foot",,0,1,,0:car:371s:2.36km,a09_vent_autan,-7,co_resident,foyer:133048
2026-09-25_13_06,29,0f4fcd5a-a78e-4012-9837-cc47e19fc67b,Marche,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Marche | Marche | Transports_collectifs,20.0,80.0,0.0,0.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,Etude,1.15,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,8.0,Clear/Sunny,0.0,"Denis prefers cycling for its speed and fun factor, with walking as a secondary choice, while public transport options are inefficient and lack the necessary pass. [Répartition estimée : cycling 80% · walking 20% — mode tiré au sort.]",0,2026-09-25T11:14:35+00:00,1773823414,2026-03-18 08:43:34,286923,fe705413-82ad-5bdf-90d1-c1da093454c2,en_vol:6,plafond:3,,4,6,direct,"0:car:260s:1.18km | 1:bicycle:290s:1.21km | 2:foot,bus,foot:596s:1.24km | 3:foot:880s:1.19km | 4:foot:892s:1.15km | 5:foot,bus,foot:1201s:1.83km",a09_vent_autan,-6,co_resident,foyer:133048
2026-09-25_13_06,30,d7936f4c-1c40-4510-aa04-92bed659180b,Marche,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,35.0,0.0,60.0,5.0,0.0,0.0,0.0,1st ring,Femme,6,Pupil (up to Baccalaureate),Detached house,home,1.19,LLM,sortie_bloquee,meteo,google_gemini31_key1,0,True,True,False,False,19.0,Clear/Sunny,0.0,"Josette has a strong preference for the speed and comfort of the car for her short trips home, consistent with her recent travel history. [Répartition estimée : car 60% · walking 35% · public_transport 5% — mode tiré au sort.]",0,2026-09-25T11:15:29+00:00,1773856299,2026-03-18 17:51:39,286922,504aff56-3c74-5a35-98d7-f5edd716f6f2,en_vol:6,plafond:2,,2,6,direct,"0:car:267s:1.21km | 1:foot,bus,foot:768s:1.42km | 2:foot:880s:1.19km | 3:foot:952s:1.21km | 4:foot,bus,foot:1272s:1.9km | 5:foot,bus,foot:1334s:1.94km",a09_vent_autan,-6,co_resident,foyer:133048
2026-09-25_13_06,31,429e452d-2cdb-4c0a-8620-2ca1237923c7,Marche,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,80.0,0.0,20.0,0.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,home,1.15,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,17.0,Clear/Sunny,0.0,"Denis prefers walking or cycling for short distances, and while he has a history of walking home, he lacks a bicycle option here, making walking the most natural choice. [Répartition estimée : walking 80% · car 20% — mode tiré au sort.]",0,2026-09-25T11:15:29+00:00,1773837617,2026-03-18 12:40:17,286923,a120b685-6647-50e1-89d9-b699f76304fd,en_vol:6,,,3,6,direct,"0:car:219s:1.18km | 1:foot,bus,foot:633s:1.45km | 2:foot:880s:1.19km | 3:foot:892s:1.15km | 4:foot,bus,foot:1510s:2.17km | 5:foot,bus,foot:1537s:2.18km",a09_vent_autan,-6,co_resident,foyer:133048
2026-09-25_13_06,32,a1896a31-85dc-46f2-9123-0a26b4d382e4,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Vélo | Transports_collectifs,0.0,0.0,90.0,10.0,0.0,0.0,0.0,1st ring,Femme,42,Full-time worker,Detached house,Travail,22.03,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,8.0,Clear/Sunny,0.0,"As a busy working parent, Adrienne prioritizes the efficiency and schedule control of her car over the significant time penalties and complexity of public transport. [Répartition estimée : car 90% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T11:15:29+00:00,1773816995,2026-03-18 06:56:35,286921,fdc4a9c5-51d6-5dff-9828-90d83e0afa75,en_vol:6,,,0,6,direct,"0:car:1472s:22.03km | 1:foot,bus,foot,rail,foot,metro,foot:3673s:22.49km | 2:foot,bus,foot,rail,foot:3848s:22.63km | 3:foot,bus,foot,metro,foot:4296s:23.15km | 4:bicycle:4634s:20.12km | 5:foot,bus,foot:5022s:24.4km",a09_vent_autan,-6,co_resident,foyer:133048
2026-09-25_13_06,33,42783219-f7eb-4fc3-b14f-e7fc8616aca2,Marche,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,65.0,0.0,20.0,15.0,0.0,0.0,0.0,1st ring,Femme,42,Full-time worker,Detached house,Achats,0.8,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,17.0,Clear/Sunny,0.0,"As a busy professional, Adrienne prioritizes efficiency, but for a very short 800m-1km trip, walking is highly competitive with driving due to the lack of parking friction and the simplicity of a direct, unhurried walk. [Répartition estimée : walking 65% · car 20% · public_transport 15% — mode tiré au sort.]",0,2026-09-25T11:15:57+00:00,1773841089,2026-03-18 13:38:09,286921,006b2835-991a-52f6-86b5-46c8b1ff4348,en_vol:6,,,3,6,direct,"0:car:304s:1.48km | 1:foot,bus,foot:489s:0.89km | 2:foot:604s:0.75km | 3:foot:638s:0.8km | 4:foot,bus,foot:840s:1.64km | 5:foot,bus,foot:846s:1.84km",a09_vent_autan,-6,co_resident,foyer:133048
2026-09-25_13_06,34,5c21c216-2159-445a-8ee7-d68fa9264537,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,1st ring,Homme,40,Full-time worker,Detached house,home,23.05,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T11:16:02+00:00,1773861699,2026-03-18 19:21:39,286920,dde263c1-324f-540f-b9cd-e8beab2a481a,en_vol:1,"retour_force:foot,bus,bus,foot,foot,bus,foot,rail,foot,bus,foot,foot,rail,rail,foot,bus,foot",,0,1,,0:car:1610s:23.05km,a09_vent_autan,-6,expose,foyer:133048
2026-09-25_13_06,35,106923e0-e6aa-4ce7-9dec-4ce766e9e1fc,Voiture Privée,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs,0.0,2.0,95.0,3.0,0.0,0.0,0.0,1st ring,Homme,40,Full-time worker,Detached house,Travail,26.31,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,10.0,Clear/Sunny,0.0,"As a full-time worker with a tight schedule, Arthur prioritizes the efficiency, reliability, and autonomy of his car, which consistently saves him over an hour of travel time compared to the complex and lengthy public transport alternatives. [Répartition estimée : car 95% · public_transport 3% · cycling 2% — mode tiré au sort.]",0,2026-09-25T11:17:00+00:00,1773899838,2026-03-19 05:57:18,286920,77dc39e3-67f4-5bfd-ac32-406697f6d784,en_vol:6,plafond:2,,0,6,direct,"0:car:1397s:26.31km | 1:bicycle:4910s:22.64km | 2:foot,bus,foot,bus,foot:5617s:26.07km | 3:foot,bus,foot,bus,foot:5631s:27.04km | 4:foot,bus,foot,bus,foot:5655s:27.17km | 5:foot,bus,foot,bus,foot,bus,foot:5733s:27.51km",a09_vent_autan,-5,expose,foyer:133048
2026-09-25_13_06,36,a81d9af2-b882-4884-8caf-7923bffe5b25,Voiture Privée,Voiture Privée,Voiture Privée | Vélo | Marche | Marche | Transports_collectifs | Transports_collectifs,20.0,40.0,40.0,0.0,0.0,0.0,0.0,1st ring,Femme,6,Pupil (up to Baccalaureate),Detached house,Etude,1.24,LLM,passager,agenda,google_gemini31_key1,0,True,True,False,False,9.0,Clear/Sunny,0.0,"As a child, Josette prefers the speed and convenience of the car or the fun of cycling, while public transport options are inefficient due to excessive walking and lack of a pass. [Répartition estimée : cycling 40% · car 40% · walking 20% — mode tiré au sort.]",0,2026-09-25T11:17:10+00:00,1773903590,2026-03-19 06:59:50,286922,55fc17f3-2bda-5842-9e72-714949e1c0cc,en_vol:6,plafond:3,,0,6,direct,"0:car:175s:1.24km | 1:bicycle:590s:1.21km | 2:foot:880s:1.19km | 3:foot:952s:1.21km | 4:foot,bus,foot:1417s:2.04km | 5:foot,bus,foot:1417s:2.04km",a09_vent_autan,-5,co_resident,foyer:133048
2026-09-25_13_06,37,27865f75-70ec-40ad-84d5-be383a320885,Marche,Transports_collectifs,Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs | Transports_collectifs,80.0,0.0,0.0,20.0,0.0,0.0,0.0,1st ring,Femme,42,Full-time worker,Detached house,Travail,0.75,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,17.0,Clear/Sunny,0.0,"Given the short distance of approximately 800 meters, walking is the most efficient and reliable option for a busy professional, avoiding the unnecessary complexity and waiting times associated with public transport for such a brief trip. [Répartition estimée : walking 80% · public_transport 20% — mode tiré au sort.]",0,2026-09-25T11:17:16+00:00,1773843785,2026-03-18 14:23:05,286921,8242f224-3dcf-5afd-8549-87824c027353,en_vol:6,,,1,6,direct,"0:foot,bus,foot:591s:1.23km | 1:foot:604s:0.75km | 2:foot:638s:0.8km | 3:foot,bus,foot:924s:1.38km | 4:foot,bus,foot:930s:1.35km | 5:foot,bus,foot:939s:1.58km",a09_vent_autan,-6,co_resident,foyer:133048
2026-09-25_13_06,38,41342573-505e-418e-9ab7-261fa02d091a,Marche,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Transports_collectifs | Marche | Marche,30.0,60.0,10.0,0.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,Etude,1.19,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,17.0,Clear/Sunny,0.0,"Denis strongly prefers cycling for its speed and enjoyment, as evidenced by his history and the clear weather, while public transport is impractical due to the lack of a pass and the short distance. [Répartition estimée : cycling 60% · walking 30% · car 10% — mode tiré au sort.]",0,2026-09-25T11:17:55+00:00,1773843671,2026-03-18 14:21:11,286923,4f6f0c39-09b9-5f8b-940f-07bcb84b8e94,en_vol:6,plafond:1,,4,6,direct,"0:car:209s:1.18km | 1:bicycle:290s:1.21km | 2:foot,bus,foot:596s:1.24km | 3:foot,bus,foot:692s:1.49km | 4:foot:880s:1.19km | 5:foot:892s:1.15km",a09_vent_autan,-6,co_resident,foyer:133048
2026-09-25_13_06,39,545e36e6-e0c6-44d8-9918-103b3443df39,Marche,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Marche | Marche | Transports_collectifs,80.0,0.0,10.0,10.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,home,1.19,LLM,sortie_bloquee,meteo,google_gemini31_key1,0,True,True,False,False,19.0,Clear/Sunny,0.0,"As a child, Denis prefers the simplicity and autonomy of walking home in pleasant weather, avoiding the complexity of public transport for such a short distance. [Répartition estimée : walking 80% · car 10% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T11:18:44+00:00,1773855377,2026-03-18 17:36:17,286923,839430d3-0232-533f-b23e-d187b9c7ac8a,en_vol:6,,,3,6,direct,"0:car:260s:1.18km | 1:foot,bus,foot:693s:1.45km | 2:foot,bus,foot:708s:1.36km | 3:foot:880s:1.19km | 4:foot:892s:1.15km | 5:foot,bus,foot:1212s:1.83km",a09_vent_autan,-6,co_resident,foyer:133048
2026-09-25_13_06,40,22a554c9-497f-4563-b24b-2447d601dad3,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs,0.0,0.0,93.0,7.0,0.0,0.0,0.0,1st ring,Femme,42,Full-time worker,Detached house,other,22.04,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,19.0,Clear/Sunny,0.0,"As a busy working professional, Adrienne prioritizes the efficiency, schedule control, and time savings of her car over public transport options that are significantly slower and involve multiple complex interchanges. [Répartition estimée : car 93% · public_transport 7% — mode tiré au sort.]",0,2026-09-25T11:19:00+00:00,1773853297,2026-03-18 17:01:37,286921,152926ea-4ca5-57f0-b8d2-c237d9baf41c,en_vol:6,plafond:1,,0,6,direct,"0:car:2148s:22.04km | 1:foot,metro,foot,rail,foot,bus,foot:4275s:22.72km | 2:foot,rail,foot,bus,foot:4328s:30.55km | 3:foot,rail,foot,bus,foot:4329s:22.87km | 4:foot,metro,foot,bus,foot:4608s:23.78km | 5:foot,bus,foot:4685s:27.48km",a09_vent_autan,-6,co_resident,foyer:133048
2026-09-25_13_06,41,c2bbd68d-f1f7-4499-849a-625ac54bb15a,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,1st ring,Femme,42,Full-time worker,Detached house,home,2.36,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T11:19:01+00:00,1773860832,2026-03-18 19:07:12,286921,eff43ddf-2676-5354-b5f3-20d26379eec2,en_vol:1,"retour_force:foot,foot,bus,foot",,0,1,,0:car:371s:2.36km,a09_vent_autan,-6,co_resident,foyer:133048
2026-09-25_13_06,42,4e7eec3c-6331-4a06-a37c-f73921cacbdd,Vélo,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Marche | Marche | Transports_collectifs,35.0,60.0,5.0,0.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,Etude,1.21,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,9.0,Clear/Sunny,0.0,"Denis prefers cycling for its speed and fun factor, consistent with his habits, while walking remains a reliable secondary choice for short distances in good weather. [Répartition estimée : cycling 60% · walking 35% · car 5% — mode tiré au sort.]",0,2026-09-25T11:19:06+00:00,1773909814,2026-03-19 08:43:34,286923,fe705413-82ad-5bdf-90d1-c1da093454c2,en_vol:6,plafond:3,,1,6,direct,"0:car:283s:1.18km | 1:bicycle:290s:1.21km | 2:foot,bus,foot:596s:1.24km | 3:foot:880s:1.19km | 4:foot:892s:1.15km | 5:foot,bus,foot:1201s:1.83km",a09_vent_autan,-5,co_resident,foyer:133048
2026-09-25_13_06,43,fb9fd5af-f8b6-4295-a33e-894b5461b149,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Vélo | Transports_collectifs,0.0,0.0,90.0,10.0,0.0,0.0,0.0,1st ring,Femme,42,Full-time worker,Detached house,Travail,22.03,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,9.0,Clear/Sunny,0.0,"Adrienne prioritizes time efficiency and schedule control for her work commute, consistently choosing the car over public transport options that are significantly slower. [Répartition estimée : car 90% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T11:19:59+00:00,1773903395,2026-03-19 06:56:35,286921,fdc4a9c5-51d6-5dff-9828-90d83e0afa75,en_vol:6,,,0,6,direct,"0:car:1472s:22.03km | 1:foot,bus,foot,rail,foot,metro,foot:3673s:22.49km | 2:foot,bus,foot,rail,foot:3848s:22.63km | 3:foot,bus,foot,metro,foot:4296s:23.15km | 4:bicycle:4634s:20.12km | 5:foot,bus,foot:5022s:24.4km",a09_vent_autan,-5,co_resident,foyer:133048
2026-09-25_13_06,44,bea4e343-df79-49ca-832b-aab51fcf5efb,Marche,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Marche | Marche | Transports_collectifs,70.0,20.0,5.0,5.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,home,1.19,LLM,,agenda,google_gemini31_key1,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Denis prefers walking or cycling for short distances as they are fun, simple, and align with his established habits for school and home trips. [Répartition estimée : walking 70% · cycling 20% · car 5% · public_transport 5% — mode tiré au sort.]",0,2026-09-25T11:19:59+00:00,1773924017,2026-03-19 12:40:17,286923,a120b685-6647-50e1-89d9-b699f76304fd,en_vol:6,plafond:1,,3,6,direct,"0:car:209s:1.18km | 1:bicycle:290s:1.21km | 2:foot,bus,foot:633s:1.45km | 3:foot:880s:1.19km | 4:foot:892s:1.15km | 5:foot,bus,foot:1510s:2.17km",a09_vent_autan,-5,co_resident,foyer:133048
2026-09-25_13_06,45,07a2c11d-ec19-4568-bc9b-d02979c1d233,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,25.0,0.0,70.0,5.0,0.0,0.0,0.0,1st ring,Femme,6,Pupil (up to Baccalaureate),Detached house,home,1.21,LLM,passager,meteo,google_gemini31_key1,0,True,True,False,False,15.0,Clear/Sunny,0.0,"As a child, Josette relies on her parents' habits, which strongly favor the speed, comfort, and convenience of the car for short trips, especially given the clear preference shown in her history. [Répartition estimée : car 70% · walking 25% · public_transport 5% — mode tiré au sort.]",0,2026-09-25T11:20:06+00:00,1773942699,2026-03-19 17:51:39,286922,504aff56-3c74-5a35-98d7-f5edd716f6f2,en_vol:6,plafond:2,,0,6,direct,"0:car:283s:1.21km | 1:foot,bus,foot:768s:1.42km | 2:foot:880s:1.19km | 3:foot:952s:1.21km | 4:foot,bus,foot:1272s:1.9km | 5:foot,bus,foot:1334s:1.94km",a09_vent_autan,-5,co_resident,foyer:133048
2026-09-25_13_06,46,9175af1a-6989-42d6-a17d-fd372b1513e1,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,80.0,0.0,20.0,0.0,0.0,0.0,0.0,1st ring,Femme,42,Full-time worker,Detached house,Achats,1.48,LLM,sortie_bloquee,agenda,google_gemini31_key1,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Given the very short distance and the persona's history of preferring walking for short errands to avoid transit friction, walking is the most efficient and reliable choice, while the car is reserved for longer trips or when carrying heavy loads. [Répartition estimée : walking 80% · car 20% — mode tiré au sort.]",0,2026-09-25T11:20:28+00:00,1773927489,2026-03-19 13:38:09,286921,006b2835-991a-52f6-86b5-46c8b1ff4348,en_vol:6,,,0,6,direct,"0:car:301s:1.48km | 1:foot,bus,foot:489s:0.89km | 2:foot:604s:0.75km | 3:foot:638s:0.8km | 4:foot,bus,foot:840s:1.64km | 5:foot,bus,foot:846s:1.84km",a09_vent_autan,-5,co_resident,foyer:133048
2026-09-25_13_06,47,dc092333-299d-4690-9920-249fdcf20e2c,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,1st ring,Homme,40,Full-time worker,Detached house,home,23.05,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,13.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T11:20:34+00:00,1773948099,2026-03-19 19:21:39,286920,dde263c1-324f-540f-b9cd-e8beab2a481a,en_vol:1,"retour_force:foot,bus,bus,foot,foot,bus,foot,bus,foot,foot,bus,foot,rail,foot,bus,foot,foot,rail,rail,foot,bus,foot",,0,1,,0:car:1633s:23.05km,a09_vent_autan,-5,expose,foyer:133048
2026-09-25_13_06,48,f7884659-6f66-484f-8a7d-2345e38fdb10,Voiture Privée,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1st ring,Homme,40,Full-time worker,Detached house,Travail,26.31,LLM,,agenda,google_gemini31_key2,0,True,True,False,False,6.0,Clear/Sunny,0.0,"Arthur is a full-time worker who consistently relies on his car for its superior efficiency and reliability, and the public transport options are significantly slower and more complex. [Répartition estimée : car 100% — mode tiré au sort.]",0,2026-09-25T11:21:36+00:00,1773986238,2026-03-20 05:57:18,286920,77dc39e3-67f4-5bfd-ac32-406697f6d784,en_vol:6,plafond:2,,0,6,direct,"0:car:1433s:26.31km | 1:bicycle:4910s:22.64km | 2:foot,bus,foot,bus,foot:5617s:26.07km | 3:foot,bus,foot,bus,foot:5631s:27.04km | 4:foot,bus,foot,bus,foot:5655s:27.17km | 5:foot,bus,foot,bus,foot,bus,foot:5733s:27.51km",a09_vent_autan,-4,expose,foyer:133048
2026-09-25_13_06,49,e1ce1abe-5e2c-47d8-abc9-51763da3efeb,Voiture Privée,Voiture Privée,Voiture Privée | Vélo | Marche | Marche | Transports_collectifs | Transports_collectifs,20.0,10.0,70.0,0.0,0.0,0.0,0.0,1st ring,Femme,6,Pupil (up to Baccalaureate),Detached house,Etude,1.24,LLM,passager,agenda,google_gemini31_key2,0,True,True,False,False,5.0,Clear/Sunny,0.0,"As a child, Josette relies on her parents for transport, and given her established habit and preference for the comfort and speed of the car in cold morning weather, the car remains the most likely mode. [Répartition estimée : car 70% · walking 20% · cycling 10% — mode tiré au sort.]",0,2026-09-25T11:21:43+00:00,1773989990,2026-03-20 06:59:50,286922,55fc17f3-2bda-5842-9e72-714949e1c0cc,en_vol:6,plafond:3,,0,6,direct,"0:car:172s:1.24km | 1:bicycle:590s:1.21km | 2:foot:880s:1.19km | 3:foot:952s:1.21km | 4:foot,bus,foot:1417s:2.04km | 5:foot,bus,foot:1417s:2.04km",a09_vent_autan,-4,co_resident,foyer:133048
2026-09-25_13_06,50,47b46849-46e6-4c32-bf04-4ab97370587c,Marche,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche | Transports_collectifs | Transports_collectifs,90.0,0.0,10.0,0.0,0.0,0.0,0.0,1st ring,Femme,42,Full-time worker,Detached house,Travail,0.75,LLM,sortie_bloquee,agenda,google_gemini31_key2,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Given the very short distance of less than 1km and the user's established habit of walking for such trips to avoid transit friction, walking is the preferred mode, while the car is only considered as a secondary option for extreme time-sensitivity. [Répartition estimée : walking 90% · car 10% — mode tiré au sort.]",0,2026-09-25T11:21:58+00:00,1773930185,2026-03-19 14:23:05,286921,8242f224-3dcf-5afd-8549-87824c027353,en_vol:6,plafond:1,,2,6,direct,"0:car:152s:0.94km | 1:foot,bus,foot:591s:1.23km | 2:foot:604s:0.75km | 3:foot:638s:0.8km | 4:foot,bus,foot:924s:1.38km | 5:foot,bus,foot:930s:1.35km",a09_vent_autan,-5,co_resident,foyer:133048
2026-09-25_13_06,51,5f2107c4-5cff-44a7-b8c1-9d6ba2f73efd,Vélo,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Transports_collectifs | Marche | Marche,60.0,40.0,0.0,0.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,Etude,1.21,LLM,,agenda,google_gemini31_key2,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Denis prefers cycling for speed and fun or walking for simplicity, while public transport is avoided due to the lack of a pass and the inefficiency of transfers for such a short distance. [Répartition estimée : walking 60% · cycling 40% — mode tiré au sort.]",0,2026-09-25T11:22:20+00:00,1773930071,2026-03-19 14:21:11,286923,4f6f0c39-09b9-5f8b-940f-07bcb84b8e94,en_vol:6,plafond:1,,1,6,direct,"0:car:205s:1.18km | 1:bicycle:290s:1.21km | 2:foot,bus,foot:596s:1.24km | 3:foot,bus,foot:692s:1.49km | 4:foot:880s:1.19km | 5:foot:892s:1.15km",a09_vent_autan,-5,co_resident,foyer:133048
2026-09-25_13_06,52,fde5c480-a215-45d6-b756-12f347d3dbac,Vélo,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Transports_collectifs | Marche | Marche,40.0,50.0,10.0,0.0,0.0,0.0,0.0,1st ring,Homme,9,Pupil (up to Baccalaureate),Detached house,home,1.21,LLM,,meteo,google_gemini31_key1,0,True,True,False,False,15.0,Clear/Sunny,0.0,"As a child, Denis prefers the autonomy and fun of cycling or walking for short distances, especially given his history of using these modes for school trips and the pleasant weather. [Répartition estimée : cycling 50% · walking 40% · car 10% — mode tiré au sort.]",0,2026-09-25T11:23:19+00:00,1773941777,2026-03-19 17:36:17,286923,839430d3-0232-533f-b23e-d187b9c7ac8a,en_vol:6,plafond:1,,1,6,direct,"0:car:275s:1.18km | 1:bicycle:290s:1.21km | 2:foot,bus,foot:693s:1.45km | 3:foot,bus,foot:708s:1.36km | 4:foot:880s:1.19km | 5:foot:892s:1.15km",a09_vent_autan,-5,co_resident,foyer:133048
