person_id,activite_id,motif,jour_prev,jour_curr,date_prev,date_curr,phase_curr,mode_prev,mode_curr,route_prev,route_curr,modal_change,route_change,day_gap,is_consecutive_day,selection_prev,selection_curr,is_llm_valid_transition
861500,7b9a2ab2-029f-5e12-a426-13ffec608cc7,Travail,26,29,2026-04-10,2026-04-13,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:236s:1.48km,car:231s:1.48km,False,True,3,True,LLM,LLM,True
861500,7b9a2ab2-029f-5e12-a426-13ffec608cc7,Travail,29,30,2026-04-13,2026-04-14,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:231s:1.48km,car:236s:1.48km,False,True,1,True,LLM,LLM,True
861500,7b9a2ab2-029f-5e12-a426-13ffec608cc7,Travail,30,31,2026-04-14,2026-04-15,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:236s:1.48km,car:241s:1.48km,False,True,1,True,LLM,LLM,True
861500,7b9a2ab2-029f-5e12-a426-13ffec608cc7,Travail,31,32,2026-04-15,2026-04-16,4. Post-choc tardif (J15-21+),Voiture Privée,Marche,car:241s:1.48km,foot:1232s:1.66km,True,True,1,True,LLM,LLM,True
861500,7b9a2ab2-029f-5e12-a426-13ffec608cc7,Travail,32,33,2026-04-16,2026-04-17,4. Post-choc tardif (J15-21+),Marche,Marche,foot:1232s:1.66km,foot:1314s:1.7km,False,True,1,True,LLM,LLM,True
861500,7b9a2ab2-029f-5e12-a426-13ffec608cc7,Travail,33,36,2026-04-17,2026-04-20,4. Post-choc tardif (J15-21+),Marche,Voiture Privée,foot:1314s:1.7km,car:231s:1.48km,True,True,3,True,LLM,LLM,True
861500,7b9a2ab2-029f-5e12-a426-13ffec608cc7,Travail,36,37,2026-04-20,2026-04-21,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:231s:1.48km,car:236s:1.48km,False,True,1,True,LLM,LLM,True
861500,7b9a2ab2-029f-5e12-a426-13ffec608cc7,Travail,37,38,2026-04-21,2026-04-22,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:236s:1.48km,car:241s:1.48km,False,True,1,True,LLM,LLM,True
861500,7b9a2ab2-029f-5e12-a426-13ffec608cc7,Travail,38,39,2026-04-22,2026-04-23,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:241s:1.48km,car:236s:1.48km,False,True,1,True,LLM,LLM,True
861500,7b9a2ab2-029f-5e12-a426-13ffec608cc7,Travail,39,40,2026-04-23,2026-04-24,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:236s:1.48km,car:236s:1.48km,False,False,1,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,1,3,2026-03-16,2026-03-18,1. Pré-choc (J1-7),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot:3028s:11.25km",False,False,2,False,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,3,5,2026-03-18,2026-03-20,1. Pré-choc (J1-7),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot:3028s:11.25km",False,False,2,False,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,5,9,2026-03-20,2026-03-24,2. Péri-choc (J8-9),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot,bus,foot:2848s:10.56km",False,True,4,False,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,9,10,2026-03-24,2026-03-25,3. Post-choc immédiat (J10-14),Transports_collectifs,Transports_collectifs,"foot,bus,foot,bus,foot:2848s:10.56km","foot,bus,foot:3028s:11.25km",False,True,1,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,10,11,2026-03-25,2026-03-26,3. Post-choc immédiat (J10-14),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot,bus,foot:2848s:10.56km",False,True,1,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,11,15,2026-03-26,2026-03-30,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot,bus,foot:2848s:10.56km","foot,bus,foot:3028s:11.25km",False,True,4,False,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,15,16,2026-03-30,2026-03-31,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot:3028s:11.25km",False,False,1,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,16,17,2026-03-31,2026-04-01,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot:3028s:11.25km",False,False,1,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,17,18,2026-04-01,2026-04-02,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot:3028s:11.25km",False,False,1,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,18,22,2026-04-02,2026-04-06,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot:2908s:11.25km",False,True,4,False,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,22,23,2026-04-06,2026-04-07,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:2908s:11.25km","foot,bus,foot:3028s:11.25km",False,True,1,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,23,24,2026-04-07,2026-04-08,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot:3028s:11.25km",False,False,1,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,24,25,2026-04-08,2026-04-09,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot:3028s:11.25km",False,False,1,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,25,26,2026-04-09,2026-04-10,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot:3028s:11.25km",False,False,1,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,26,29,2026-04-10,2026-04-13,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot,bus,foot:2848s:10.56km",False,True,3,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,29,30,2026-04-13,2026-04-14,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot,bus,foot:2848s:10.56km","foot,bus,foot:3028s:11.25km",False,True,1,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,30,31,2026-04-14,2026-04-15,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot:3028s:11.25km",False,False,1,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,31,32,2026-04-15,2026-04-16,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot:3028s:11.25km",False,False,1,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,32,33,2026-04-16,2026-04-17,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot:3028s:11.25km",False,False,1,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,33,36,2026-04-17,2026-04-20,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot:3028s:11.25km",False,False,3,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,36,37,2026-04-20,2026-04-21,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot:3028s:11.25km",False,False,1,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,37,38,2026-04-21,2026-04-22,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot:3028s:11.25km",False,False,1,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,38,39,2026-04-22,2026-04-23,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot:3028s:11.25km",False,False,1,True,LLM,LLM,True
861500,a59bd018-464a-59ba-8231-1278035e513a,other,39,40,2026-04-23,2026-04-24,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:3028s:11.25km","foot,bus,foot:3028s:11.25km",False,False,1,True,LLM,LLM,True
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,1,3,2026-03-16,2026-03-18,1. Pré-choc (J1-7),Voiture Privée,Voiture Privée,car:298s:1.32km,car:287s:1.32km,False,True,2,False,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,3,5,2026-03-18,2026-03-20,1. Pré-choc (J1-7),Voiture Privée,Voiture Privée,car:287s:1.32km,car:264s:1.32km,False,True,2,False,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,5,9,2026-03-20,2026-03-24,2. Péri-choc (J8-9),Voiture Privée,Voiture Privée,car:264s:1.32km,car:298s:1.32km,False,True,4,False,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,9,10,2026-03-24,2026-03-25,3. Post-choc immédiat (J10-14),Voiture Privée,Voiture Privée,car:298s:1.32km,car:287s:1.32km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,10,11,2026-03-25,2026-03-26,3. Post-choc immédiat (J10-14),Voiture Privée,Voiture Privée,car:287s:1.32km,car:293s:1.32km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,11,15,2026-03-26,2026-03-30,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:293s:1.32km,car:298s:1.32km,False,True,4,False,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,15,16,2026-03-30,2026-03-31,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:298s:1.32km,car:298s:1.32km,False,False,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,16,17,2026-03-31,2026-04-01,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:298s:1.32km,car:287s:1.32km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,17,18,2026-04-01,2026-04-02,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:287s:1.32km,car:293s:1.32km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,18,22,2026-04-02,2026-04-06,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:293s:1.32km,car:298s:1.32km,False,True,4,False,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,22,23,2026-04-06,2026-04-07,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:298s:1.32km,car:298s:1.32km,False,False,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,23,24,2026-04-07,2026-04-08,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:298s:1.32km,car:287s:1.32km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,24,25,2026-04-08,2026-04-09,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:287s:1.32km,car:293s:1.32km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,25,26,2026-04-09,2026-04-10,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:293s:1.32km,car:264s:1.32km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,26,29,2026-04-10,2026-04-13,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:264s:1.32km,car:298s:1.32km,False,True,3,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,29,30,2026-04-13,2026-04-14,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:298s:1.32km,car:298s:1.32km,False,False,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,30,31,2026-04-14,2026-04-15,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:298s:1.32km,car:287s:1.32km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,31,32,2026-04-15,2026-04-16,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:287s:1.32km,car:293s:1.32km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,32,33,2026-04-16,2026-04-17,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:293s:1.32km,car:264s:1.32km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,33,36,2026-04-17,2026-04-20,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:264s:1.32km,car:298s:1.32km,False,True,3,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,36,37,2026-04-20,2026-04-21,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:298s:1.32km,car:298s:1.32km,False,False,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,37,38,2026-04-21,2026-04-22,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:298s:1.32km,car:287s:1.32km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,38,39,2026-04-22,2026-04-23,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:287s:1.32km,car:293s:1.32km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,39,40,2026-04-23,2026-04-24,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:293s:1.32km,car:264s:1.32km,False,True,1,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,ae774a46-7355-5cab-9934-cdf320ba3480,home,40,43,2026-04-24,2026-04-27,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:264s:1.32km,car:298s:1.32km,False,True,3,True,Un seul itinéraire disponible,Un seul itinéraire disponible,False
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,1,3,2026-03-16,2026-03-18,1. Pré-choc (J1-7),Voiture Privée,Voiture Privée,car:170s:1.38km,car:175s:1.38km,False,True,2,False,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,3,5,2026-03-18,2026-03-20,1. Pré-choc (J1-7),Voiture Privée,Voiture Privée,car:175s:1.38km,car:184s:1.38km,False,True,2,False,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,5,9,2026-03-20,2026-03-24,2. Péri-choc (J8-9),Voiture Privée,Voiture Privée,car:184s:1.38km,car:172s:1.38km,False,True,4,False,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,9,10,2026-03-24,2026-03-25,3. Post-choc immédiat (J10-14),Voiture Privée,Voiture Privée,car:172s:1.38km,car:175s:1.38km,False,True,1,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,10,11,2026-03-25,2026-03-26,3. Post-choc immédiat (J10-14),Voiture Privée,Voiture Privée,car:175s:1.38km,car:178s:1.38km,False,True,1,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,11,15,2026-03-26,2026-03-30,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:178s:1.38km,car:170s:1.38km,False,True,4,False,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,15,16,2026-03-30,2026-03-31,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:170s:1.38km,car:172s:1.38km,False,True,1,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,16,17,2026-03-31,2026-04-01,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:172s:1.38km,car:175s:1.38km,False,True,1,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,17,18,2026-04-01,2026-04-02,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:175s:1.38km,car:178s:1.38km,False,True,1,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,18,22,2026-04-02,2026-04-06,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:178s:1.38km,car:170s:1.38km,False,True,4,False,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,22,23,2026-04-06,2026-04-07,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:170s:1.38km,car:172s:1.38km,False,True,1,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,23,24,2026-04-07,2026-04-08,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:172s:1.38km,car:175s:1.38km,False,True,1,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,24,25,2026-04-08,2026-04-09,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:175s:1.38km,car:178s:1.38km,False,True,1,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,25,26,2026-04-09,2026-04-10,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:178s:1.38km,car:184s:1.38km,False,True,1,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,26,29,2026-04-10,2026-04-13,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:184s:1.38km,car:170s:1.38km,False,True,3,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,29,30,2026-04-13,2026-04-14,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:170s:1.38km,car:172s:1.38km,False,True,1,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,30,31,2026-04-14,2026-04-15,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:172s:1.38km,car:175s:1.38km,False,True,1,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,31,32,2026-04-15,2026-04-16,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:175s:1.38km,car:178s:1.38km,False,True,1,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,32,33,2026-04-16,2026-04-17,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:178s:1.38km,car:184s:1.38km,False,True,1,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,33,36,2026-04-17,2026-04-20,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:184s:1.38km,car:170s:1.38km,False,True,3,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,36,37,2026-04-20,2026-04-21,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:170s:1.38km,car:172s:1.38km,False,True,1,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,37,38,2026-04-21,2026-04-22,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:172s:1.38km,car:175s:1.38km,False,True,1,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,38,39,2026-04-22,2026-04-23,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:175s:1.38km,car:178s:1.38km,False,True,1,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,39,40,2026-04-23,2026-04-24,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:178s:1.38km,car:184s:1.38km,False,True,1,True,LLM,LLM,True
861500,aed95072-8296-5c1c-9b3d-d9af429efc62,Achats,40,43,2026-04-24,2026-04-27,4. Post-choc tardif (J15-21+),Voiture Privée,Voiture Privée,car:184s:1.38km,car:170s:1.38km,False,True,3,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,2,4,2026-03-17,2026-03-19,1. Pré-choc (J1-7),Marche,Marche,foot:1232s:1.66km,foot:1232s:1.66km,False,False,2,False,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,4,8,2026-03-19,2026-03-23,2. Péri-choc (J8-9),Marche,Marche,foot:1232s:1.66km,foot:1314s:1.7km,False,True,4,False,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,8,9,2026-03-23,2026-03-24,2. Péri-choc (J8-9),Marche,Marche,foot:1314s:1.7km,foot:1232s:1.66km,False,True,1,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,9,10,2026-03-24,2026-03-25,3. Post-choc immédiat (J10-14),Marche,Transports_collectifs,foot:1232s:1.66km,"foot,bus,foot:1397s:3.62km",True,True,1,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,10,12,2026-03-25,2026-03-27,3. Post-choc immédiat (J10-14),Transports_collectifs,Transports_collectifs,"foot,bus,foot:1397s:3.62km","foot,bus,foot:828s:2.07km",False,True,2,False,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,12,15,2026-03-27,2026-03-30,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:828s:2.07km","foot,bus,foot:828s:2.07km",False,False,3,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,15,16,2026-03-30,2026-03-31,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:828s:2.07km","foot,bus,foot:828s:2.07km",False,False,1,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,16,17,2026-03-31,2026-04-01,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:828s:2.07km","foot,bus,foot:828s:2.07km",False,False,1,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,17,19,2026-04-01,2026-04-03,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:828s:2.07km","foot,bus,foot:828s:2.07km",False,False,2,False,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,19,22,2026-04-03,2026-04-06,4. Post-choc tardif (J15-21+),Transports_collectifs,Marche,"foot,bus,foot:828s:2.07km",foot:1314s:1.7km,True,True,3,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,22,23,2026-04-06,2026-04-07,4. Post-choc tardif (J15-21+),Marche,Transports_collectifs,foot:1314s:1.7km,"foot,bus,foot:828s:2.07km",True,True,1,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,23,24,2026-04-07,2026-04-08,4. Post-choc tardif (J15-21+),Transports_collectifs,Marche,"foot,bus,foot:828s:2.07km",foot:1232s:1.66km,True,True,1,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,24,25,2026-04-08,2026-04-09,4. Post-choc tardif (J15-21+),Marche,Marche,foot:1232s:1.66km,foot:1232s:1.66km,False,False,1,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,25,26,2026-04-09,2026-04-10,4. Post-choc tardif (J15-21+),Marche,Transports_collectifs,foot:1232s:1.66km,"foot,bus,foot:828s:2.07km",True,True,1,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,26,29,2026-04-10,2026-04-13,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:828s:2.07km","foot,bus,foot:828s:2.07km",False,False,3,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,29,30,2026-04-13,2026-04-14,4. Post-choc tardif (J15-21+),Transports_collectifs,Marche,"foot,bus,foot:828s:2.07km",foot:1232s:1.66km,True,True,1,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,30,31,2026-04-14,2026-04-15,4. Post-choc tardif (J15-21+),Marche,Transports_collectifs,foot:1232s:1.66km,"foot,bus,foot:828s:2.07km",True,True,1,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,31,32,2026-04-15,2026-04-16,4. Post-choc tardif (J15-21+),Transports_collectifs,Transports_collectifs,"foot,bus,foot:828s:2.07km","foot,bus,foot:828s:2.07km",False,False,1,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,32,33,2026-04-16,2026-04-17,4. Post-choc tardif (J15-21+),Transports_collectifs,Marche,"foot,bus,foot:828s:2.07km",foot:1232s:1.66km,True,True,1,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,33,36,2026-04-17,2026-04-20,4. Post-choc tardif (J15-21+),Marche,Transports_collectifs,foot:1232s:1.66km,"foot,bus,foot:828s:2.07km",True,True,3,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,36,37,2026-04-20,2026-04-21,4. Post-choc tardif (J15-21+),Transports_collectifs,Marche,"foot,bus,foot:828s:2.07km",foot:1232s:1.66km,True,True,1,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,37,38,2026-04-21,2026-04-22,4. Post-choc tardif (J15-21+),Marche,Marche,foot:1232s:1.66km,foot:1314s:1.7km,False,True,1,True,LLM,LLM,True
861500,b0c43b32-4de6-5975-8e24-f63242600c51,home,38,39,2026-04-22,2026-04-23,4. Post-choc tardif (J15-21+),Marche,Transports_collectifs,foot:1314s:1.7km,"foot,bus,foot:828s:2.07km",True,True,1,True,LLM,LLM,True
