route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::425904CF-2BA3-480E-A35A-C3BF5BAED237:,001607,OCESN36505R1187_R:CTE:FR:Line::425904CF-2BA3-480E-A35A-C3BF5BAED237::87718544:87718619:3:846:20261026,36505,1,7060,
FR:Line::425904CF-2BA3-480E-A35A-C3BF5BAED237:,001607,OCESN36506R1187_R:CTE:FR:Line::425904CF-2BA3-480E-A35A-C3BF5BAED237::87718619:87718544:3:740:20261026,36506,0,7061,
FR:Line::425904CF-2BA3-480E-A35A-C3BF5BAED237:,002067,OCESN36507R1187_R:CTE:FR:Line::425904CF-2BA3-480E-A35A-C3BF5BAED237::87718544:87718619:3:2023:20261023,36507,1,7062,
FR:Line::425904CF-2BA3-480E-A35A-C3BF5BAED237:,001607,OCESN36508R1187_R:CTE:FR:Line::425904CF-2BA3-480E-A35A-C3BF5BAED237::87718619:87718544:3:830:20261026,36508,0,7063,
FR:Line::425904CF-2BA3-480E-A35A-C3BF5BAED237:,001607,OCESN36509R1187_R:CTE:FR:Line::425904CF-2BA3-480E-A35A-C3BF5BAED237::87718007:87718619:8:2227:20261026,36509,1,7064,
FR:Line::425904CF-2BA3-480E-A35A-C3BF5BAED237:,001607,OCESN36510R1187_R:CTE:FR:Line::425904CF-2BA3-480E-A35A-C3BF5BAED237::87718619:87718544:3:1857:20261026,36510,0,7065,
FR:Line::425904CF-2BA3-480E-A35A-C3BF5BAED237:,001670,OCESN36511R1187_R:CTE:FR:Line::425904CF-2BA3-480E-A35A-C3BF5BAED237::87718007:87718619:7:2436:20261025,36511,1,7066,
FR:Line::425904CF-2BA3-480E-A35A-C3BF5BAED237:,001607,OCESN36512R1187_R:CTE:FR:Line::425904CF-2BA3-480E-A35A-C3BF5BAED237::85043166:87718619:3:1904:20261026,36512,0,7067,
FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575:,002067,OCESN36514R1187_R:CTE:FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575::87718833:87713412:2:1802:20261023,36514,1,7068,
FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575:,002067,OCESN36515R1187_R:CTE:FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575::87713412:87718833:2:1812:20261023,36515,0,7069,
OCESN-87713412-87718833,000389,OCESN36517R1187_R:CTE:OCESN-87713412-87718833:87713412:87718833:2:1659:20260430,36517,0,7070,
FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575:,002387,OCESN36517R1187_R:CTE:FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575::87713412:87718833:2:1659:20261023,36517,0,7071,
FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029:,002388,OCESN36518R1187_R:CTE:FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029::87718239:87718833:10:1239:20261016,36518,0,7072,
FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029:,000047,OCESN36519R1187_R:CTE:FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029::87718833:87718239:10:951:20261026,36519,1,7073,
FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029:,002388,OCESN36521R1187_R:CTE:FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029::87718833:87718239:5:1723:20261016,36521,1,7074,
FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029:,000668,OCESN36522R1187_R:CTE:FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029::87718239:87718833:10:1944:20260430,36522,0,7075,
FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029:,000797,OCESN36522R1187_R:CTE:FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029::87718239:87718833:10:1939:20261026,36522,0,7076,
FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029:,000021,OCESN36523R1187_R:CTE:FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029::87718833:87718239:10:2051:20261025,36523,1,7077,
FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029:,002389,OCESN36524R1187_R:CTE:FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029::87718239:87718833:10:2033:20261011,36524,0,7078,
FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029:,002389,OCESN36525R1187_R:CTE:FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029::87718833:87718189:4:2100:20261011,36525,1,7079,
FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029:,001607,OCESN36526R1187_R:CTE:FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029::87718833:87718007:5:604:20261026,36526,0,7080,
FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675:,002390,OCESN36529R1187_R:CTE:FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675::87715136:87715003:7:625:20261026,36529,0,7081,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000325,OCESN3653F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87547000:87594002:6:2011:20261023,3653,0,7082,
FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675:,002391,OCESN36531R1187_R:CTE:FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675::87659664:87715003:5:733:20261016,36531,0,7083,
FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675:,001607,OCESN36532R1187_R:CTE:FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675::87715003:87715136:4:1434:20261026,36532,1,7084,
FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675:,000986,OCESN36533R1187_R:CTE:FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675::87715136:87715003:2:1905:20261026,36533,0,7085,
FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675:,002173,OCESN36536R1187_R:CTE:FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675::87715003:87715136:7:1300:20261014,36536,1,7086,
FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675:,001607,OCESN36538R1187_R:CTE:FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675::87715003:87715136:4:1705:20261026,36538,1,7087,
FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675:,001607,OCESN36539R1187_R:CTE:FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675::87715136:87715003:4:843:20261026,36539,0,7088,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,002392,OCESN3654F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87613000:87547000:11:1831:20261025,3654,1,7089,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,001391,OCESN3654F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87613000:87547000:10:1831:20260722,3654,1,7090,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,002365,OCESN3654F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87594002:87547000:7:1931:20260917,3654,1,7091,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,002393,OCESN3654F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87594002:87547000:7:1831:20260624,3654,1,7092,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,002361,OCESN3654F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87594002:87547000:7:1931:20261026,3654,1,7093,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000401,OCESN3654F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87594002:87686667:8:1836:20260926,3654,1,7094,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,002375,OCESN3654F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87613000:87547000:11:1831:20261011,3654,1,7095,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000135,OCESN3654F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87613000:87547000:11:1847:20261010,3654,1,7096,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,002394,OCESN3654F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87613000:87547000:11:1831:20260607,3654,1,7097,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000585,OCESN3654F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87613000:87686667:11:1836:20261003,3654,1,7098,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,002395,OCESN3654F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87613000:87547000:10:1831:20261023,3654,1,7099,
FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675:,002396,OCESN36540R1187_R:CTE:FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675::87715003:87715169:2:1735:20261016,36540,1,7100,
FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6:,002397,OCESN36541R1187_R:CTE:FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6::87715136:85011031:9:655:20261026,36541,0,7101,
FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6:,002391,OCESN36542R1187_R:CTE:FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6::85011031:87715136:13:705:20261016,36542,1,7102,
FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6:,000028,OCESN36543R1187_R:CTE:FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6::87715136:87715524:11:1145:20261026,36543,0,7103,
FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6:,000028,OCESN36544R1187_R:CTE:FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6::87715524:87715136:11:805:20261026,36544,1,7104,
FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6:,002398,OCESN36545R1187_R:CTE:FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6::87715136:87715524:11:1545:20261025,36545,0,7105,
FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6:,000028,OCESN36546R1187_R:CTE:FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6::87715524:87715136:11:1305:20261026,36546,1,7106,
FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6:,002397,OCESN36547R1187_R:CTE:FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6::87715136:85011031:13:1615:20261026,36547,0,7107,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002399,OCESN3655F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87547000:87594002:8:2105:20260607,3655,0,7108,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002375,OCESN3655F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87547000:87594002:8:2105:20261011,3655,0,7109,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000135,OCESN3655F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87547000:87594002:8:2105:20261010,3655,0,7110,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002400,OCESN3655F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87547000:87594002:8:2105:20260510,3655,0,7111,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,001810,OCESN3655F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87686667:87594002:8:2105:20261003,3655,0,7112,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002392,OCESN3655F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87547000:87594002:8:2105:20261025,3655,0,7113,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000005,OCESN3655F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87547000:87594002:6:2105:20261026,3655,0,7114,
FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6:,002067,OCESN36551R1187_R:CTE:FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6::87715136:87715524:11:2145:20261023,36551,0,7115,
FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6:,002144,OCESN36553R1187_R:CTE:FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6::87715136:87715524:11:2018:20261026,36553,0,7116,
FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575:,002401,OCESN36555R1187_R:CTE:FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575::87715326:87743633:7:1913:20261026,36555,0,7117,
FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575:,001607,OCESN36556R1187_R:CTE:FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575::87352047:87713412:5:1912:20261026,36556,1,7118,
OCESN-87715102-87743633,000019,OCESN36557R1187_R:CTE:OCESN-87715102-87743633:87715102:87743633:7:2057:20260501,36557,0,7119,
FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575:,002402,OCESN36557R1187_R:CTE:FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575::87715102:87743633:7:2057:20261026,36557,0,7120,
FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575:,000217,OCESN36558R1187_R:CTE:FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575::87743633:87713412:13:851:20261026,36558,1,7121,
FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575:,002074,OCESN36559R1187_R:CTE:FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575::87718833:87743633:6:2249:20261025,36559,0,7122,
FR:Line::BB38D685-B98A-48BB-9DF2-AA5FCDFEA256:,001607,OCESN36560R1187_R:CTE:FR:Line::BB38D685-B98A-48BB-9DF2-AA5FCDFEA256::87718320:87718304:2:746:20261026,36560,0,7123,
FR:Line::BB38D685-B98A-48BB-9DF2-AA5FCDFEA256:,001607,OCESN36562R1187_R:CTE:FR:Line::BB38D685-B98A-48BB-9DF2-AA5FCDFEA256::87718320:87718304:2:820:20261026,36562,0,7124,
FR:Line::BB38D685-B98A-48BB-9DF2-AA5FCDFEA256:,001607,OCESN36563R1187_R:CTE:FR:Line::BB38D685-B98A-48BB-9DF2-AA5FCDFEA256::87718304:87718320:3:750:20261026,36563,1,7125,
FR:Line::BB38D685-B98A-48BB-9DF2-AA5FCDFEA256:,001607,OCESN36564R1187_R:CTE:FR:Line::BB38D685-B98A-48BB-9DF2-AA5FCDFEA256::87718320:87718304:3:1816:20261026,36564,0,7126,
FR:Line::BB38D685-B98A-48BB-9DF2-AA5FCDFEA256:,001607,OCESN36565R1187_R:CTE:FR:Line::BB38D685-B98A-48BB-9DF2-AA5FCDFEA256::87718304:87718320:2:1700:20261026,36565,1,7127,
FR:Line::BB38D685-B98A-48BB-9DF2-AA5FCDFEA256:,001607,OCESN36567R1187_R:CTE:FR:Line::BB38D685-B98A-48BB-9DF2-AA5FCDFEA256::87718304:87718320:2:1800:20261026,36567,1,7128,
FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675:,002391,OCESN36569R1187_R:CTE:FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675::87715169:87715003:2:730:20261016,36569,0,7129,
FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675:,002391,OCESN36570R1187_R:CTE:FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675::87715003:87715136:7:1855:20261016,36570,1,7130,
FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675:,002173,OCESN36572R1187_R:CTE:FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675::87715003:87715136:2:1250:20261014,36572,1,7131,
FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675:,001607,OCESN36573R1187_R:CTE:FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675::87715136:87715003:4:1343:20261026,36573,0,7132,
FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6:,002397,OCESN36574R1187_R:CTE:FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6::85011031:87715136:8:1717:20261026,36574,1,7133,
FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6:,000028,OCESN36576R1187_R:CTE:FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6::87715524:87715136:11:1705:20261026,36576,1,7134,
FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6:,002067,OCESN36577R1187_R:CTE:FR:Line::488254BA-F96E-46B1-B55C-BE5DB0CE5CE6::87715136:85011031:3:2014:20261023,36577,0,7135,
FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575:,002403,OCESN36580R1187_R:CTE:FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575::87743633:87715102:9:1854:20261023,36580,1,7136,
FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575:,002050,OCESN36581R1187_R:CTE:FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575::87718833:87743633:6:914:20261024,36581,0,7137,
FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575:,002073,OCESN36582R1187_R:CTE:FR:Line::79F02D11-43E5-467F-ACFC-6DDA1A594575::87743633:87718833:6:650:20261026,36582,1,7138,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002342,OCESN3664F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87594002:87547000:7:2029:20261025,3664,1,7139,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000109,OCESN3664F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87611004:87547000:13:2030:20260517,3664,1,7140,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002375,OCESN3664F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87594002:87547000:7:2030:20261011,3664,1,7141,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002404,OCESN3664F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87594002:87547000:7:2036:20260607,3664,1,7142,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,002405,OCESN3665F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87547000:87613000:10:2313:20260607,3665,0,7143,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,002332,OCESN3665F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87547000:87594002:7:2201:20260506,3665,0,7144,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,002375,OCESN3665F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87547000:87613000:10:2313:20261011,3665,0,7145,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000135,OCESN3665F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87547000:87613000:10:2313:20261010,3665,0,7146,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,002406,OCESN3665F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87547000:87613000:10:2314:20260510,3665,0,7147,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,002407,OCESN3665F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87547000:87613000:10:2313:20261026,3665,0,7148,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,002408,OCESN3674F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87594002:87547000:7:2131:20260829,3674,1,7149,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,002375,OCESN3674F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87594002:87547000:7:2131:20261011,3674,1,7150,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,002409,OCESN3674F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87594002:87547000:7:2131:20261026,3674,1,7151,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000135,OCESN3674F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87594002:87547000:7:2140:20261010,3674,1,7152,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000269,OCESN3674F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87594002:87547000:7:2131:20260502,3674,1,7153,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,001810,OCESN3674F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87594002:87686667:7:2135:20261003,3674,1,7154,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,002410,OCESN3674F1187_F:IC:FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338::87594002:87547000:7:2131:20260607,3674,1,7155,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002316,OCESN3675F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87547000:87594002:8:2304:20260605,3675,0,7156,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002311,OCESN3675F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87547000:87594002:8:2304:20261009,3675,0,7157,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000744,OCESN3675F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87547000:87594002:8:2304:20261026,3675,0,7158,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000667,OCESN3675F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87547000:87594002:8:2305:20260507,3675,0,7159,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000668,OCESN3675F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87547000:87594002:9:2313:20260430,3675,0,7160,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000002,OCESN3684F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87594002:87547000:8:2231:20260713,3684,1,7161,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002411,OCESN3684F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87594002:87547000:8:2239:20260710,3684,1,7162,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,001663,OCESN3684F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87594002:87547000:8:2231:20260829,3684,1,7163,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000631,OCESN3684F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87594002:87547000:8:2239:20260703,3684,1,7164,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002412,OCESN3684F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87594002:87547000:8:2231:20261024,3684,1,7165,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,001039,OCESN3684F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87594002:87547000:8:2230:20260904,3684,1,7166,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002375,OCESN3684F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87594002:87547000:8:2231:20261011,3684,1,7167,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002413,OCESN3684F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87594002:87547000:8:2230:20260831,3684,1,7168,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002414,OCESN3684F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87594002:87547000:8:2231:20260523,3684,1,7169,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002415,OCESN3684F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87594002:87547000:8:2231:20261026,3684,1,7170,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000135,OCESN3684F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87594002:87547000:8:2234:20261010,3684,1,7171,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002416,OCESN3684F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87594002:87547000:8:2231:20260607,3684,1,7172,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002417,OCESN3684F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87594002:87547000:8:2258:20260605,3684,1,7173,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002375,OCESN3685F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87547000:87594002:7:2401:20261011,3685,0,7174,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002405,OCESN3685F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87547000:87594002:7:2401:20260607,3685,0,7175,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002418,OCESN3685F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87547000:87594002:7:2404:20260510,3685,0,7176,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,001810,OCESN3685F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87686667:87594002:7:2427:20261003,3685,0,7177,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000135,OCESN3685F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87547000:87594002:7:2409:20261010,3685,0,7178,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,002407,OCESN3685F1187_F:IC:FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd::87547000:87594002:7:2401:20261026,3685,0,7179,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000019,OCESN3694F1187_F:IC:FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b::87611004:87547000:13:2310:20260501,3694,1,7180,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,002419,OCESN3694F1187_F:IC:FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b::87611004:87547000:13:2316:20261025,3694,1,7181,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,002420,OCESN3694F1187_F:IC:FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b::87611004:87547000:13:2311:20261026,3694,1,7182,
