Référence,Trajet,ID Trajet,Mode de transport Choisi,Plus rapide,Modes proposés au LLM,P(Marche) %,P(Vélo) %,P(Voiture Privée) %,P(Transports_collectifs) %,P(Train) %,P(Deux-roues motorisé) %,P(Autres modes) %,Lieu de résidence,Genre,Âge,Occupation principale,Type de logement,Motifs de déplacement,Distance parcourue,Méthode de sélection,Contrainte de chaîne,Anticipation,Fournisseur & Modèle,Température,Mémoire à court terme,Mémoire à long terme,Filtre de perception,Traits de personnalité,Météo Température (°C),Météo Condition,Météo Précipitations (mm),Raisonnement,Retard planification (s),Heure de calcul,Temps simulé,Heure de départ,ID Personne,ID Activité,Source des propositions,Écartées (motifs),Identifiant lot,Index retenu,Options présentées,Origine de la décision,Options (descriptif),Choc,Jour relatif au choc,Rôle,Raison d'exposition
2026-09-25_21_50,73,06c03655-9489-4017-bb46-9ee691645d67,Vélo,Vélo,Vélo | Transports_collectifs | Marche | Marche,10.0,70.0,0.0,20.0,0.0,0.0,0.0,Toulouse,Femme,28,Full-time worker,Large apartment building,other,2.58,LLM,sortie_bloquee,agenda,rejeu:google_gemini31_key2,0,True,True,False,False,13.0,Clear/Sunny,0.0,"Given her low income and preference for efficiency, the bicycle is the most practical and cost-effective choice for this short distance, consistent with her established habits. [Répartition estimée : cycling 70% · public_transport 20% · walking 10% — mode tiré au sort.]",0,2026-09-25T21:24:04+00:00,1773944209,2026-03-19 18:16:49,1320712,a6b3f493-dbd1-5421-9a65-5dddb2d6c56b,en_vol:4,,,0,4,direct,"0:bicycle:681s:2.58km | 1:foot,metro,foot:1023s:2.72km | 2:foot:1913s:2.41km | 3:foot:2030s:2.46km",,,,
2026-09-25_21_50,74,471a73e9-d5e0-4443-9258-7f417488b61a,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,100.0,0.0,0.0,0.0,0.0,Toulouse,Homme,38,Full-time worker,Detached house,Travail,6.02,LLM,,agenda,rejeu:google_gemini31_key1,0,True,True,False,False,9.0,Clear/Sunny,0.0,"Timothée is a full-time worker who values schedule control and efficiency, and he lacks a public transport pass, making the car his only practical and habitual choice. [Répartition estimée : car 100% — mode tiré au sort.]",0,2026-09-25T21:24:09+00:00,1773908539,2026-03-19 08:22:19,1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,en_vol:6,plafond:2,,0,6,direct,"0:car:832s:6.02km | 1:foot,bus,foot,bus,foot:1873s:7.21km | 2:foot,bus,foot,bus,foot,bus,foot:1962s:7.61km | 3:foot,bus,foot,bus,foot:2402s:7.44km | 4:foot,bus,foot:3295s:7.61km | 5:foot:4526s:6.04km",,,,
2026-09-25_21_50,75,9b79b9b3-17ea-44be-aa70-8da73482c35c,Vélo,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Marche | Marche,0.0,85.0,5.0,10.0,0.0,0.0,0.0,Toulouse,Homme,28,Full-time worker,Large apartment building,Travail,2.16,LLM,,agenda,rejeu:google_gemini31_key1,0,True,True,False,False,9.0,Clear/Sunny,0.0,"Frédéric-Adrien prioritizes budget-friendly and efficient travel, and he has explicitly identified cycling as his most reliable and practical choice for short work commutes. [Répartition estimée : cycling 85% · public_transport 10% · car 5% — mode tiré au sort.]",0,2026-09-25T21:24:10+00:00,1773907061,2026-03-19 07:57:41,1320713,83b92b0a-4ab8-5ffe-8acb-6ae06b1a3bb7,en_vol:5,,,1,5,direct,"0:car:551s:3.02km | 1:bicycle:675s:2.16km | 2:foot,metro,foot:1254s:2.48km | 3:foot:1597s:2.04km | 4:foot:1709s:2.13km",,,,
2026-09-25_21_50,76,9a28abaf-4cc6-41ac-ba2f-05be55af24ba,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,95.0,5.0,0.0,0.0,0.0,Toulouse,Femme,8,Pupil (up to Baccalaureate),Detached house,Etude,5.04,LLM,passager,meteo,rejeu:google_gemini31_key1,0,True,True,False,False,9.0,Clear/Sunny,0.0,"As a child with a high-income household, Antoinette is accustomed to the comfort and speed of car travel for school, which is her established habit. [Répartition estimée : car 95% · public_transport 5% — mode tiré au sort.]",0,2026-09-25T21:24:21+00:00,1773904495,2026-03-19 07:14:55,1127258,903354b1-09e1-5672-9b53-77a84fe432dc,en_vol:6,plafond:1,,0,6,direct,"0:car:936s:5.04km | 1:foot,bus,foot,metro,foot,bus,foot:1864s:5.7km | 2:foot,bus,foot,metro,foot:2161s:5.56km | 3:foot,bus,foot,bus,foot:2253s:5.3km | 4:foot,bus,foot:2798s:5.85km | 5:foot:3178s:4.27km",,,,
2026-09-25_21_50,77,a2cf79e0-45aa-4e43-853b-3548361eb905,Vélo,Vélo,Vélo | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,35.0,0.0,65.0,0.0,0.0,0.0,Toulouse,Homme,28,Full-time worker,Large apartment building,other,11.27,LLM,sortie_bloquee,agenda,rejeu:google_gemini31_key1,0,True,True,False,False,14.0,Clear/Sunny,0.0,"As a working person, he prioritizes efficiency and has positive experience with the Metro B and bus connections, making the faster public transport options or cycling his preferred choices over long walks. [Répartition estimée : public_transport 65% · cycling 35% — mode tiré au sort.]",0,2026-09-25T21:24:26+00:00,1773928280,2026-03-19 13:51:20,1320713,49bbd456-dc76-5752-8e87-d16f6d274287,en_vol:6,plafond:2,,0,6,direct,"0:bicycle:2151s:11.27km | 1:foot,metro,foot,bus,foot:3149s:13.69km | 2:foot,metro,foot,bus,foot:3209s:15.27km | 3:foot,metro,foot,bus,foot:4489s:14.25km | 4:foot,bus,foot:4531s:13.17km | 5:foot:8021s:10.85km",,,,
2026-09-25_21_50,78,ca3a6b6c-ee7a-4481-bc85-0aaea3186e1f,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche | Marche,6.0,0.0,85.0,9.0,0.0,0.0,0.0,Toulouse,Femme,8,Pupil (up to Baccalaureate),Detached house,home,4.68,LLM,passager,meteo,rejeu:google_gemini31_key1,0,True,True,False,False,15.0,Clear/Sunny,0.0,"As a child, she relies entirely on her household's habit of using the car for all trips, which she finds comfortable and efficient. [Répartition estimée : car 85% · public_transport 9% · walking 6% — mode tiré au sort.]",0,2026-09-25T21:24:35+00:00,1773941803,2026-03-19 17:36:43,1127258,c4fd3b09-525d-5b75-af83-24e3bbd66f08,en_vol:6,,,0,6,direct,"0:car:966s:4.68km | 1:foot,metro,foot,bus,foot:2161s:5.35km | 2:foot,bus,foot:2797s:5.2km | 3:foot,metro,foot:2891s:5.28km | 4:foot:3178s:4.27km | 5:foot:3429s:4.37km",,,,
2026-09-25_21_50,79,2b052875-05dc-4673-9fff-d856d2b4c341,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Homme,38,Full-time worker,Detached house,home,5.67,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,14.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T21:25:12+00:00,1773923027,2026-03-19 12:23:47,1127259,f856d196-7072-5b19-8ff6-825c859e0bed,en_vol:1,"retour_force:foot,foot,bus,foot,foot,bus,foot,bus,foot",,0,1,,0:car:1987s:5.67km,,,,
2026-09-25_21_50,80,6d331f05-efbc-4993-8a42-eccf1f059a0a,Aucun,,,,,,,,,,Toulouse,Femme,8,Pupil (up to Baccalaureate),Detached house,leisure,0.0,Pas de déplacement (même localisation),,,,0,True,True,False,False,9.0,Clear/Sunny,0.0,"Can't find a suitable public transport plan, walk to the destination anyway",0,2026-09-25T21:25:24+00:00,1773955965,2026-03-19 21:32:45,1127258,d12f2c59-d45a-565a-8a10-4ee0b3e75946,,,,0,0,,,,,,
2026-09-25_21_50,81,47f497be-7578-455f-bbdc-dfb41e475626,Vélo,Vélo,Vélo,,,,,,,,Toulouse,Homme,28,Full-time worker,Large apartment building,home,10.55,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,15.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T21:25:36+00:00,1773937669,2026-03-19 16:27:49,1320713,a1098f90-7802-5ac2-b880-ad36bc0b4002,en_vol:1,"retour_force:foot,foot,bus,foot,foot,bus,foot,metro,foot",,0,1,,0:bicycle:2242s:10.55km,,,,
2026-09-25_21_50,82,760179c8-56ee-4a2e-8454-298775267841,Transports_collectifs,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,50.0,50.0,0.0,0.0,0.0,Toulouse,Femme,35,Full-time worker,Detached house,Travail,9.48,LLM,,agenda,rejeu:google_gemini31_key2,0,True,True,False,False,5.0,Clear/Sunny,0.0,"As a full-time worker with a busy schedule, Julie prioritizes the efficiency and schedule control of her car over complex public transport transfers during her morning commute. [Répartition estimée : public_transport 50% · car 50% — mode tiré au sort.]",0,2026-09-25T21:25:43+00:00,1773990619,2026-03-20 07:10:47,1127260,54f77f6b-7191-5f01-80af-c87b3136e8ac,en_vol:6,plafond:2,,2,6,direct,"0:car:1332s:11.39km | 1:foot,bus,foot,metro,foot,rail,foot:3047s:10.19km | 2:foot,bus,foot,rail,foot:3397s:9.48km | 3:foot,bus,foot,metro,foot,bus,bus,foot:3826s:11.31km | 4:foot,metro,foot,bus,bus,foot:4143s:11.73km | 5:foot:7196s:9.31km",,,,
2026-09-25_21_50,83,6432b8cd-095a-480a-9fe3-f895b122742b,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,20.0,80.0,0.0,0.0,0.0,Toulouse,Homme,5,Pupil (up to Baccalaureate),Detached house,home,10.16,LLM,passager,meteo,rejeu:google_gemini31_key2,0,True,True,False,False,15.0,Clear/Sunny,0.0,"As a child, Richard prefers the public transport routes he is familiar with and enjoys, while the car remains a secondary option for his evening commute. [Répartition estimée : public_transport 80% · car 20% — mode tiré au sort.]",0,2026-09-25T21:25:46+00:00,1773939345,2026-03-19 16:55:45,1127257,7a0fc137-6809-5ff0-ac34-26401acb16ad,en_vol:6,plafond:1,,0,6,direct,"0:car:1510s:10.16km | 1:foot,bus,foot,metro,foot,bus,foot:2983s:9.77km | 2:foot,bus,foot,bus,foot:3043s:9.25km | 3:foot,bus,foot:3981s:9.06km | 4:foot,bus,foot:4084s:9.92km | 5:foot:6331s:8.33km",,,,
2026-09-25_21_50,84,caaad83b-2a8e-4a1e-9426-d3eac285b065,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,85.0,15.0,0.0,0.0,0.0,Toulouse,Homme,38,Full-time worker,Detached house,Travail,4.72,LLM,,agenda,rejeu:google_gemini31_key2,0,True,True,False,False,14.0,Clear/Sunny,0.0,"As a high-income professional with a history of exclusively using a car for work commutes, Timothée prioritizes the efficiency, schedule control, and reliability of his vehicle over the complexity and longer duration of public transport options. [Répartition estimée : car 85% · public_transport 15% — mode tiré au sort.]",0,2026-09-25T21:25:47+00:00,1773929922,2026-03-19 14:18:42,1127259,4c495971-2a20-5c14-ad83-a32b327b8f80,en_vol:6,plafond:1,,0,6,direct,"0:car:1089s:4.72km | 1:foot,bus,foot,bus,foot:1702s:6.24km | 2:foot,bus,foot:1845s:4.88km | 3:foot,bus,foot:1917s:5.89km | 4:foot,bus,foot:1955s:7.22km | 5:foot:3551s:4.67km",,,,
2026-09-25_21_50,85,15a1e339-6678-44e4-b1aa-49b8851b5308,Vélo,Vélo,Vélo,,,,,,,,Toulouse,Femme,28,Full-time worker,Large apartment building,home,5.18,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,13.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T21:26:35+00:00,1773949010,2026-03-19 19:36:50,1320712,67dcee05-bed7-551d-adac-72ee31add09e,en_vol:1,"retour_force:foot,foot,metro,foot",,0,1,,0:bicycle:1294s:5.18km,,,,
2026-09-25_21_50,86,51976eb0-e962-4644-ba0d-998b476f63f5,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Homme,38,Full-time worker,Detached house,home,5.67,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,13.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T21:26:51+00:00,1773950591,2026-03-19 20:03:11,1127259,49442d60-0794-56c8-808c-cc50aee683d2,en_vol:1,"retour_force:foot,foot,bus,foot,foot,bus,foot,bus,foot",,0,1,,0:car:2004s:5.67km,,,,
2026-09-25_21_50,87,6012d2a9-9dcc-44da-9c89-92ffd15a8612,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche | Marche,0.0,0.0,90.0,10.0,0.0,0.0,0.0,Toulouse,Homme,5,Pupil (up to Baccalaureate),Detached house,Etude,7.89,LLM,passager,meteo,rejeu:google_gemini31_key1,0,True,True,False,False,5.0,Clear/Sunny,0.0,"As a young child in a high-income household, Richard consistently relies on the comfort, speed, and convenience of being driven to school by car, which aligns with his established habits and the significant time savings compared to public transport. [Répartition estimée : car 90% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T21:26:56+00:00,1773994023,2026-03-20 08:07:03,1127257,ec53699b-d5e2-5ef2-9f34-bb24d116e2da,en_vol:6,,,0,6,direct,"0:car:1166s:7.89km | 1:foot,bus,foot,metro,foot,bus,foot:3108s:9.29km | 2:foot,metro,foot,bus,foot:3387s:8.2km | 3:foot,metro,foot,rail,foot:3586s:8.4km | 4:foot:5961s:7.63km | 5:foot:6146s:7.6km",,,,
2026-09-25_21_50,88,e5243cd5-68fc-45c6-8ecf-bdccbef13966,Voiture Privée,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Train | Transports_collectifs | Marche,0.0,5.0,85.0,8.0,2.0,0.0,0.0,Toulouse,Homme,28,Full-time worker,Large apartment building,leisure,13.52,LLM,,agenda,rejeu:google_gemini31_key1,0,True,True,False,False,13.0,Clear/Sunny,0.0,"Given the long distance of 13.5 km and the late evening hour, the user's strong habit and preference for the efficiency and reliability of the car make it the overwhelming choice over slow public transport options. [Répartition estimée : car 85% · public_transport 8% · cycling 5% · train 2% — mode tiré au sort.]",0,2026-09-25T21:27:19+00:00,1773950428,2026-03-19 20:00:28,1320713,2d731948-9fe2-5c5c-bdcd-2fe038f8e6e2,en_vol:6,plafond:3,,0,6,direct,"0:car:1359s:13.52km | 1:bicycle:2852s:13.26km | 2:foot,rail,foot,bus,foot:3468s:18.42km | 3:foot,rail,foot:4034s:16.75km | 4:foot,bus,foot,bus,foot:4069s:16.7km | 5:foot:9203s:12.49km",,,,
2026-09-25_21_50,89,bea60cc4-a767-413f-8b30-6d4e864d11dd,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Marche | Marche,0.0,0.0,100.0,0.0,0.0,0.0,0.0,Toulouse,Homme,38,Full-time worker,Detached house,other,4.49,LLM,,agenda,rejeu:google_gemini31_key1,0,True,True,False,False,5.0,Clear/Sunny,0.0,"The user has a consistent, high-income household habit of using the car for all trip purposes to maintain schedule control and efficiency, and the short distance makes the car significantly faster than any other mode. [Répartition estimée : car 100% — mode tiré au sort.]",0,2026-09-25T21:27:20+00:00,1773989673,2026-03-20 06:54:33,1127259,582a4bac-fb12-59aa-a2e9-7f8ab43b5011,en_vol:4,,,0,4,direct,"0:car:507s:4.49km | 1:foot,bus,foot:1418s:4.55km | 2:foot:2786s:3.81km | 3:foot:3022s:3.88km",,,,
2026-09-25_21_50,90,0005a4f3-184b-4433-86fa-bcc81bca6d13,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Homme,28,Full-time worker,Large apartment building,home,14.02,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,9.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T21:28:05+00:00,1773957125,2026-03-19 21:52:05,1320713,7f6046cd-7ecf-5b5e-81b5-7a83fca60cbd,en_vol:1,"retour_force:foot,foot,bus,foot,bus,foot,foot,bus,foot,metro,foot",,0,1,,0:car:1351s:14.02km,,,,
2026-09-25_21_50,91,338681e9-9e57-481c-baab-6aa0d420736a,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,90.0,10.0,0.0,0.0,0.0,Toulouse,Homme,5,Pupil (up to Baccalaureate),Detached house,leisure,6.38,LLM,passager,meteo,rejeu:google_gemini31_key1,0,True,True,False,False,15.0,Clear/Sunny,0.0,"As a child, Richard relies on his parents for transport, and given their consistent history of choosing the car for leisure trips due to its speed and comfort, the car remains the overwhelmingly preferred option. [Répartition estimée : car 90% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T21:28:12+00:00,1774010654,2026-03-20 12:44:14,1127257,dde2bd4d-5d3a-5dfd-8949-f04df5b6e8a5,en_vol:6,plafond:2,,0,6,direct,"0:car:865s:6.38km | 1:foot,bus,foot,bus,foot:2169s:5.98km | 2:foot,bus,foot,tram,foot:2190s:6.62km | 3:foot,bus,foot:2356s:5.91km | 4:foot,bus,foot,tram,foot:2862s:9.0km | 5:foot:4302s:5.77km",,,,
2026-09-25_21_50,92,737d8913-bd11-45f6-81c9-820b1160f707,Aucun,,,,,,,,,,Toulouse,Femme,8,Pupil (up to Baccalaureate),Detached house,home,0.0,Pas de déplacement (même localisation),,,,0,True,True,False,False,7.0,Clear/Sunny,0.0,"Can't find a suitable public transport plan, walk to the destination anyway",0,2026-09-25T21:28:24+00:00,1773964800,2026-03-20 00:00:00,1127258,853b7386-1894-59a0-ad47-4a6e7fff4ca9,,,,0,0,,,,,,
2026-09-25_21_50,93,5aa60425-b19b-4051-aa51-190831822289,Vélo,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Marche | Marche,15.0,75.0,5.0,5.0,0.0,0.0,0.0,Toulouse,Femme,28,Full-time worker,Large apartment building,Travail,2.75,LLM,,agenda,rejeu:google_gemini31_key2,0,True,True,False,False,9.0,Clear/Sunny,0.0,"Adèle-Émilie has a strong habit of cycling to work, which is efficient, cost-effective for her low-income household, and aligns with her preference for reliable, independent travel in clear weather. [Répartition estimée : cycling 75% · walking 15% · car 5% · public_transport 5% — mode tiré au sort.]",0,2026-09-25T21:28:36+00:00,1774005465,2026-03-20 11:17:45,1320712,009202af-6a35-5f1f-9f31-c0b327836c0f,en_vol:5,,,1,5,direct,"0:car:482s:2.91km | 1:bicycle:787s:2.75km | 2:foot,metro,foot:1037s:2.22km | 3:foot:1697s:2.12km | 4:foot:1788s:2.22km",,,,
2026-09-25_21_50,94,2e4206df-afa0-4bdf-90d2-86eb6ee37408,Transports_collectifs,Transports_collectifs,Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Toulouse,Femme,35,Full-time worker,Detached house,home,10.07,LLM,sortie_bloquee,,rejeu:google_gemini31_key2,0,True,True,False,False,13.0,Clear/Sunny,0.0,"Julie prefers the efficiency of public transport when it is reliable, and option 1 is the fastest route with the shortest final walk, which she has successfully used before. [Répartition estimée : public_transport 100% — mode tiré au sort.]",0,2026-09-25T21:29:02+00:00,1774032250,2026-03-20 18:51:36,1127260,67845bab-f4a5-5223-b147-b48368e5bb27,en_vol:6,plafond:1,,0,6,direct,"0:foot,rail,foot,metro,foot,bus,foot:3466s:10.07km | 1:foot,rail,foot,metro,foot:3774s:9.19km | 2:foot,rail,foot,bus,foot:3877s:9.98km | 3:foot,bus,foot,bus,foot:3917s:11.6km | 4:foot,bus,foot,metro,foot:3966s:12.07km | 5:foot:7196s:9.31km",,,,
2026-09-25_21_50,95,338035a5-116a-40e5-a1ba-7d82730bcfdc,Vélo,Vélo,Vélo | Transports_collectifs | Marche | Marche,10.0,75.0,0.0,15.0,0.0,0.0,0.0,Toulouse,Femme,28,Full-time worker,Large apartment building,other,2.58,LLM,sortie_bloquee,agenda,rejeu:google_gemini31_key2,0,True,True,False,False,13.0,Clear/Sunny,0.0,"Given her preference for cycling for local trips and the efficiency it offers for her budget and schedule, the bicycle is the most logical choice over the slower walking options or the cost of public transport. [Répartition estimée : cycling 75% · public_transport 15% · walking 10% — mode tiré au sort.]",0,2026-09-25T21:29:08+00:00,1774030609,2026-03-20 18:16:49,1320712,a6b3f493-dbd1-5421-9a65-5dddb2d6c56b,en_vol:4,,,0,4,direct,"0:bicycle:681s:2.58km | 1:foot,metro,foot:1023s:2.72km | 2:foot:1913s:2.41km | 3:foot:2030s:2.46km",,,,
2026-09-25_21_50,96,91f3578c-3782-4005-a89b-accb8214aba1,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,100.0,0.0,0.0,0.0,0.0,Toulouse,Homme,38,Full-time worker,Detached house,Travail,6.02,LLM,,agenda,rejeu:google_gemini31_key2,0,True,True,False,False,5.0,Clear/Sunny,0.0,"Given his high income, lack of a transit pass, and consistent history of using a car for all trip purposes to ensure schedule control, the car is his only viable option. [Répartition estimée : car 100% — mode tiré au sort.]",0,2026-09-25T21:29:12+00:00,1773994939,2026-03-20 08:22:19,1127259,09ea64d2-624e-5f19-97a1-3571d582fd3e,en_vol:6,plafond:2,,0,6,direct,"0:car:654s:6.02km | 1:foot,bus,foot,bus,foot:1873s:7.21km | 2:foot,bus,foot,bus,foot,bus,foot:1962s:7.61km | 3:foot,bus,foot,bus,foot:2402s:7.44km | 4:foot,bus,foot:3295s:7.61km | 5:foot:4526s:6.04km",,,,
2026-09-25_21_50,97,1053110e-64e1-4f55-88a6-4829344233fc,Transports_collectifs,Voiture Privée,Voiture Privée | Vélo | Transports_collectifs | Marche | Marche,10.0,30.0,20.0,40.0,0.0,0.0,0.0,Toulouse,Homme,28,Full-time worker,Large apartment building,Travail,2.48,LLM,,agenda,rejeu:google_gemini31_key2,0,True,True,False,False,5.0,Clear/Sunny,0.0,"As a low-income worker with a transit pass, he balances the efficiency of the metro and cycling for short distances against his occasional habit of driving. [Répartition estimée : public_transport 40% · cycling 30% · car 20% · walking 10% — mode tiré au sort.]",0,2026-09-25T21:29:13+00:00,1773993461,2026-03-20 07:58:43,1320713,83b92b0a-4ab8-5ffe-8acb-6ae06b1a3bb7,en_vol:5,,,2,5,direct,"0:car:495s:3.02km | 1:bicycle:675s:2.16km | 2:foot,metro,foot:1254s:2.48km | 3:foot:1597s:2.04km | 4:foot:1709s:2.13km",,,,
2026-09-25_21_50,98,d2e45aae-73b6-4162-8f25-c9ffdd7154d5,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche | Marche,0.0,0.0,85.0,15.0,0.0,0.0,0.0,Toulouse,Femme,8,Pupil (up to Baccalaureate),Detached house,Etude,5.04,LLM,passager,meteo,rejeu:google_gemini31_key1,0,True,True,False,False,5.0,Clear/Sunny,0.0,"As a child with a consistent history of being driven to school, the efficiency and comfort of the car remain the primary preference over complex public transport chains. [Répartition estimée : car 85% · public_transport 15% — mode tiré au sort.]",0,2026-09-25T21:29:23+00:00,1773990895,2026-03-20 07:14:55,1127258,903354b1-09e1-5672-9b53-77a84fe432dc,en_vol:6,,,0,6,direct,"0:car:844s:5.04km | 1:foot,bus,foot,metro,foot,bus,foot:1864s:5.7km | 2:foot,bus,foot,metro,foot:2161s:5.56km | 3:foot,bus,foot,bus,foot:2253s:5.3km | 4:foot:3178s:4.27km | 5:foot:3429s:4.37km",,,,
2026-09-25_21_50,99,eefa0428-e28b-4aa2-b7e4-aa3dae4f2791,Transports_collectifs,Transports_collectifs,Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Toulouse,Homme,28,Full-time worker,Large apartment building,other,13.69,LLM,sortie_bloquee,agenda,rejeu:google_gemini31_key1,0,True,True,False,False,15.0,Clear/Sunny,0.0,"Given the very low income and the positive recent experience with Metro B and bus connections, the user prioritizes the most efficient public transport routes to save costs. [Répartition estimée : public_transport 100% — mode tiré au sort.]",0,2026-09-25T21:29:29+00:00,1774014680,2026-03-20 14:10:39,1320713,49bbd456-dc76-5752-8e87-d16f6d274287,en_vol:6,plafond:1,,0,6,direct,"0:foot,metro,foot,bus,foot:3209s:13.69km | 1:foot,metro,foot,bus,foot:3269s:15.27km | 2:foot,metro,foot,bus,foot:4489s:14.25km | 3:foot,bus,foot:4531s:13.17km | 4:foot,metro,foot,bus,foot:4549s:15.83km | 5:foot:8021s:10.85km",,,,
2026-09-25_21_50,100,13aaf1c4-a8e4-4499-a255-5dd8f6e593e2,Voiture Privée,Voiture Privée,Voiture Privée | Transports_collectifs | Transports_collectifs | Transports_collectifs | Marche | Marche,0.0,0.0,90.0,10.0,0.0,0.0,0.0,Toulouse,Femme,8,Pupil (up to Baccalaureate),Detached house,home,4.68,LLM,passager,meteo,rejeu:google_gemini31_key1,0,True,True,False,False,16.0,Clear/Sunny,0.0,"As an 8-year-old child, Antoinette relies entirely on her parents for transport, and given her consistent history of being driven by car, this remains the overwhelmingly preferred and expected mode for her commute. [Répartition estimée : car 90% · public_transport 10% — mode tiré au sort.]",0,2026-09-25T21:29:38+00:00,1774028203,2026-03-20 17:36:43,1127258,c4fd3b09-525d-5b75-af83-24e3bbd66f08,en_vol:6,,,0,6,direct,"0:car:999s:4.68km | 1:foot,metro,foot,bus,foot:2221s:5.35km | 2:foot,bus,foot:2797s:5.2km | 3:foot,metro,foot:2891s:5.28km | 4:foot:3178s:4.27km | 5:foot:3429s:4.37km",,,,
2026-09-25_21_50,101,afb99b63-8502-41f1-9c7a-e7c072819421,Voiture Privée,Voiture Privée,Voiture Privée,,,,,,,,Toulouse,Homme,38,Full-time worker,Detached house,home,5.67,Un seul itinéraire disponible,retour_force,,,0,True,True,False,False,15.0,Clear/Sunny,0.0,"Un seul itinéraire disponible, sélection automatique",0,2026-09-25T21:30:17+00:00,1774009427,2026-03-20 12:23:47,1127259,f856d196-7072-5b19-8ff6-825c859e0bed,en_vol:1,"retour_force:foot,foot,bus,foot,foot,bus,foot,bus,foot",,0,1,,0:car:2004s:5.67km,,,,
2026-09-25_21_50,102,1dc7d007-44e2-4f32-997b-09e3fc9bd823,Aucun,,,,,,,,,,Toulouse,Femme,8,Pupil (up to Baccalaureate),Detached house,leisure,0.0,Pas de déplacement (même localisation),,,,0,True,True,False,False,9.0,Clear/Sunny,0.0,"Can't find a suitable public transport plan, walk to the destination anyway",0,2026-09-25T21:30:29+00:00,1774042365,2026-03-20 21:32:45,1127258,d12f2c59-d45a-565a-8a10-4ee0b3e75946,,,,0,0,,,,,,
